t,hub_z,omega_hub,P_kw
2.040000000001255,32.31930188236608,0.029930919120905727,0.0
2.060000000001164,32.373910766212425,0.026586071098061975,0.0
2.080000000001073,32.4280517245921,0.021786389455088928,0.0
2.100000000000982,32.481530713969704,0.014847032700641236,0.0
2.120000000000891,32.534143916769125,0.004748264246856916,0.0
2.1400000000008,32.585675213441185,-0.004985359576675904,0.0
2.160000000000709,32.63597247359715,-0.014431736112397332,0.0
2.180000000000618,32.68487497366979,-0.023507154629446362,0.0
2.200000000000527,32.73224233605792,-0.03198539176423437,0.0
2.220000000000436,32.7779405724741,-0.03985493711113014,0.0
2.240000000000345,32.82179466457719,-0.04802824152288663,0.0
2.260000000000254,32.86346183360255,-0.0538784281028139,0.0
2.280000000000163,32.902985412813244,-0.058492297018856554,0.0
2.3000000000000718,32.93984617131759,-0.06216418446699957,0.0
2.3199999999999807,32.973826701164484,-0.06389259932127998,0.0
2.3399999999998897,33.00516744274571,-0.06477790892682693,0.0
2.3599999999997987,33.03372733342267,-0.06463337911043403,0.0
2.3799999999997077,33.05949511322077,-0.06388668414689778,0.0
2.3999999999996167,33.082635833391095,-0.06315970834426334,0.0
2.4199999999995256,33.1031945481224,-0.06257833480440832,0.0
2.4399999999994346,33.12117301879412,-0.062049774964876195,0.0
2.4599999999993436,33.136577004999445,-0.0615477241662059,0.0
2.4799999999992526,33.149412074395755,-0.06108947904231605,0.0
2.4999999999991616,33.15968495280397,-0.06066785990244247,0.0
2.5199999999990705,33.167403520301505,-0.06027369541191839,0.0
2.5399999999989795,33.17257534444461,-0.05991460286382689,0.0
2.5599999999988885,33.17520699837271,-0.059608904783734984,0.0
2.5799999999987975,33.175264535951385,-0.059110102407787614,0.0
2.5999999999987065,33.17270550231111,-0.05823844748091679,0.0
2.6199999999986154,33.16755606324764,-0.05693180935305542,0.0
2.6399999999985244,33.15986268548073,-0.05520266064025473,0.0
2.6599999999984334,33.14966614839232,-0.05289627141142856,0.0
2.6799999999983424,33.1369068308229,-0.04943617732408102,0.0
2.6999999999982514,33.120933267691356,-0.04459164346398516,0.0
2.7199999999981603,33.1020465714523,-0.040830534198991374,0.0
2.7399999999980693,33.081004829976365,-0.03857567285423219,0.0
2.7599999999979783,33.05771096111472,-0.03684734704640608,0.0
2.7799999999978873,33.03212131320994,-0.03519887260958341,0.0
2.7999999999977963,33.00425584055871,-0.03379440416277324,0.0
2.8199999999977052,32.97418943293465,-0.03324626685442743,0.0
2.839999999997614,32.94200814930729,-0.0338383069162301,0.0
2.859999999997523,32.90774252018243,-0.03478800690259355,0.0
2.879999999997432,32.8714542262557,-0.03528269040567504,0.0
2.899999999997341,32.83324077738,-0.035741299650720426,0.0
2.91999999999725,32.793188292303185,-0.037479504350673314,0.0
2.939999999997159,32.75139696210019,-0.04126160327234881,0.0
2.959999999997068,32.70797543373181,-0.046838614213288735,0.0
2.979999999996977,32.66305375438794,-0.05415269483228929,0.0
2.999999999996886,32.61675313686698,-0.06324816088522948,0.0
3.019999999996795,32.56920190925714,-0.07403042166147426,0.0
3.039999999996704,32.5205284942628,-0.08639190959313402,0.0
3.059999999996613,32.47087182071171,-0.1023906772166927,0.0
3.079999999996522,32.42038846050254,-0.1224937219577763,0.0
3.099999999996431,32.36927100671479,-0.14406002240610818,0.0
3.11999999999634,32.317716121300016,-0.1678821732290596,0.0
3.139999999996249,32.26589357516698,-0.1916613015851745,0.0
3.159999999996158,32.21403615315319,-0.22014940763708946,0.0
3.179999999996067,32.16231492111463,-0.2462017592678948,0.0
3.199999999995976,32.110848824554225,-0.2711398766623305,0.0
3.219999999995885,32.05979239877805,-0.2953371675882725,0.0
3.239999999995794,32.00931120096538,-0.31850774003702836,0.0
3.259999999995703,31.95955284620963,-0.34041377083234897,0.0
3.2799999999956118,31.910658170373424,-0.36101436323272484,0.0
3.2999999999955207,31.862758169271945,-0.38020565304093323,0.0
3.3199999999954297,31.815974238815233,-0.3979262435573598,0.0
3.3399999999953387,31.770418889974135,-0.4140013674856546,0.0
3.3599999999952477,31.72623185297833,-0.4307748994569296,0.0
3.3799999999951567,31.683685631821877,-0.4468479250336261,0.0
3.3999999999950656,31.642738195141153,-0.4599199669892242,0.0
3.4199999999949746,31.603421367509853,-0.4712445756730581,0.0
3.4399999999948836,31.56577691270974,-0.48086371420695984,0.0
3.4599999999947926,31.52985564116114,-0.48871013654697365,0.0
3.4799999999947016,31.49571122752374,-0.49479380383031213,0.0
3.4999999999946105,31.463388624440476,-0.49941477898304976,0.0
3.5199999999945195,31.432918003372944,-0.5024688027044424,0.0
3.5399999999944285,31.40433665677652,-0.5044337954650386,0.0
3.5599999999943375,31.37770302576076,-0.5056443000213149,0.0
3.5799999999942465,31.35305107894643,-0.5061132651709268,0.0
3.5999999999941554,31.33038264924428,-0.5054776118917703,0.0
3.6199999999940644,31.309622133880364,-0.5044691912920669,0.0
3.6399999999939734,31.290831389837653,-0.5045897449749743,0.0
3.6599999999938824,31.27415976011786,-0.5041620915236349,0.0
3.6799999999937913,31.25979379183019,-0.5021127795830421,0.0
3.6999999999937003,31.247576524200923,-0.49888067585637963,0.0
3.7199999999936093,31.23740363829799,-0.49507526281342285,0.0
3.7399999999935183,31.22932432084713,-0.4912905634396225,0.0
3.7599999999934273,31.223363078023333,-0.4877131941516769,0.0
3.7799999999933362,31.21948943002568,-0.4846746210122212,0.0
3.7999999999932452,31.21770573086655,-0.4829285025913383,0.0
3.819999999993154,31.21808896080161,-0.4836598692433475,0.0
3.839999999993063,31.22074974694956,-0.4880435173619876,0.0
3.859999999992972,31.225569425526572,-0.48881660266769084,0.0
3.879999999992881,31.23216104373479,-0.482770199747951,0.0
3.89999999999279,31.240476681872117,-0.4731670552048512,0.0
3.919999999992699,31.250855985775083,-0.45790786774702785,0.0
3.939999999992608,31.263324517286502,-0.4419514749621999,0.0
3.959999999992517,31.277842188419353,-0.4250197571476064,0.0
3.979999999992426,31.29441684782845,-0.4080731124727438,0.0
3.999999999992335,31.313245380654386,-0.38524474021995503,0.0
4.019999999992466,31.33432914995409,-0.36373182310581864,0.0
4.039999999992597,31.357444230864658,-0.34237061579965106,0.0
4.059999999992728,31.382547645264093,-0.3215473018389274,0.0
4.079999999992859,31.40946613412203,-0.3018277343097621,0.0
4.09999999999299,31.438161592083368,-0.2813786670645674,0.0
4.119999999993121,31.46868612907308,-0.2607352562845171,0.0
4.139999999993252,31.500992503560763,-0.24078459824211546,0.0
4.159999999993383,31.535004292364956,-0.22120614530254012,0.0
4.179999999993514,31.57068107486776,-0.20182519952744027,0.0
4.199999999993645,31.607947753391564,-0.18306978217681813,0.0
4.219999999993776,31.646708506064286,-0.1648594720917889,0.0
4.239999999993907,31.686883406332335,-0.14751279425210875,0.0
4.259999999994038,31.728347645022822,-0.12981920529259408,0.0
