timestamp,generation,evaluations,best_mass_kg,best_fos,infeasible_frac,elapsed_s,Do_top_m,t_over_D,aspect_ratio,Do_scale_exp,r_hub_m,taper_ratio,n_rings
2026-04-20T12:31:29.208,0,48,506.232968417752,2.107329175383608,0.3541666666666667,0.0,0.095457227830434,0.024299505793719135,1.0,0.019819668351864328,4.846966446931142,0.5566447040919839,19
2026-04-20T12:33:59.898,2000000,96038010,72.30842884205516,1.8000000000000005,0.0,150.38867282867432,0.0884735645076262,0.020000000000000007,1.0,0.4999999999999983,4.024922359499622,0.20000000000000004,7
