timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T12:55:01.628,2000000,128071992,749.4976337048095,1.8000000000000005,0.0,215.06879687309265,3.577708763999665,0.30000000000000093,1.4467929019098942,8
