t,k_mppt,P_kw,omega_hub,omega_gnd,delta_omega,min_fos,collapse_margin_deg,twist_deg,T_max_N,state,fos_ring1,fos_ring2,fos_ring3,fos_ring4,fos_ring5,fos_ring6,fos_ring7,fos_ring8,fos_ring9,fos_ring10,fos_ring11,fos_ring12,fos_ring13,fos_ring14,fos_ring15,fos_ring16,fos_ring17,fos_ring18,fos_ring19,fos_ring20,fos_ring21,fos_ring22,max_line_T_ratio
0.019999999999999858,200.0,0.30108018450727564,1.1411845236135283,1.1472277477058084,-0.006043224092280086,45.02907047952089,Inf,65.09166634378427,4303.351249719971,fixed,1.5984050401301892e6,59.55296993346916,61.75930224269765,63.942424143488985,66.14069041377729,68.3990015436414,70.74642041665638,73.17070849788621,75.53789102272795,77.27615715864063,76.42961589278093,68.99984708762524,61.34183025603072,73.43754871299406,64.66011653760876,54.98083392793593,60.44033345215502,52.59277271499783,45.02907047952089,49.74365034775468,50.882318826547255,75.166027276868,1.2295289284914201
0.03999999999999904,200.0,0.3070254746586815,1.1442520650845127,1.1547298394816408,-0.010477774397128048,50.97712687787855,Inf,65.08216044741513,4171.088034253032,fixed,1.3554771518378488e6,61.85875419449755,64.56335551332025,66.93863517958397,69.08462729602658,70.96948508292498,72.52791842936085,73.55240729624062,73.4470446393205,70.89674336849282,64.26068574921835,53.794594927892945,52.22680488405105,63.27696934297352,52.90728786232837,51.11378108743551,60.04873834231221,51.035145576753294,50.97712687787855,60.322361635240995,60.24050667706106,113.95603810716185,1.191739438358009
0.05999999999999823,200.0,0.31284469466372533,1.1480089360878798,1.1619796340556434,-0.013970697967763623,46.52571808603195,Inf,65.06807644178727,4007.301368856905,fixed,4.417977089087667e6,61.995375474311494,64.86193888424123,67.69679062739529,70.44023259310202,72.16605960419712,73.26726981904348,73.17681476343112,70.86124371559364,65.23071206125417,56.42822179313868,46.54600377336265,46.9915885841872,59.613493815185656,47.35699891705769,48.363415694113996,58.56360259665144,46.52571808603195,51.05954149454214,62.77407939389157,59.7518840638424,78.538196407207,1.14494324824483
0.07999999999999742,200.0,0.31855956411013886,1.1519910837599985,1.1690124441694254,-0.017021360409426922,40.768123360348454,Inf,65.0503140500011,3931.4536739037253,fixed,1.263229798628953e6,60.71703426224052,64.09859712825178,67.39993982283497,70.19561099365131,72.43379790296463,73.54673889460153,71.70610678188801,66.96306051826184,59.34480253318972,50.247460247331304,41.4474155246436,40.768123360348454,57.25089176561653,44.199740574661135,43.24169464763621,60.42641255152319,45.134120035297215,52.27512127474364,69.76980245617635,55.7570652526751,43.49157913658278,1.1232724782582073
0.0999999999999966,200.0,0.32419014252062717,1.1553429265934003,1.1758597372726158,-0.020516810679215514,36.184830295098635,Inf,65.02885904214834,3859.973967406841,fixed,1.163392915972764e6,62.90011675724481,64.12067820698805,67.31553694806486,70.01094579596597,71.51242430135731,71.07515822321355,67.84292978931593,61.61018227411825,53.381654318691695,44.77121309525706,36.50364046423004,36.184830295098635,54.82351643679405,40.978928190245675,38.618444433850655,66.54852287469262,45.33818807737125,51.35906718055978,90.69120580959598,52.31284517567815,40.25609657833557,1.1028497049733832
0.11999999999999579,200.0,0.32978214851989696,1.158639036779358,1.1825820947703662,-0.023943057991008265,31.76240565030368,Inf,65.00334263050429,3797.414114795921,fixed,1.8717314347425187e6,61.212268373111854,64.38257788474154,67.05221005631704,69.20866306847314,69.61043353232384,67.38629507886957,62.2482115961107,54.897499763806564,46.77123811221224,39.21255598445123,32.122461989976145,31.76240565030368,50.12306494025338,36.33944104137722,36.02876639615661,67.1426690074737,44.39809558319197,47.84460505910767,124.68738678279966,57.642114490112085,45.218657345490264,1.0849754613702631
0.14000000000000018,200.0,0.3354233118517205,1.1620376169158682,1.189286983605772,-0.027249366689903853,26.21031025624976,Inf,64.97400866003314,3825.817537454478,fixed,1.085911465311371e6,58.87911583287698,62.399297158722185,65.68857893518005,66.9483070899626,65.84636074158871,61.91267155104158,55.562485772355494,48.00778628045098,40.55426614984323,34.02041307674334,28.586131766720573,26.21031025624976,44.31276259997778,32.774397334852274,32.590347717281226,68.36626635178473,43.610814737173385,50.731605501056656,142.8960981634903,65.51109627016517,44.98621264885826,1.0930907249869937
0.1600000000000063,200.0,0.34125446651669333,1.1655783719032753,1.1961391344834378,-0.030560762580162493,22.628065218684796,Inf,64.9408772070456,3892.1759848874317,fixed,1.012674074251785e6,59.59552048997383,60.237814605554725,62.468772359948275,62.74258451840427,60.13755098794338,54.994007522284114,48.28417980388466,41.23398241520206,34.73689018412389,29.20906121220683,24.99554185280813,22.628065218684796,39.27890027183455,30.40399509714869,27.62498068935277,72.21060357816243,45.26001489608069,57.517426679262066,428.5854457053285,80.80282119777414,47.70929731099412,1.112050281396409
0.18000000000001243,200.0,0.3474549248848607,1.1694758260267433,1.203340153733648,-0.03386432770690484,20.28084073615194,Inf,64.90395408090761,4029.2165659485104,fixed,1.169561611300801e6,55.72527333819602,57.922613144572075,58.51689422488019,57.41286472855966,53.81570826957631,48.23882591552902,41.83040044456024,35.580997320280694,30.053154909153065,25.547102267667885,21.88680103023249,20.28084073615194,34.81102087321551,27.713609623995275,24.349440277776477,70.47192521431906,49.06830054733669,59.013806403872515,3.755359617141673e6,84.90451528876353,37.619624444553956,1.1512047331281459
0.20000000000001855,200.0,0.35424500025646144,1.1749438122045857,1.2111283251159837,-0.036184512911398015,17.355513632265062,Inf,64.86364856634412,4218.265135161453,fixed,869805.2931310919,51.011577073198836,52.64313459515653,53.30703976025731,51.20535230299298,47.07805142989877,41.698279125289275,36.012612494446344,30.723319468039335,26.18661526857758,22.465032046158655,19.220270653329433,17.355513632265062,32.27004112744937,25.629096198814022,23.332743023992588,73.16921446562567,50.81444148444159,52.63643901174802,419.8219274542185,72.59700031429271,33.40193664686343,1.2052186100461295
0.22000000000002468,200.0,0.36190993532318017,1.1811943371796738,1.2198012854666473,-0.03860694828697353,15.34483647332868,Inf,64.82062813907162,4443.825348010767,fixed,816959.9825466641,47.5555001597505,47.021215241911854,46.417808291748536,43.99907499180373,39.92633329646299,35.169196613186195,30.44895788629701,26.190093479395035,22.537082755345512,19.62803388047146,16.82671118653926,15.34483647332868,28.86269699401642,24.11138438101038,21.869662580387622,90.93762364772496,56.98147776097715,49.38967394689154,224.31853694392058,61.8827823886769,47.25229967250789,1.2696643851459335
0.2400000000000308,200.0,0.3708040181205015,1.2064066523268036,1.22971289925971,-0.023306246932906394,14.376961703603925,Inf,64.78256362635157,4688.725740472419,fixed,773017.0198424165,41.6963090134446,41.687607961998054,40.157553448179925,37.45051074668974,33.83191149117547,29.863290052126644,26.054858366130734,22.655088758765874,19.810116150177883,17.632295408825694,15.21521531219152,14.376961703603925,27.882264347362923,22.472405877148997,19.605537120517162,132.7821318604404,57.76179485823191,53.93097526367648,5.828224387894522e6,77.90887340196804,58.321473578141855,1.3396359258492625
0.26000000000003,200.0,0.3813569054775685,1.2515201434143561,1.241269611082814,0.01025053233154205,13.157466042538118,Inf,64.77435774709957,4971.912863464471,fixed,639510.3245264592,35.94144077694628,35.44994059738298,34.26470887126275,31.80856718537876,28.782009457509115,25.632700988508038,22.6581590564008,20.045389432211,17.848445363400735,16.08007981998927,13.642526358724945,13.157466042538118,26.639468172039543,21.79610316096902,18.48369327033557,219.1382555413882,67.49843570307392,57.69455037723709,4.200375915048931e6,229.07099820609304,30.954411333027902,1.4205465324184203
0.28000000000002223,200.0,0.3941121412360116,1.300039031373005,1.2549570312908813,0.04508200008212371,12.102950822043518,Inf,64.80637613242111,5304.534702276652,fixed,599868.409387133,30.61342557142769,29.782353758451688,28.498477552218752,26.589371739381235,24.25907162922261,21.886822947165644,19.676247688789424,17.699632815202026,16.003194370649037,14.574855203054067,12.316958987757802,12.102950822043518,23.699263681830306,21.438588295876915,18.48632536853581,332.64248069500576,104.10754613840737,47.07394954097046,2.230895237427651e6,113.10509310381109,32.745380155201815,1.5155813435076149
0.3000000000000145,200.0,0.4097542252279337,1.3488052667177586,1.271344938321268,0.07746032839649053,11.45531136787678,Inf,64.87676183636064,5685.303327586864,fixed,535103.8943300558,25.373549917605256,24.899941954526266,23.84981626327318,22.378674378360024,20.695591997400445,18.968825595718542,17.33263877344322,15.87311321123209,14.68904298889573,13.281011483902455,11.45531136787678,11.777987138204741,23.072748678111463,20.770482183889914,18.382518860588533,611.2977241576291,211.10058998429187,51.471129456988876,522.2247438120485,27.09943138136278,58.502075797377415,1.6243723793105325
0.3200000000000067,200.0,0.4291082287341481,1.3995412938126253,1.2910543710369216,0.10848692277570371,10.714242202092489,Inf,64.98355736312222,6130.6335532398325,fixed,488078.0657810502,20.897179426034764,20.628227327144717,20.050135115646984,19.06493530556799,17.911582279674633,16.727046744155867,15.599328560571665,14.590759928943186,13.469346232417994,12.129791766474556,10.714242202092489,11.463367975522607,23.561623673230976,21.3632863965057,18.27962119229303,1350.8501062946557,153.21421877695522,61.307407205201194,75.0565841274234,45.22135475206917,39.8876415918796,1.7516095866399521
0.33999999999999897,200.0,0.4531587101604444,1.4497864973893022,1.3147374345283185,0.13504906286098373,10.108579762392921,Inf,65.12372647785664,6603.766380827281,fixed,468399.2313521946,17.093862218123167,17.042068904901804,16.75223650849105,16.245173519674992,15.552665164313899,14.809959636406207,14.081496616993245,13.356291024944197,12.286064383946774,11.232091857206354,10.108579762392921,11.165859603290283,22.690786822440177,23.112467279003308,19.074422458507442,1911.9488532452501,435.4239966500278,36.44804811492284,316.0745806912329,65.661866284612,23.980789451785075,1.8867903945220803
0.3599999999999912,200.0,0.4830558781455958,1.498232401203252,1.3430371992874073,0.15519520191584468,9.814810436815584,Inf,65.29063359217892,7111.4699503300435,fixed,460242.25745579693,13.998560622844733,14.234971624224874,14.23309851548469,14.020448345637442,13.709214965014947,13.312674433510889,12.798463240481997,12.062283728767014,11.36967501292152,10.633588710030004,9.814810436815584,11.113668010031336,23.39610942512486,25.046041662636238,20.61356660110354,695.030850339932,134.23446056545828,37.942444895889835,349.12422628123124,19.13359817450954,35.0416389086856,2.031848557237155
0.37999999999998346,200.0,0.5200500868532887,1.54559219118594,1.376482335822461,0.1691098553634791,9.698591541154295,Inf,65.47708443785953,7629.188351858639,fixed,473223.18282985914,11.517146345429706,11.889059042530834,12.155692258458226,12.252564112576149,12.198128582821548,11.880052314553485,11.449167592049351,11.052134563114894,10.627412555499339,10.185396745540906,9.698591541154295,10.867018926984024,25.906224251546103,28.774727954697372,22.595764559069853,402.85862809418103,93.8433079096677,50.57492508937612,39.31550037146835,40.16693682983241,27.843899184050763,2.1797681005310396
