t,k_mppt,P_kw,omega_hub,omega_gnd,delta_omega,min_fos,collapse_margin_deg,twist_deg,T_max_N,state,fos_ring1,fos_ring2,fos_ring3,fos_ring4,fos_ring5,fos_ring6,fos_ring7,fos_ring8,fos_ring9,fos_ring10,fos_ring11,fos_ring12,fos_ring13,fos_ring14,fos_ring15,fos_ring16,fos_ring17,fos_ring18,fos_ring19,fos_ring20,fos_ring21,fos_ring22,max_line_T_ratio
0.019999999999999858,550.0,0.8103623324899603,1.141184523613527,1.1390368348513906,0.002147688762136335,45.02907035309278,Inf,65.0963802305773,4305.027438619378,fixed,1.5956681295397521e6,59.50063427421788,61.7185606176091,63.912667106831826,66.11996191226757,68.38507340930842,70.73736212114842,73.16501715971422,75.53445986064459,77.27420859153257,76.4286278189901,68.99944978681656,61.34168515229242,73.43745966714891,64.66008866113953,54.9808265208911,60.44033050432005,52.592772051077915,45.02907035309278,49.74365030839595,50.882318817161426,75.16602727680677,1.2300078396055365
0.03999999999999904,550.0,0.8091506398597721,1.1442520646053242,1.1384688374877356,0.005783227117588607,50.97693491337812,Inf,65.10090513128895,4175.842506142044,fixed,1.3508522705336579e6,61.68610011970225,64.42784659150702,66.82643796267357,68.99419383538157,70.89862217243876,72.4738485507055,73.51233474486105,73.41859514832656,70.87806174681252,64.24995112815321,53.78937332629216,52.223605754780074,63.27391500684642,52.90585663430622,51.112944774796155,60.0480239942554,51.03482014952899,50.97693491337812,60.32220618281386,60.24041665349395,113.95593927067335,1.1930978588977268
0.05999999999999823,550.0,0.8076647346598156,1.1480089227578552,1.1377715246734565,0.010237398084398608,46.523666939938664,Inf,65.11002917274509,4015.8600804061043,fixed,4.391256235877427e6,61.68117107664364,64.59723519737791,67.4692961874648,70.24393455532221,72.00338817035208,73.13606665559273,73.07517714202432,70.78755491509517,65.1824668563679,56.40031209438786,46.53145187839029,46.981286044448645,59.60147049136216,47.3511946973006,48.35924127473458,58.55922683569249,46.523666939938664,51.05781278548541,62.77232185549842,59.750711165879444,78.53720272693009,1.1473885944017441
0.07999999999999742,550.0,0.8059854816244998,1.1519910180118555,1.1369824464503127,0.015008571561542894,40.7497378779204,Inf,65.12450982610896,3944.8858387490513,fixed,1.249811807255531e6,60.23103585358943,63.67387843176781,67.02897781873617,69.87191644185319,72.15455239657139,73.31314674023795,71.52381611392738,66.8336272485035,59.26176330511305,50.19885305176263,41.42086582916765,40.7497378779204,57.22329295773637,44.186387936461415,43.232350690930105,60.412649921575465,45.12799052815211,52.269239491971284,69.76193911468677,55.75296584527103,43.49006409371933,1.127110239642586
0.0999999999999966,550.0,0.8041848970745619,1.1553427394516584,1.1361351361345742,0.019207603317084265,36.15851321245037,Inf,65.14418809971295,3878.3016283911197,fixed,1.1558772883487616e6,62.138822352160226,63.500609172929956,66.7686117248838,69.53216575245291,71.10181729232642,70.73805339170829,67.58552197955325,61.43108908088658,53.267885358102596,44.701760849448306,36.46592550005638,36.15851321245037,54.77400171675626,40.95614236736415,38.603621385162604,66.51240485913061,45.32468869905548,51.34445098478589,90.66096698379098,52.304638225467535,40.249300767246055,1.1080861795403198
0.11999999999999579,550.0,0.8023957696149345,1.1586387098121904,1.1352919635975578,0.02334674621463262,31.728535134992867,Inf,65.16854823534507,3820.139465883335,fixed,1.8576933620900856e6,60.20543401372035,63.51684886006427,66.2962271598984,68.55022390661132,69.056416749912,66.94688963223926,61.92649731396564,54.68104868584478,46.635325917024645,39.130859444745646,32.0755945562071,31.728535134992867,50.05175350609144,36.30952972208353,36.007426467273646,67.07849512977782,44.375294664701016,47.82176056967254,124.56715291279475,57.625257020926384,45.20621419963402,1.09146841882381
0.14000000000000018,550.0,0.8008492210882584,1.1620372296597823,1.1345621020876664,0.0274751275721159,26.174086963501747,Inf,65.19768521999283,3854.8906388053792,fixed,1.0663483920409444e6,57.68414717434749,61.292306256212335,64.70432067235907,66.1050953812042,65.15820237134686,61.389074211542344,55.193941398731546,47.76556968020931,40.40257247386929,33.928067533020226,28.529721410296403,26.174086963501747,44.22565726505968,32.738036126152515,32.56056818616046,68.26254153109087,43.57701506768422,50.69377267530938,142.6637051556915,65.46397350545594,44.9704146834209,1.1013973253729654
0.1600000000000063,550.0,0.7998961698175965,1.1655781224685053,1.1341118612513548,0.03146626121715057,22.592496885519093,Inf,65.23146852281332,3926.2083171061754,fixed,1.0049038050010665e6,58.07012911666787,58.925655127153995,61.29018875406865,61.75099173367571,59.36045186811467,54.42819603508184,47.89902888230301,40.98459472435888,34.58053682283418,29.113192593887472,24.934162609995102,22.592496885519093,39.18920287346904,30.358454262859013,27.591585071116207,72.04212516555788,45.20861884418455,57.442856657830916,425.2932446432694,80.7077735035501,47.68806784758336,1.1217738048874786
0.18000000000001243,550.0,0.7999646732620203,1.169475874378092,1.1341442355994584,0.035331638778633545,20.240532627167845,Inf,65.26975165915783,4058.3882126543012,fixed,1.15512032348252e6,53.9331081649332,56.36366403116334,57.18409428438886,56.31888148866749,52.98694954260995,47.655928935816476,41.4428317210529,35.33255712428451,29.89749318190538,25.449824115584388,21.82286505623868,20.240532627167845,34.71856154944599,27.663088353531556,24.319907726772712,70.26341138663828,48.9877722718662,58.88491321410887,3.7566532255011466e6,84.78631009082979,37.57488676056048,1.1595394893298003
0.20000000000001855,550.0,0.8015637269516265,1.1749438855501566,1.1348994149836429,0.040044470566513723,17.31208759312485,Inf,65.312789802984,4255.267359096009,fixed,852699.7235006477,49.181847367677754,50.94485918727431,51.84798216526355,50.04699186970405,46.220518882048275,41.10413202103474,35.61959486634234,30.4703281816633,26.025567689586076,22.36266146422632,19.151879970915473,17.31208759312485,32.16772320798043,25.571737528279638,23.30079703796237,72.90089909308435,50.70897531428076,52.4906964906785,410.19365697354664,72.46957150952056,33.35891431663452,1.2157906740274314
