t,z_gap,hub_lat,bear_perp,tilt_deg,F_thrust,F_bridle,F_trpt,F_grav,F_pred,F_meas,cone_total,topbay
0.5798,4.343650,1.060366,0.011466,0.0657,1521.189,408.692,1962.654,46.423,-79.197,13.327,477.423,1972.969
0.5898,4.343663,1.082617,0.011161,0.0639,1522.790,427.615,1975.103,46.423,-71.121,4.382,499.443,1985.365
0.5998,4.343678,1.104419,0.011141,0.0638,1524.354,458.747,1990.904,46.423,-54.226,-6.339,535.721,2001.228
0.6098,4.343678,1.125687,0.011221,0.0643,1525.852,485.244,2007.002,46.423,-42.329,-13.851,566.597,2017.480
0.6198,4.343135,1.146362,0.012971,0.0743,1527.298,475.106,2014.349,46.423,-58.368,-21.232,554.790,2024.785
0.6298,4.341318,1.166489,0.020355,0.1166,1528.694,416.528,2013.671,46.423,-114.872,-30.523,486.611,2023.977
0.6398,4.337886,1.186089,0.036163,0.2072,1529.969,329.068,2133.587,46.423,-320.973,-151.606,384.854,2144.521
0.6498,4.332753,1.204993,0.061046,0.3498,1531.080,237.961,2173.080,46.423,-450.461,-184.542,278.893,2183.933
0.6598,4.325833,1.222881,0.094556,0.5418,1532.086,263.453,2278.611,46.423,-529.496,-276.358,309.734,2289.985
0.6698,4.317364,1.239348,0.135047,0.7738,1532.915,351.396,2213.018,46.423,-375.129,-191.705,414.658,2224.251
0.6798,4.307771,1.254042,0.179755,1.0299,1533.538,466.281,2117.219,46.423,-163.824,-70.118,552.542,2127.569
0.6898,4.297735,1.266682,0.224701,1.2874,1534.152,593.126,2069.580,46.423,11.274,-13.692,705.931,2080.653
0.6998,4.288408,1.277319,0.265314,1.5201,1534.772,725.597,1968.811,46.423,245.135,81.910,867.128,1979.703
0.7098,4.281089,1.286062,0.296874,1.7010,1535.472,851.513,1644.676,46.423,695.886,379.283,1020.944,1654.833
0.7198,4.276834,1.293343,0.315823,1.8095,1536.227,956.168,1630.578,46.423,815.394,364.542,1148.761,1641.196
0.7298,4.276751,1.299538,0.318924,1.8273,1536.971,1042.018,1680.818,46.423,851.748,290.152,1252.431,1692.849
0.7398,4.281467,1.305030,0.303486,1.7388,1537.777,1096.354,1542.153,46.423,1045.555,391.934,1315.789,1553.516
0.7498,4.290932,1.310333,0.268317,1.5373,1538.619,1104.499,1408.689,46.423,1188.005,480.020,1320.992,1418.313
0.7598,4.304558,1.316024,0.213484,1.2232,1539.468,1061.375,1443.400,46.423,1111.019,402.060,1262.721,1452.601
0.7698,4.321567,1.322591,0.139372,0.7985,1540.040,977.342,1779.765,46.423,691.195,44.384,1154.786,1789.924
0.7798,4.338880,1.330360,0.050944,0.2919,1539.861,784.417,3400.602,46.423,-1122.747,-1270.894,919.736,3415.761
0.7898,4.339269,1.338306,0.028021,0.1605,1538.972,384.409,2179.990,46.423,-303.033,-13.860,449.802,2190.916
0.7998,4.330098,1.345779,0.068661,0.3934,1539.925,74.021,1369.338,46.423,198.185,599.087,86.801,1377.465
0.8098,4.318088,1.352811,0.123139,0.7055,1540.178,163.601,2370.436,46.423,-713.080,-404.052,192.834,2385.092
0.8198,4.306162,1.358049,0.181846,1.0419,1538.488,353.235,3816.940,46.423,-1971.640,-1717.626,418.621,3834.458
0.8298,4.294052,1.359031,0.237963,1.3634,1537.411,543.011,1510.128,46.423,523.871,491.052,647.024,1519.338
0.8397,4.280805,1.357485,0.291173,1.6683,1536.433,640.389,4055.333,46.423,-1924.934,-1945.792,767.151,4088.216
0.8497,4.270262,1.352897,0.334921,1.9190,1535.742,794.570,1548.792,46.423,735.096,371.950,956.194,1558.871
0.8597,4.261357,1.346681,0.368507,2.1114,1535.665,875.223,1372.627,46.423,991.838,445.356,1057.049,1378.056
0.8697,4.255626,1.339516,0.391703,2.2443,1535.130,975.682,1834.835,46.423,629.555,109.200,1181.344,1850.704
0.8797,4.253899,1.331288,0.400166,2.2928,1535.227,1055.817,895.292,46.423,1649.328,924.415,1279.623,901.874
0.8897,4.255883,1.322992,0.394940,2.2628,1535.399,1095.458,1123.937,46.423,1460.496,754.099,1326.954,1136.974
0.8997,4.261630,1.315030,0.375971,2.1542,1535.315,1106.003,1430.398,46.423,1164.497,345.445,1337.014,1440.250
0.9097,4.271608,1.307305,0.341326,1.9557,1535.181,1102.218,1321.083,46.423,1269.893,439.915,1327.601,1328.377
0.9197,4.286061,1.300088,0.288904,1.6553,1534.200,1088.972,1607.256,46.423,969.492,147.823,1304.635,1615.978
0.9297,4.303771,1.293630,0.216921,1.2429,1534.283,987.069,1596.072,46.423,878.857,132.316,1174.236,1607.341
0.9397,4.322170,1.288527,0.134010,0.7678,1534.030,823.638,1720.422,46.423,590.823,27.099,972.236,1732.915
0.9497,4.338379,1.284737,0.044748,0.2564,1533.560,586.037,1992.472,46.423,80.702,6.977,686.315,2002.805
0.9597,4.340314,1.280756,0.015999,0.0917,1531.128,188.847,3714.733,46.423,-2041.181,-1497.979,220.674,3730.527
0.9697,4.337192,1.274735,0.040861,0.2341,1527.315,339.548,4389.619,46.423,-2569.179,-2098.415,397.411,4414.541
0.9797,4.331755,1.267802,0.065036,0.3726,1525.232,329.074,3068.380,46.423,-1260.497,-1076.895,386.108,3087.005
0.9897,4.327267,1.261454,0.086178,0.4938,1523.080,355.321,1289.082,46.423,542.896,591.857,417.694,1299.421
0.9997,4.322711,1.256551,0.104315,0.5977,1522.628,317.370,1510.606,46.423,282.968,221.869,373.681,1523.331
1.0097,4.318973,1.253499,0.120896,0.6927,1523.053,316.807,679.852,46.423,1113.585,1058.859,373.561,685.947
1.0197,4.315594,1.251955,0.136125,0.7799,1523.605,323.037,893.584,46.423,906.633,861.431,381.414,905.240
1.0297,4.313407,1.251979,0.148330,0.8499,1523.761,378.637,1399.232,46.423,456.742,332.500,447.553,1415.002
1.0397,4.312842,1.253673,0.153991,0.8823,1524.107,448.777,1363.235,46.423,563.225,420.698,530.743,1374.523
1.0497,4.314628,1.256908,0.148686,0.8519,1524.760,501.233,1170.755,46.423,808.815,562.323,592.517,1188.977
1.0597,4.319362,1.262043,0.130754,0.7492,1524.247,551.287,2744.722,46.423,-715.611,-906.984,650.648,2776.235
1.0697,4.328445,1.268462,0.092965,0.5326,1523.751,607.074,1931.753,46.423,152.648,-142.143,714.146,1952.322
1.0797,4.339846,1.276360,0.035704,0.2046,1523.614,542.259,1630.266,46.423,389.184,294.876,634.830,1644.956
1.0897,4.341104,1.285071,0.016697,0.0957,1522.371,290.722,2880.015,46.423,-1113.345,-846.368,339.774,2899.007
1.0997,4.337421,1.293657,0.036432,0.2087,1522.388,268.124,834.530,46.423,909.558,1050.596,313.602,838.616
1.1097,4.331199,1.302404,0.063455,0.3636,1523.582,178.686,1230.351,46.423,425.493,594.498,209.551,1238.001
1.1197,4.324254,1.311707,0.094561,0.5418,1525.339,193.965,1400.174,46.423,272.706,335.818,228.110,1413.597
1.1297,4.317752,1.320598,0.126827,0.7267,1526.116,277.545,2273.593,46.423,-516.355,-443.717,327.356,2288.554
1.1397,4.312056,1.328755,0.156779,0.8983,1526.585,403.736,1920.297,46.423,-36.399,-80.256,477.516,1935.366
1.1497,4.307927,1.335120,0.179588,1.0290,1526.169,538.994,2596.273,46.423,-577.534,-699.185,638.893,2623.160
1.1597,4.307461,1.339695,0.187816,1.0761,1524.592,693.942,3000.336,46.423,-828.225,-1002.144,823.289,3031.936
1.1697,4.311337,1.341800,0.174311,0.9987,1524.260,771.206,1545.515,46.423,703.529,388.534,913.937,1567.484
1.1796,4.317379,1.343567,0.145407,0.8331,1524.664,701.285,1462.730,46.423,716.796,352.895,828.891,1474.050
1.1896,4.325719,1.345681,0.105881,0.6067,1524.788,629.928,1327.312,46.423,780.980,432.520,741.902,1343.499
1.1996,4.335674,1.348831,0.055151,0.3160,1525.716,525.099,1127.546,46.423,876.846,568.054,615.716,1135.926
1.2096,4.341104,1.353157,0.013906,0.0797,1526.120,268.366,1384.436,46.423,363.627,422.286,313.612,1395.474
1.2196,4.340293,1.357165,0.015665,0.0898,1525.162,154.446,2464.875,46.423,-831.690,-581.548,180.383,2483.047
1.2296,4.337614,1.359511,0.030053,0.1722,1525.257,151.135,1322.087,46.423,307.881,526.753,176.767,1332.249
1.2396,4.333573,1.361444,0.049646,0.2844,1524.708,186.813,1866.413,46.423,-201.315,7.900,218.886,1880.176
1.2496,4.330270,1.362228,0.071411,0.4092,1522.658,308.979,2182.929,46.423,-397.716,-165.436,362.707,2194.189
1.2596,4.325521,1.361982,0.094263,0.5401,1521.682,350.112,2856.393,46.423,-1031.022,-921.802,411.842,2865.927
1.2696,4.320967,1.361842,0.117625,0.6739,1519.965,421.047,2114.537,46.423,-219.948,-171.239,496.328,2132.120
1.2796,4.316642,1.361970,0.138249,0.7921,1518.606,466.408,1639.151,46.423,299.439,205.567,550.835,1651.427
1.2896,4.312732,1.362641,0.155272,0.8896,1518.152,481.845,1894.858,46.423,58.717,-62.179,569.964,1915.264
1.2996,4.309937,1.364955,0.168268,0.9641,1517.615,512.345,1880.483,46.423,103.055,-69.877,606.775,1899.175
1.3096,4.309093,1.368808,0.174941,1.0023,1516.898,580.812,1589.672,46.423,461.615,203.337,688.297,1604.481
1.3196,4.310020,1.374047,0.171629,0.9834,1517.719,600.692,1110.873,46.423,961.115,579.044,711.671,1122.479
1.3296,4.313429,1.380589,0.159178,0.9120,1517.247,632.945,1402.791,46.423,700.978,360.362,749.015,1416.484
1.3396,4.319715,1.388141,0.132355,0.7583,1518.196,641.436,465.357,46.423,1647.852,1239.185,757.261,468.077
1.3496,4.328150,1.397430,0.092862,0.5321,1518.660,593.877,1776.576,46.423,289.538,-37.081,698.661,1799.059
1.3596,4.338976,1.408359,0.040212,0.2304,1518.821,550.227,1947.619,46.423,75.005,-82.468,644.407,1960.092
1.3696,4.341385,1.419958,0.015317,0.0878,1518.267,318.711,2886.233,46.423,-1095.679,-827.581,372.493,2911.607
1.3796,4.337757,1.431313,0.032474,0.1861,1518.950,215.405,1539.511,46.423,148.420,370.357,251.869,1548.931
1.3896,4.332016,1.442522,0.059389,0.3403,1519.925,152.714,1054.096,46.423,572.120,772.116,179.013,1059.064
1.3996,4.325280,1.453950,0.091661,0.5252,1521.127,202.217,1675.619,46.423,1.303,142.038,237.727,1680.504
1.4096,4.318583,1.464657,0.126365,0.7240,1521.188,310.517,3736.508,46.423,-1951.226,-1737.100,366.181,3759.772
1.4196,4.313570,1.472315,0.155738,0.8923,1520.422,486.143,2934.001,46.423,-973.859,-953.325,574.861,2942.611
1.4296,4.309015,1.477612,0.177304,1.0159,1520.519,565.005,1565.500,46.423,473.601,296.763,669.522,1583.188
1.4396,4.306296,1.481324,0.190995,1.0943,1519.708,633.852,2651.195,46.423,-544.059,-724.260,752.119,2664.527
1.4496,4.306358,1.483267,0.192633,1.1037,1519.725,691.861,1102.703,46.423,1062.459,817.106,821.153,1116.596
1.4596,4.307690,1.484576,0.185461,1.0626,1520.155,662.724,1319.289,46.423,817.167,463.036,786.073,1331.628
1.4696,4.310832,1.486225,0.171495,0.9826,1520.842,642.968,800.210,46.423,1317.177,929.887,761.661,805.470
1.4796,4.315442,1.488353,0.150859,0.8644,1521.352,614.194,1608.003,46.423,481.120,179.754,726.198,1623.445
1.4896,4.322386,1.490149,0.120261,0.6890,1521.638,599.743,1595.397,46.423,479.561,207.680,707.166,1609.070
1.4996,4.331688,1.491871,0.076847,0.4403,1521.636,563.194,1275.314,46.423,763.093,509.062,661.545,1289.425
1.5095,4.340743,1.493294,0.025379,0.1454,1521.661,419.662,1308.919,46.423,585.981,547.467,490.807,1322.311
1.5195,4.341103,1.493539,0.012063,0.0691,1520.339,184.423,2719.016,46.423,-1060.677,-787.850,215.431,2738.476
1.5295,4.340218,1.490342,0.023026,0.1319,1517.051,328.461,3603.048,46.423,-1803.959,-1503.787,383.798,3625.225
1.5395,4.337908,1.482872,0.034498,0.1977,1515.403,280.445,1610.569,46.423,138.856,294.820,328.071,1620.366
1.5495,4.334057,1.473783,0.048836,0.2798,1514.248,202.607,1534.776,46.423,135.656,300.359,237.362,1541.964
1.5595,4.330875,1.464362,0.064721,0.3708,1512.702,228.930,1606.626,46.423,88.583,218.781,268.574,1616.016
1.5695,4.326712,1.455845,0.082643,0.4735,1512.156,212.393,1040.368,46.423,637.758,638.291,249.564,1043.166
1.5795,4.322762,1.448779,0.102178,0.5854,1511.212,243.386,2059.613,46.423,-351.438,-294.609,286.465,2079.446
1.5895,4.320167,1.443573,0.119393,0.6841,1509.544,359.015,2184.351,46.423,-362.216,-307.902,423.212,2202.710
1.5995,4.319117,1.439726,0.128090,0.7339,1508.257,450.560,1875.005,46.423,37.389,-9.538,531.568,1902.250
1.6095,4.320722,1.436986,0.124496,0.7133,1506.842,527.505,1923.567,46.423,64.356,-67.070,622.182,1943.973
1.6195,4.325128,1.435562,0.105956,0.6071,1506.519,554.693,1127.821,46.423,886.967,659.705,653.213,1141.969
1.6295,4.331448,1.435745,0.074553,0.4272,1507.015,501.726,1354.223,46.423,608.094,372.539,589.230,1381.695
1.6395,4.339582,1.437707,0.033568,0.1923,1507.263,467.755,1138.348,46.423,790.247,646.594,547.383,1149.874
1.6495,4.341041,1.441083,0.011210,0.0642,1508.396,210.883,1097.956,46.423,574.900,627.539,246.378,1105.895
1.6595,4.338860,1.445829,0.021163,0.1213,1508.773,85.403,1892.817,46.423,-345.064,-97.466,99.793,1910.785
1.6695,4.335901,1.451702,0.038911,0.2229,1508.710,112.119,2791.342,46.423,-1216.936,-916.453,131.187,2806.097
1.6795,4.331926,1.458335,0.060857,0.3487,1509.058,169.402,1771.059,46.423,-139.022,99.101,198.597,1788.869
1.6895,4.327184,1.466009,0.087041,0.4987,1508.430,256.915,2972.317,46.423,-1253.395,-1030.458,301.880,2994.087
1.6995,4.321702,1.474167,0.114664,0.6570,1508.884,333.202,1674.854,46.423,120.809,177.018,392.497,1683.731
1.7095,4.316047,1.482475,0.142078,0.8140,1509.514,406.919,1794.898,46.423,75.112,56.011,480.546,1800.179
1.7195,4.310784,1.490219,0.166525,0.9541,1510.479,469.154,1679.090,46.423,254.120,156.620,555.320,1687.895
1.7295,4.307079,1.496670,0.184871,1.0592,1511.217,549.339,1780.298,46.423,233.835,18.533,651.390,1785.619
1.7395,4.305126,1.502214,0.195395,1.1195,1511.916,618.761,1621.049,46.423,463.205,239.670,734.486,1633.475
1.7495,4.305253,1.506726,0.196740,1.1272,1512.286,669.675,2063.535,46.423,72.003,-248.866,795.070,2077.533
1.7595,4.308400,1.510178,0.185825,1.0647,1512.609,722.626,1700.643,46.423,488.168,134.009,857.122,1709.635
1.7695,4.314646,1.512389,0.160498,0.9196,1512.823,742.223,1165.203,46.423,1043.419,586.044,878.354,1177.874
1.7795,4.323619,1.512974,0.120514,0.6905,1512.914,712.152,1767.156,46.423,411.487,65.704,839.742,1791.057
1.7895,4.335148,1.512256,0.065502,0.3753,1513.121,658.829,992.606,46.423,1132.920,770.039,773.134,1002.992
1.7995,4.341309,1.511198,0.018816,0.1078,1513.462,376.300,1223.363,46.423,619.976,623.740,439.933,1240.701
1.8095,4.340434,1.508918,0.014513,0.0832,1512.841,162.888,2230.260,46.423,-600.955,-373.152,190.306,2254.581
1.8195,4.339830,1.503442,0.022788,0.1306,1510.742,267.755,2589.971,46.423,-857.897,-630.502,312.858,2617.242
1.8295,4.338223,1.494158,0.030401,0.1742,1510.051,227.671,1341.445,46.423,349.853,473.083,266.192,1348.250
1.8395,4.335559,1.483628,0.040747,0.2335,1509.371,139.845,2734.073,46.423,-1131.280,-890.813,163.687,2752.505
1.8494,4.333453,1.471594,0.051570,0.2955,1508.807,163.623,633.899,46.423,992.106,1119.086,191.701,636.124
1.8594,4.330430,1.459480,0.064487,0.3695,1508.591,147.622,1758.831,46.423,-149.041,6.781,173.150,1764.708
1.8694,4.328297,1.447382,0.077483,0.4439,1507.717,204.358,1970.229,46.423,-304.577,-128.868,239.962,1980.148
1.8794,4.327293,1.435471,0.087120,0.4992,1505.966,301.134,2911.192,46.423,-1150.516,-963.639,353.897,2931.181
1.8894,4.328012,1.424360,0.088413,0.5066,1503.755,399.751,3547.103,46.423,-1690.021,-1587.024,469.877,3576.407
1.8994,4.331305,1.414455,0.076656,0.4392,1501.784,478.634,2501.719,46.423,-567.725,-566.212,562.077,2524.916
1.9094,4.336077,1.405689,0.051806,0.2968,1501.315,450.091,1445.682,46.423,459.301,318.631,527.448,1461.429
1.9194,4.341368,1.398460,0.020334,0.1165,1501.485,403.129,964.639,46.423,893.552,815.854,471.097,973.862
1.9294,4.342441,1.392835,0.006251,0.0358,1501.817,196.956,738.168,46.423,914.182,934.728,229.929,747.553
1.9394,4.342283,1.388765,0.003568,0.0204,1502.672,115.439,558.178,46.423,1013.509,1091.296,134.734,563.076
1.9494,4.342212,1.386008,0.004757,0.0273,1502.851,152.465,1920.818,46.423,-311.925,-155.533,177.942,1932.740
1.9594,4.342193,1.384472,0.007699,0.0441,1502.624,226.411,2210.600,46.423,-527.989,-336.997,264.285,2229.616
1.9694,4.341438,1.384252,0.013205,0.0757,1502.567,257.855,1802.066,46.423,-88.067,57.540,301.093,1817.237
1.9794,4.339703,1.385490,0.022650,0.1298,1502.137,245.766,3143.352,46.423,-1441.873,-1218.205,287.165,3169.880
1.9894,4.337122,1.388385,0.036148,0.2071,1502.453,216.269,1694.572,46.423,-22.273,138.351,252.974,1705.937
1.9994,4.333255,1.392739,0.053780,0.3081,1503.505,164.703,2065.269,46.423,-443.483,-262.703,192.983,2080.852
