t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
26.5000,0.517937,-1.753226,1.828130,0.092781,-2.046058,2.048161,114.7397,203.7802,0.0000,258.5571,4.2612,13.380110,5.3086,0
27.0000,-0.016394,-1.855853,1.855925,0.292988,-2.183648,2.203216,102.7996,234.2462,0.0000,1.9985,23.3965,13.667396,5.6580,0
27.5000,0.202320,-0.907020,0.929310,0.282790,-1.208439,1.241086,74.6582,248.3468,0.0000,751.6292,4.7797,12.734105,4.5762,0
28.0000,0.259733,-1.299801,1.325497,0.493084,-1.342374,1.430070,474.8904,124.2181,0.0000,607.3600,4.4943,16.171324,9.3722,0
28.5000,0.269878,-1.813994,1.833960,-0.060356,-2.198608,2.199436,103.6712,137.4549,0.0000,902.0572,3.8097,15.453580,8.1788,0
29.0000,-0.419564,-1.477475,1.535892,-0.361079,-1.762567,1.799172,369.3892,287.3720,0.0000,678.5215,7.5389,12.656628,4.4932,0
29.5000,-0.512182,-0.665306,0.839621,-0.654406,-0.479627,0.811350,61.0814,282.3295,0.0000,232.1186,13.5444,12.175410,3.9999,0
29.9999,0.210882,-1.464333,1.479440,-0.082751,-1.817908,1.819790,122.8591,158.6133,0.0000,461.8269,11.4616,14.575885,6.8629,0
30.5000,0.105831,-1.759698,1.762878,0.418623,-2.276472,2.314643,135.3808,95.9401,0.0000,799.6375,3.8971,13.453513,5.3965,0
31.0000,0.143998,-1.182129,1.190867,0.179010,-1.486099,1.496842,286.7931,101.3402,0.0000,133.1405,3.3647,12.975217,4.8411,0
31.5000,0.608433,-0.997471,1.168392,1.076749,-0.935705,1.426510,119.1812,207.6904,0.0000,387.6500,3.3784,13.001934,4.8711,0
32.0000,0.782767,-1.488996,1.682211,0.901043,-1.762322,1.979308,37.3759,38.2872,0.0000,278.5054,17.6873,13.458933,5.4030,0
32.5000,0.268215,-1.870639,1.889770,0.616444,-2.129936,2.217348,487.1515,186.5225,0.0000,1404.4367,2.3503,13.383631,5.3128,0
33.0000,-0.274772,-1.302213,1.330886,-0.104262,-1.454121,1.457854,258.5761,222.6026,0.0000,439.7421,5.3494,13.520357,5.4773,0
33.5000,-0.366789,-1.063447,1.124924,-0.213278,-0.767775,0.796847,319.9937,142.0965,0.0000,497.4873,4.4805,14.566476,6.8496,0
34.0000,0.092635,-1.602208,1.604883,0.117073,-1.987267,1.990712,228.3061,97.9688,0.0000,468.3995,13.4757,15.011701,7.4971,0
34.5000,-0.190515,-2.013586,2.022579,-0.922985,-1.692251,1.927593,985.5262,78.4390,0.0000,518.9665,2.3388,13.956587,6.0248,0
35.0000,0.387330,-0.830394,0.916286,-0.203164,-0.701096,0.729939,163.0447,206.5158,0.0000,288.9921,9.0265,13.048969,4.9242,0
35.5000,0.872175,-1.174934,1.463270,0.299719,-1.663197,1.689987,154.2709,277.1199,0.0000,321.3305,2.2957,14.013311,6.0985,0
36.0000,0.280798,-1.631845,1.655828,0.094864,-1.665662,1.668361,51.5111,211.4341,0.0000,798.5572,2.0148,13.912540,5.9679,0
36.5000,-0.466482,-1.669310,1.733263,-0.912559,-1.711326,1.939433,1097.6728,159.1815,0.0000,1112.1432,4.8557,14.748074,7.1090,0
37.0000,-0.432412,-0.960367,1.053226,-0.961624,-1.154136,1.502249,69.5277,217.0979,0.0000,107.1067,3.2538,13.640669,5.6248,0
37.5000,-0.277634,-1.304946,1.334153,-0.555461,-1.767902,1.853109,43.2290,178.8851,0.0000,274.9627,3.5368,12.591296,4.4240,0
38.0000,-0.470419,-2.043580,2.097025,-0.859471,-2.117983,2.285726,1626.7787,9.3427,0.0000,639.9232,1.4115,16.588712,10.1168,0
38.5000,0.155929,-1.261167,1.270770,-0.094665,-1.413209,1.416376,329.9004,217.4383,0.0000,518.3588,5.3401,13.963757,6.0341,0
39.0000,1.257166,-1.121925,1.684987,1.577235,-1.280819,2.031790,120.0308,159.4709,0.0000,429.3127,10.8300,13.633090,5.6155,0
39.5000,1.246238,-1.633238,2.054404,1.276716,-1.490514,1.962559,136.7988,163.2448,0.0000,242.1236,6.1985,14.309246,6.4931,0
40.0000,-0.403435,-1.435692,1.491299,-1.246807,-1.166083,1.707126,578.2849,169.5910,0.0000,1840.3794,2.4785,13.864322,5.9061,0
40.5001,-0.355213,-1.050023,1.108478,-0.534300,-1.284696,1.391374,86.0618,197.4139,0.0000,453.7179,2.0406,12.943276,4.8055,0
41.0000,-0.066195,-1.317963,1.319625,-0.491403,-1.685231,1.755415,16.7846,148.4090,0.0000,203.5221,4.7015,12.474920,4.3025,0
41.5000,-0.028327,-1.559262,1.559520,0.458186,-1.937361,1.990804,75.1985,236.4321,0.0000,6.8980,6.5476,12.739586,4.5821,0
42.0000,-0.099019,-1.668583,1.671518,-0.397910,-1.802397,1.845797,935.0161,181.1621,0.0000,508.6134,4.3483,14.126191,6.2471,0
42.5000,0.065654,-1.155366,1.157230,0.289235,-0.696000,0.753706,283.1594,189.3858,0.0000,520.0147,1.7440,13.251864,5.1574,0
43.0000,0.800310,-1.037768,1.310519,0.988282,-1.281938,1.618662,27.0346,129.4862,0.0000,1255.2725,4.4534,14.351855,6.5513,0
43.5000,0.747176,-1.557473,1.727424,0.419414,-1.518804,1.575651,751.9746,133.3825,0.0000,658.1996,5.1936,13.659669,5.6484,0
44.0000,-0.256994,-1.429742,1.452656,-0.689971,-1.619131,1.760013,58.5727,281.6978,0.0000,358.6675,2.2670,14.059939,6.1596,0
44.5000,0.111229,-1.151985,1.157342,-0.375085,-1.642026,1.684322,127.9992,244.7103,0.0000,341.1398,4.5870,13.225941,5.1272,0
45.0000,0.329362,-1.173730,1.219066,0.652592,-1.390102,1.535663,196.6567,172.0832,0.0000,1656.4065,4.4145,14.414833,6.6379,0
45.5001,-0.405618,-1.833077,1.877418,-0.770801,-2.055392,2.195170,586.1741,56.6026,0.0000,1575.6515,2.0699,15.586754,8.3921,0
46.0001,-0.764828,-1.714534,1.877389,-0.575969,-1.474039,1.582571,362.7786,153.4626,0.0000,993.0370,5.2751,14.717966,7.0656,0
46.5000,-0.116521,-0.720025,0.729392,-0.163875,0.117345,0.201556,157.1396,115.8498,0.0000,389.0263,7.7248,14.209047,6.3577,0
47.0000,-0.046109,-1.778751,1.779349,-0.510040,-1.443310,1.530779,220.1234,167.7838,0.0000,1101.2540,2.7677,13.865624,5.9077,0
47.5000,-0.477323,-1.745702,1.809782,-1.337363,-1.711988,2.172428,501.1730,150.9412,0.0000,85.1598,4.9360,14.225875,6.3803,0
48.0000,0.490264,-1.299368,1.388782,-0.147750,-1.671189,1.677707,189.5618,264.4406,0.0000,611.4199,5.2618,12.919743,4.7793,0
48.5000,0.730233,-1.402096,1.580858,0.519260,-2.122609,2.185201,35.1277,253.5931,0.0000,1387.7690,4.1129,14.244041,6.4048,0
49.0000,-0.026218,-1.575847,1.576065,0.037854,-1.661528,1.661959,222.1054,244.7061,0.0000,528.0661,5.1664,13.062380,4.9394,0
49.5000,-0.645524,-1.084226,1.261842,-0.782664,-1.110095,1.358261,89.6705,264.2027,0.0000,435.6129,5.1464,12.378319,4.2033,0
50.0000,0.078662,-1.379104,1.381346,-0.272293,-1.651789,1.674081,125.0054,221.0140,0.0000,327.8661,17.1141,13.415682,5.3511,0
50.5001,0.043678,-1.475045,1.475692,0.260066,-1.673409,1.693497,263.5094,0.0000,0.0000,605.6822,14.3962,15.023667,7.5150,0
51.0001,-0.304880,-1.437803,1.469772,-0.488254,-1.703571,1.772159,524.6353,137.7574,0.0000,1764.4614,1.5751,13.040890,4.9150,0
51.5000,0.367681,-1.085722,1.146290,0.495355,-1.305098,1.395943,34.8592,277.1751,0.0000,570.2997,3.5758,12.208172,4.0323,0
52.0000,0.945057,-1.456073,1.735880,1.046062,-0.994376,1.443271,110.4148,47.0793,0.0000,513.4865,7.6323,12.955650,4.8193,0
52.5000,0.342999,-1.684146,1.718719,0.109974,-1.596550,1.600333,918.5930,148.9761,0.0000,812.0156,4.3225,14.122592,6.2423,0
53.0000,-0.534016,-1.611970,1.698123,-1.149468,-1.791227,2.128325,995.1147,304.9003,0.0000,454.6161,12.8505,15.517618,8.2809,0
53.5000,-0.530464,-0.996806,1.129165,-1.019644,-1.369508,1.707403,54.5925,211.7203,0.0000,468.7023,6.4648,12.273344,4.0972,0
54.0000,-0.157128,-1.317875,1.327209,-0.218935,-1.786652,1.800016,88.3643,199.8317,0.0000,244.6921,1.1269,15.211781,7.8009,0
54.5000,-0.321828,-1.916452,1.943286,-0.925018,-1.907088,2.119586,331.5718,108.7675,0.0000,950.6285,2.0756,14.205929,6.3535,0
55.0000,0.169231,-1.317566,1.328390,-0.148615,-1.629515,1.636278,369.7534,303.6848,0.0000,563.5879,4.9678,13.288981,5.2009,0
55.5001,1.217620,-0.992342,1.570778,1.473969,-0.939335,1.747837,50.8063,126.8247,0.0000,804.9362,13.2007,12.893759,4.7505,0
56.0001,0.989104,-1.659270,1.931710,0.509942,-1.178080,1.283711,672.1087,87.6949,0.0000,295.2643,1.8912,14.324701,6.5142,0
56.5001,-0.720485,-1.131584,1.341485,-0.997418,-1.359468,1.686118,202.7496,118.4069,0.0000,305.6112,1.1820,14.116000,6.2336,0
57.0000,-0.708750,-1.213368,1.405201,-1.063351,-1.302317,1.681293,59.4900,235.3486,0.0000,281.9390,12.4581,13.658864,5.6474,0
57.5000,-0.251124,-1.483831,1.504932,-0.481432,-0.906883,1.026749,156.5416,76.1173,0.0000,778.5387,3.2860,13.334416,5.2544,0
58.0000,0.074990,-1.716978,1.718615,-0.567855,-1.599893,1.697680,808.6404,157.8948,0.0000,726.5866,3.6127,14.011422,6.0961,0
58.5000,0.005839,-1.680367,1.680377,-0.546673,-1.847783,1.926955,145.7056,1205.6270,0.0000,497.6742,5.2186,14.300030,6.4806,0
59.0000,0.308619,-1.006644,1.052890,0.203265,-1.368987,1.383995,29.6828,214.2072,0.0000,219.3570,5.0722,12.689466,4.5283,0
59.5000,0.202328,-1.298354,1.314024,0.205003,-1.547893,1.561409,250.8061,136.9532,0.0000,633.6018,4.5818,14.574558,6.8610,0
60.0000,0.168101,-1.578173,1.587100,-0.401675,-1.786082,1.830692,695.8300,89.8604,0.0000,1316.3579,4.1486,15.131848,7.6785,0
60.5001,-0.169161,-1.162406,1.174650,-0.202307,-1.475476,1.489281,41.8702,297.8368,0.0000,269.4457,2.5951,13.400170,5.3325,0
61.0001,0.428525,-1.157519,1.234295,0.433602,-1.211398,1.286661,277.5475,289.2048,0.0000,403.9705,2.9671,14.070487,6.1735,0
61.5001,0.686645,-1.079080,1.279021,0.804961,-1.482393,1.686846,63.4782,131.2436,0.0000,1110.8124,2.2695,15.770570,8.6925,0
62.0001,0.614690,-1.546558,1.664237,0.675843,-1.791371,1.914621,504.1931,54.7182,0.0000,911.3684,2.4059,16.274890,9.5534,0
62.5000,0.028137,-1.479660,1.479928,0.096773,-1.888393,1.890871,18.2712,296.7378,0.0000,308.0115,3.5684,12.592515,4.4253,0
63.0000,-0.048022,-1.289927,1.290820,-0.145824,-1.299961,1.308115,111.0330,283.7096,0.0000,394.5583,4.4425,11.816864,3.6569,0
63.5000,-0.454768,-1.285546,1.363614,-1.196668,-1.357941,1.809977,372.1348,319.0908,0.0000,473.6155,3.3898,13.230399,5.1324,0
64.0000,-0.290626,-1.347582,1.378565,-0.506269,-1.659031,1.734558,79.6070,109.8258,0.0000,626.3462,2.9512,12.843744,4.6955,0
64.5000,-0.209313,-1.470678,1.485498,0.037549,-1.887096,1.887469,67.6919,215.1647,0.0000,792.1523,5.1646,14.799856,7.1842,0
65.0000,0.321635,-1.365886,1.403244,0.165171,-1.356777,1.366794,195.1844,266.6086,0.0000,495.7192,3.8412,13.850273,5.8881,0
65.5001,0.303066,-1.202480,1.240084,-0.249362,-1.509465,1.529923,405.4416,294.4217,0.0000,549.1812,5.6469,12.849031,4.7013,0
66.0001,0.280337,-1.220681,1.252458,-0.088962,-1.833977,1.836134,52.9770,125.7395,0.0000,1273.4824,2.2848,13.288130,5.1999,0
66.5001,-0.554036,-1.482646,1.582781,-0.265678,-1.435279,1.459661,149.7464,235.4645,0.0000,642.4589,5.3922,14.349315,6.5478,0
67.0001,-0.663782,-1.170978,1.346029,-0.876324,-1.078345,1.389522,170.2629,242.2638,0.0000,172.3329,3.6948,13.374844,5.3024,0
67.5001,0.350667,-1.278402,1.325624,-0.190520,-1.760985,1.771261,76.0197,312.4869,0.0000,535.3464,4.7182,12.610078,4.4438,0
68.0000,0.410200,-1.503897,1.558836,0.016014,-1.757256,1.757329,99.8007,64.4998,0.0000,1419.5407,2.8313,15.550909,8.3343,0
68.5000,-0.398522,-1.386615,1.442748,-0.694832,-1.540409,1.689867,519.9724,207.2955,0.0000,410.3113,7.2855,13.783354,5.8032,0
69.0000,-0.757562,-1.038234,1.285236,-0.655584,-0.652088,0.924667,182.5409,162.7646,0.0000,272.2580,3.3734,12.580942,4.4131,0
69.5000,0.070528,-1.287524,1.289455,-0.404925,-1.932358,1.974328,35.0352,168.6449,0.0000,886.2687,4.6469,14.040426,6.1340,0
70.0000,0.204250,-1.266069,1.282439,0.524948,-1.569045,1.654531,162.9119,292.6541,0.0000,0.0000,2.5573,12.282493,4.1064,0
70.5001,0.577625,-0.969660,1.128668,0.468577,-0.942211,1.052296,151.6271,221.1800,0.0000,258.0612,6.6170,13.387972,5.3180,0
71.0001,1.041636,-1.124317,1.532675,1.464247,-1.189549,1.886543,80.6574,114.4166,0.0000,1163.8794,3.9486,13.043860,4.9184,0
71.5001,0.517700,-1.877749,1.947807,0.666005,-1.371419,1.524582,246.7177,198.7847,0.0000,191.2296,1.8939,13.119727,5.0047,0
72.0001,-0.872594,-0.887154,1.244372,-1.082360,-1.019681,1.487028,222.0110,75.7798,0.0000,127.2359,9.9386,12.203359,4.0276,0
72.5001,-0.328882,-1.036044,1.086992,-0.534800,-1.177727,1.293465,108.6190,200.0771,0.0000,301.7955,3.4687,14.422132,6.6480,0
73.0001,0.090360,-1.811638,1.813890,-0.055706,-2.252246,2.252935,208.5558,0.0000,0.0000,1079.1588,2.8246,12.790153,4.6369,0
73.5000,0.640491,-1.838511,1.946882,0.833395,-2.080463,2.241177,2.0351,280.3726,0.0000,814.3917,4.5964,12.041436,3.8693,0
74.0000,1.009417,-1.050125,1.456601,1.172285,-1.202055,1.679044,434.0256,238.3150,0.0000,1065.6121,5.0636,13.357340,5.2816,0
74.5000,0.844776,-1.093275,1.381628,1.234269,-1.085716,1.643837,204.2329,179.2062,0.0000,367.2579,8.9199,14.840770,7.2439,0
75.0000,-0.090311,-1.803199,1.805459,-0.057588,-1.761182,1.762124,282.6803,264.1244,0.0000,357.4874,1.7389,13.586529,5.5581,0
75.5001,-1.140617,-1.169276,1.633466,-1.579948,-1.118415,1.935740,596.1164,130.1346,0.0000,538.7911,3.2092,13.175180,5.0684,0
76.0001,0.090229,-1.003290,1.007339,-0.031416,-1.163423,1.163847,260.2950,161.5516,0.0000,548.7073,2.7043,12.449947,4.2767,0
76.5001,0.898220,-1.255638,1.543835,1.360860,-0.853547,1.606388,78.0294,80.0957,0.0000,449.8098,4.2149,14.250584,6.4136,0
77.0001,1.208113,-1.707984,2.092067,1.298749,-1.290120,1.830617,254.1972,166.0334,0.0000,181.5796,5.4093,13.555051,5.5196,0
77.5001,0.209187,-1.363883,1.379832,-0.219479,-1.152427,1.173140,415.2093,234.6709,0.0000,472.4599,2.2414,13.495282,5.4469,0
78.0001,-0.263724,-1.129069,1.159460,-0.254540,-1.529721,1.550754,218.8427,102.9059,0.0000,559.5321,2.8613,13.499476,5.4520,0
78.5001,-0.694682,-1.491944,1.645746,-0.606100,-0.909710,1.093129,224.0464,146.7411,0.0000,671.0385,2.9003,14.059578,6.1591,0
79.0000,-0.614460,-1.558148,1.674929,-1.125948,-0.810260,1.387185,351.4763,259.6210,0.0000,707.8657,8.5058,14.393506,6.6085,0
79.5000,0.238351,-1.101575,1.127067,0.120654,-1.233613,1.239499,242.6407,297.8950,0.0000,656.2777,9.2392,13.921066,5.9789,0
80.0000,1.005521,-0.998298,1.416923,0.724432,-1.213793,1.413540,257.7526,101.8749,0.0000,396.2877,8.4220,13.179660,5.0736,0
80.5001,0.428461,-1.635606,1.690795,0.276948,-1.676422,1.699144,29.4672,172.7734,0.0000,91.2391,9.1060,14.042837,6.1372,0
81.0001,-0.285412,-1.538032,1.564290,-0.735154,-1.185660,1.395078,701.7910,271.5689,0.0000,264.3883,3.3944,13.546307,5.5089,0
81.5001,-0.022654,-0.864307,0.864604,-1.010061,-0.486232,1.121002,234.5151,235.6213,0.0000,639.4109,5.9529,13.255141,5.1613,0
82.0001,-0.374410,-1.600048,1.643270,-0.864138,-2.002126,2.180652,35.9274,258.9436,0.0000,816.8911,2.1098,11.976139,3.8067,0
82.5001,-0.704250,-1.729595,1.867476,-0.703609,-2.152719,2.264788,306.3078,157.0490,0.0000,164.2985,1.8623,13.082030,4.9617,0
83.0001,0.158113,-1.397624,1.406539,0.094035,-1.534385,1.537264,350.4802,115.4068,0.0000,450.8628,7.5716,13.180232,5.0743,0
83.5001,1.404337,-1.071824,1.766627,0.839076,-1.050226,1.344255,102.5075,159.0977,0.0000,461.7115,5.7969,13.030968,4.9038,0
84.0001,1.040076,-1.387966,1.734418,0.696942,-1.694884,1.832583,106.2833,297.8985,0.0000,472.6329,3.1192,12.788442,4.6351,0
84.5000,-0.290853,-1.808842,1.832077,-0.429449,-2.031388,2.076286,607.0469,72.4242,0.0000,1380.9986,2.6934,14.199971,6.3455,0
85.0000,-0.745583,-1.309585,1.506953,-0.797837,-1.556414,1.748991,229.2251,143.9812,0.0000,259.8975,8.8973,12.962874,4.8273,0
85.5001,-0.815979,-1.293656,1.529499,-1.182878,-1.593941,1.984905,166.5246,149.1520,0.0000,893.0520,4.3804,15.088770,7.6132,0
86.0001,-0.638983,-1.451995,1.586376,-0.700068,-1.684080,1.823793,179.8067,162.9993,0.0000,435.6564,4.4135,13.306741,5.2218,0
86.5001,-0.225130,-1.586628,1.602520,-0.494865,-1.174995,1.274953,495.2644,234.1704,0.0000,885.2271,4.4156,13.712972,5.7148,0
87.0001,0.680031,-1.239279,1.413596,0.488982,-1.449323,1.529588,607.4163,231.6496,0.0000,329.1262,20.9879,14.829354,7.2272,0
87.5001,1.375898,-1.221597,1.839944,1.117816,-1.564728,1.922989,128.4723,252.5508,0.0000,705.3328,3.0211,13.309001,5.2244,0
88.0001,0.843054,-1.200023,1.466559,1.262298,-1.812420,2.208679,74.4796,273.8759,0.0000,958.9071,3.9228,14.685720,7.0192,0
88.5001,-0.906610,-1.657514,1.889257,-1.316886,-1.106635,1.720125,222.8488,247.0897,0.0000,229.4593,1.5841,14.068715,6.1712,0
89.0001,-1.717905,-1.128344,2.055324,-2.139210,-1.371845,2.541294,454.4685,296.6389,0.0000,465.4846,2.9979,13.786086,5.8067,0
89.5000,-0.613005,-1.234507,1.378326,-0.839495,-1.622269,1.826611,57.0558,172.2897,0.0000,280.2484,5.0076,13.945857,6.0109,0
90.0000,0.574613,-1.606152,1.705844,1.244703,-1.919838,2.288026,187.0646,61.5359,0.0000,1651.4556,2.8336,14.187321,6.3286,0
90.5001,1.584771,-1.581950,2.239211,0.873954,-1.672577,1.887143,1114.5725,126.9586,0.0000,1595.1206,2.7531,15.480413,8.2215,0
91.0001,1.356216,-0.652211,1.504892,0.568066,-1.137071,1.271074,117.6375,218.0271,0.0000,335.1315,8.0367,11.575572,3.4374,0
91.5001,-0.103191,-1.482362,1.485949,-0.268045,-2.168397,2.184901,11.6523,275.2086,0.0000,592.4399,2.9531,13.617938,5.5968,0
