t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
2.7003,-0.403990,-0.897316,0.984065,-0.526475,-1.052294,1.176647,216.4632,288.7729,0.0000,580.7657,7.8365,14.045844,6.1411,0
2.7503,-0.408802,-0.895989,0.984843,-0.504415,-1.103786,1.213581,207.8591,290.3973,58.2010,477.4523,10.9440,13.543861,5.5059,0
2.8003,-0.405580,-0.895367,0.982943,-0.496426,-1.085915,1.194006,211.5413,288.0056,0.0000,566.2853,10.1559,13.722778,5.7270,0
2.8503,-0.404427,-0.897204,0.984142,-0.525350,-1.052067,1.175941,216.9906,288.6825,0.0000,581.8356,7.8357,14.037923,6.1307,0
2.9003,-0.409220,-0.895924,0.984958,-0.506233,-1.103650,1.214214,201.3167,290.6050,51.1028,445.3807,12.1279,13.555646,5.5203,0
2.9503,-0.406225,-0.895352,0.983196,-0.497073,-1.087205,1.195448,211.4223,288.0284,0.0000,565.7300,10.5167,13.714571,5.7168,0
3.0003,-0.404841,-0.897126,0.984241,-0.524129,-1.052114,1.175439,217.3926,288.5980,0.0000,582.3318,7.8233,14.028321,6.1182,0
3.0503,-0.409555,-0.895873,0.985050,-0.508474,-1.103074,1.214627,193.0966,290.7914,42.5268,452.5351,14.6608,13.571995,5.5403,0
3.1003,-0.406838,-0.895293,0.983395,-0.497713,-1.088341,1.196747,211.3763,288.0437,0.0000,564.6683,10.9201,13.706584,5.7068,0
3.1503,-0.405259,-0.896973,0.984274,-0.522909,-1.052185,1.174959,217.6572,288.5161,0.0000,582.3677,7.7921,14.019851,6.1071,0
3.2003,-0.409893,-0.895796,0.985121,-0.511528,-1.101741,1.214699,182.7757,290.9565,30.9170,472.2589,17.2357,13.591895,5.5647,0
3.2503,-0.407512,-0.895243,0.983629,-0.498474,-1.089441,1.198064,211.4515,288.0639,0.0000,563.2416,11.1888,13.697958,5.6960,0
3.3003,-0.405720,-0.896859,0.984360,-0.521698,-1.052548,1.174745,217.8127,288.4466,0.0000,581.8563,7.7929,14.009079,6.0930,0
3.3503,-0.410167,-0.895816,0.985253,-0.515419,-1.099632,1.214433,172.0892,291.0645,10.7173,482.8177,16.9017,13.616306,5.5948,0
3.4003,-0.408145,-0.895247,0.983895,-0.499214,-1.090526,1.199358,211.6678,288.0850,0.0000,561.4497,11.2239,13.689726,5.6857,0
3.4504,-0.406138,-0.896730,0.984415,-0.520445,-1.053031,1.174622,217.8664,288.3790,0.0000,581.2225,7.8294,13.995799,6.0757,0
3.5004,-0.410380,-0.895800,0.985327,-0.519947,-1.096728,1.213737,169.0718,291.0844,0.0000,489.5917,17.4007,13.645709,5.6311,0
3.5504,-0.408790,-0.895184,0.984106,-0.499992,-1.091448,1.200521,212.0387,288.1006,0.0000,559.5696,11.1033,13.681546,5.6756,0
3.6004,-0.406597,-0.896555,0.984445,-0.519260,-1.053594,1.174603,217.8142,288.3182,0.0000,580.5043,7.8838,13.980696,6.0561,0
3.6504,-0.410625,-0.895802,0.985431,-0.524368,-1.093623,1.212837,172.4370,291.0781,0.0000,501.7583,15.8577,13.683506,5.6780,0
3.7004,-0.409468,-0.895184,0.984387,-0.500842,-1.092395,1.201736,212.6133,288.1247,0.0000,557.7742,11.0185,13.672947,5.6649,0
3.7504,-0.407060,-0.896434,0.984526,-0.518086,-1.054435,1.174838,217.6865,288.2674,0.0000,579.5564,7.9415,13.963660,6.0339,0
3.8004,-0.410826,-0.895845,0.985554,-0.528238,-1.090591,1.211785,175.5625,291.0493,0.0000,513.0754,14.8091,13.729756,5.7358,0
3.8504,-0.410092,-0.895171,0.984636,-0.501636,-1.093244,1.202839,213.3636,288.1444,0.0000,556.1848,11.1060,13.664847,5.6548,0
3.9004,-0.407496,-0.896258,0.984546,-0.516935,-1.055272,1.175083,217.4888,288.2163,0.0000,578.6293,8.0037,13.947688,6.0133,0
3.9504,-0.411045,-0.895821,0.985623,-0.531782,-1.087428,1.210492,178.5455,291.0030,0.0000,517.7330,14.3279,13.773382,5.7906,0
4.0004,-0.410765,-0.895125,0.984874,-0.502508,-1.093991,1.203881,214.3243,288.1664,0.0000,554.9377,11.3810,13.655699,5.6435,0
4.0504,-0.407988,-0.896087,0.984595,-0.515888,-1.056287,1.175535,217.2363,288.1759,0.0000,577.4535,8.1126,13.932411,5.9935,0
4.1004,-0.411280,-0.895859,0.985756,-0.534928,-1.084370,1.209135,181.4385,290.9464,0.0000,521.6216,13.3217,13.813587,5.8415,0
4.1504,-0.411419,-0.895146,0.985166,-0.503372,-1.094764,1.204944,215.5057,288.1959,0.0000,554.0542,11.7764,13.646933,5.6326,0
4.2004,-0.408444,-0.895947,0.984656,-0.514854,-1.057454,1.176131,216.9600,288.1397,0.0000,576.1731,8.3066,13.917517,5.9743,0
4.2504,-0.411479,-0.895879,0.985857,-0.537609,-1.081356,1.207623,184.2081,290.8692,0.0000,524.9282,12.5079,13.851887,5.8902,0
4.3004,-0.412046,-0.895105,0.985391,-0.504205,-1.095391,1.205863,216.8632,288.2215,0.0000,553.4370,12.2004,13.638832,5.6226,0
4.3504,-0.408915,-0.895746,0.984668,-0.513912,-1.058597,1.176747,216.6587,288.1049,0.0000,575.0039,8.5505,13.903460,5.9562,0
4.4004,-0.411723,-0.895867,0.985948,-0.540028,-1.078313,1.205981,186.9482,290.7835,0.0000,527.4330,11.7438,13.887386,5.9356,0
4.4505,-0.412720,-0.895087,0.985656,-0.505110,-1.096001,1.206795,218.4712,288.2581,4.1400,553.0223,12.6537,13.630294,5.6120,0
4.5005,-0.409419,-0.895594,0.984740,-0.513070,-1.059958,1.177604,216.3611,288.0812,0.0000,573.7240,8.7625,13.888800,5.9374,0
4.5505,-0.411952,-0.895921,0.986093,-0.542006,-1.075484,1.204341,189.6644,290.6868,0.0000,529.6918,11.0736,13.917947,5.9749,0
4.6005,-0.413336,-0.895093,0.985920,-0.505947,-1.096588,1.207679,220.2557,288.2990,17.1389,552.7296,13.1097,13.623326,5.6034,0
4.6505,-0.409879,-0.895428,0.984781,-0.512260,-1.061319,1.178478,216.0751,288.0567,0.0000,572.6371,8.7951,13.874387,5.9189,0
4.7005,-0.412178,-0.895910,0.986177,-0.543662,-1.072646,1.202555,192.3483,290.5765,0.0000,531.0874,10.5113,13.945412,6.0103,0
4.7505,-0.413969,-0.895034,0.986132,-0.506809,-1.097047,1.208457,222.2386,288.3435,30.5132,552.3092,13.5450,13.615811,5.5941,0
4.8005,-0.410391,-0.895234,0.984817,-0.511594,-1.062722,1.179451,215.7957,288.0380,0.0000,571.7739,8.6300,13.860888,5.9017,0
4.8505,-0.412446,-0.895926,0.986303,-0.545048,-1.069948,1.200778,194.9902,290.4646,0.0000,532.4655,10.0717,13.969366,6.0413,0
4.9005,-0.414608,-0.895035,0.986401,-0.507690,-1.097546,1.209279,224.4270,288.4046,43.5111,551.6961,13.7628,13.608081,5.5846,0
4.9505,-0.410891,-0.895101,0.984905,-0.510998,-1.064278,1.180596,215.5402,288.0269,0.0000,571.0685,8.3853,13.847895,5.8851,0
5.0500,-0.415229,-0.895009,0.986639,-0.508577,-1.098092,1.210147,227.2947,288.4890,58.9321,550.6627,13.9711,13.598375,5.5727,0
5.1000,-0.411391,-0.894893,0.984924,-0.510207,-1.066187,1.181976,215.2129,288.0105,0.0000,570.8195,8.1841,13.832947,5.8661,0
5.1500,-0.412900,-0.895952,0.986517,-0.546832,-1.064358,1.196614,200.4826,290.1819,0.0000,544.5053,9.3218,14.012364,6.0973,0
5.2000,-0.415850,-0.894950,0.986847,-0.509447,-1.098444,1.210832,229.5899,288.5749,70.4963,549.8415,13.9763,13.588295,5.5603,0
5.2500,-0.411933,-0.894736,0.985008,-0.509867,-1.067774,1.183260,214.9475,288.0081,0.0000,571.0008,8.2094,13.821238,5.8512,0
5.3000,-0.413189,-0.895983,0.986667,-0.547251,-1.062194,1.194881,202.6931,290.0565,0.0000,549.4993,9.0443,14.026076,6.1152,0
5.3500,-0.416425,-0.894941,0.987081,-0.510273,-1.098839,1.211539,231.6556,288.6794,81.3388,549.5058,14.1309,13.578195,5.5479,0
5.4000,-0.412434,-0.894612,0.985105,-0.509566,-1.069380,1.184581,214.6613,288.0076,0.0000,571.4379,8.3557,13.809534,5.8363,0
5.4501,-0.413456,-0.895973,0.986770,-0.547393,-1.060145,1.193125,204.7415,289.9247,0.0000,554.2619,8.8163,14.037150,6.1297,0
5.5001,-0.416980,-0.894864,0.987245,-0.511081,-1.099131,1.212144,233.2967,288.7951,91.0465,549.8539,13.9123,13.566941,5.5341,0
5.5501,-0.412965,-0.894437,0.985169,-0.509391,-1.070907,1.185884,214.3368,288.0075,0.0000,572.0579,8.5285,13.799469,5.8236,0
5.6001,-0.413771,-0.895944,0.986875,-0.547381,-1.058225,1.191414,206.6510,289.7967,0.0000,558.7649,8.6355,14.046094,6.1414,0
5.6501,-0.417559,-0.894816,0.987447,-0.511939,-1.099455,1.212799,234.3037,288.9395,99.5462,551.1537,13.3641,13.554634,5.5191,0
5.7001,-0.413518,-0.894329,0.985303,-0.509333,-1.072548,1.187341,213.9777,288.0172,0.0000,572.7491,8.6653,13.789392,5.8108,0
5.7501,-0.414075,-0.895960,0.987017,-0.547095,-1.056610,1.189847,208.4228,289.6695,0.0000,562.8265,8.4989,14.051891,6.1490,0
5.8001,-0.418069,-0.894773,0.987623,-0.512731,-1.099783,1.213431,234.3484,289.0978,106.0927,552.9469,13.1008,13.544495,5.5067,0
5.8501,-0.414033,-0.894203,0.985405,-0.509311,-1.074090,1.188724,213.5800,288.0233,0.0000,573.2619,8.7694,13.779627,5.7985,0
5.9001,-0.414381,-0.895904,0.987094,-0.546655,-1.055047,1.188257,210.0276,289.5410,0.0000,566.5103,8.3586,14.056123,6.1546,0
5.9501,-0.418598,-0.894673,0.987757,-0.513574,-1.100045,1.214025,233.2787,289.2758,110.1453,554.7975,13.5366,13.534815,5.4949,0
6.0001,-0.414608,-0.894067,0.985523,-0.509444,-1.075620,1.190165,213.1706,288.0345,0.0000,573.4190,8.8935,13.770220,5.7866,0
6.0501,-0.414730,-0.895879,0.987218,-0.546068,-1.053754,1.186839,211.5001,289.4207,0.0000,569.7214,8.2068,14.058538,6.1578,0
6.1001,-0.419106,-0.894629,0.987933,-0.514437,-1.100390,1.214703,230.9729,289.4758,111.0574,555.0727,14.9648,13.528594,5.4873,0
6.1501,-0.415160,-0.893995,0.985690,-0.509629,-1.077191,1.191664,212.7685,288.0499,0.0000,572.9938,9.0874,13.761158,5.7752,0
6.2001,-0.415050,-0.895848,0.987325,-0.545279,-1.052674,1.185518,212.8172,289.3003,0.0000,572.5142,8.0504,14.058975,6.1583,0
6.2501,-0.419561,-0.894540,0.988045,-0.515289,-1.100688,1.215334,227.5303,289.6780,107.8860,552.1639,13.1286,13.525949,5.4841,0
6.3001,-0.415712,-0.893871,0.985811,-0.509884,-1.078619,1.193064,212.4042,288.0605,0.0000,571.8092,9.3148,13.752895,5.7648,0
6.3501,-0.415402,-0.895762,0.987395,-0.544422,-1.051683,1.184243,213.9612,289.1851,0.0000,575.0372,7.9197,14.058109,6.1572,0
6.4001,-0.420046,-0.894441,0.988161,-0.516267,-1.100981,1.216015,223.0865,289.8951,99.3391,543.8861,11.5201,13.526016,5.4842,0
6.4502,-0.416313,-0.893793,0.985993,-0.510272,-1.080092,1.194561,212.0986,288.0789,0.0000,570.1338,9.5299,13.744991,5.7549,0
6.5002,-0.415770,-0.895726,0.987517,-0.543428,-1.051023,1.183200,214.9581,289.0784,0.0000,577.3064,7.8529,14.054090,6.1519,0
6.5502,-0.420467,-0.894385,0.988290,-0.517289,-1.101308,1.216744,218.1031,290.1094,84.0829,527.6414,10.6188,13.530308,5.4894,0
6.6002,-0.416869,-0.893734,0.986175,-0.510664,-1.081496,1.195998,211.8441,288.0949,0.0000,568.3197,9.6945,13.737395,5.7453,0
6.6502,-0.416114,-0.895636,0.987580,-0.542330,-1.050458,1.182194,215.7785,288.9723,0.0000,579.2950,7.8406,14.048801,6.1450,0
6.7002,-0.420875,-0.894266,0.988355,-0.518474,-1.101493,1.217416,212.7911,290.3171,63.7671,506.8069,10.3849,13.537262,5.4979,0
6.7502,-0.417468,-0.893635,0.986338,-0.511167,-1.082793,1.197386,211.6352,288.1102,0.0000,566.4951,9.9064,13.729720,5.7357,0
6.8002,-0.416507,-0.895538,0.987657,-0.541207,-1.050090,1.181353,216.4377,288.8762,0.0000,580.7140,7.8562,14.041950,6.1360,0
6.8502,-0.421282,-0.894195,0.988465,-0.519931,-1.101590,1.218125,207.1565,290.5285,57.7250,474.8283,10.9827,13.547218,5.5100,0
6.9002,-0.418073,-0.893609,0.986570,-0.511735,-1.084130,1.198837,211.4637,288.1321,0.0000,565.9690,10.2096,13.721841,5.7259,0
6.9502,-0.416882,-0.895467,0.987751,-0.539981,-1.049992,1.180704,216.9570,288.7859,0.0000,581.6983,7.8580,14.033317,6.1247,0
7.0002,-0.421615,-0.894132,0.988550,-0.521670,-1.101410,1.218705,200.5436,290.7252,50.5253,446.0734,12.2457,13.559895,5.5255,0
7.0502,-0.418650,-0.893546,0.986758,-0.512306,-1.085323,1.200160,211.3408,288.1475,0.0000,565.3101,10.5666,13.714077,5.7161,0
7.1002,-0.417261,-0.895329,0.987786,-0.538742,-1.049941,1.180093,217.3273,288.6987,0.0000,582.2161,7.8368,14.024457,6.1131,0
7.1502,-0.421955,-0.894044,0.988616,-0.524016,-1.100698,1.219069,192.0185,290.9149,41.5878,454.7857,15.0160,13.575837,5.5450,0
7.2002,-0.419283,-0.893493,0.986979,-0.512996,-1.086478,1.201499,211.3097,288.1674,0.0000,564.2598,10.9814,13.705743,5.7057,0
7.2502,-0.417679,-0.895225,0.987868,-0.537497,-1.050173,1.179732,217.5801,288.6233,0.0000,582.0295,7.8141,14.015240,6.1011,0
7.3002,-0.422238,-0.894042,0.988734,-0.527069,-1.099349,1.219168,181.6238,291.0757,29.5617,474.0438,17.4905,13.596823,5.5708,0
7.3502,-0.419881,-0.893489,0.987229,-0.513676,-1.087613,1.202816,211.3940,288.1880,0.0000,562.7226,11.2426,13.697624,5.6956,0
7.4003,-0.418060,-0.895104,0.987920,-0.536203,-1.050541,1.179470,217.7234,288.5501,0.0000,581.5289,7.8158,14.004330,6.0868,0
7.4503,-0.422455,-0.894016,0.988804,-0.530976,-1.097052,1.218794,171.2400,291.1680,7.6948,483.3931,16.7630,13.621404,5.6010,0
7.5003,-0.420491,-0.893427,0.987433,-0.514397,-1.088596,1.204012,211.6154,288.2037,0.0000,560.9233,11.2586,13.689472,5.6854,0
7.5503,-0.418479,-0.894942,0.987950,-0.534963,-1.051001,1.179317,217.7543,288.4841,0.0000,580.8486,7.8534,13.991155,6.0697,0
7.6003,-0.422673,-0.894019,0.988900,-0.535567,-1.094052,1.218106,169.6471,291.1879,0.0000,490.7231,17.4286,13.650868,5.6375,0
7.6503,-0.421132,-0.893421,0.987701,-0.515190,-1.089593,1.205253,212.0206,288.2265,0.0000,559.0385,11.1289,13.681063,5.6750,0
7.7003,-0.418902,-0.894825,0.988024,-0.533726,-1.051733,1.179409,217.6987,288.4277,0.0000,579.9673,7.9150,13.974936,6.0486,0
7.7503,-0.422844,-0.894062,0.989012,-0.539750,-1.091007,1.217221,172.9583,291.1747,0.0000,503.5132,15.7028,13.689393,5.6853,0
7.8003,-0.421726,-0.893408,0.987942,-0.515940,-1.090494,1.206388,212.5968,288.2452,0.0000,557.2330,11.0553,13.673276,5.6653,0
7.8503,-0.419302,-0.894657,0.988042,-0.532507,-1.052486,1.179530,217.5603,288.3719,0.0000,579.1210,7.9728,13.958546,6.0273,0
7.9003,-0.423031,-0.894047,0.989078,-0.543588,-1.087830,1.216084,176.0641,291.1429,0.0000,514.2956,14.6955,13.736206,5.7439,0
7.9503,-0.422364,-0.893364,0.988176,-0.516764,-1.091296,1.207465,213.3754,288.2654,0.0000,555.6986,11.1498,13.664575,5.6545,0
8.0003,-0.419752,-0.894493,0.988084,-0.531378,-1.053417,1.179852,217.3528,288.3265,0.0000,578.0588,8.0377,13.942293,6.0063,0
8.0503,-0.423230,-0.894087,0.989199,-0.547017,-1.084730,1.214852,179.0572,291.0991,0.0000,518.6796,14.1477,13.779329,5.7981,0
8.1003,-0.422986,-0.893382,0.988458,-0.517585,-1.092112,1.208554,214.3699,288.2919,0.0000,554.5118,11.4399,13.655862,5.6437,0
8.1503,-0.420172,-0.894355,0.988137,-0.530260,-1.054508,1.180323,217.1060,288.2856,0.0000,576.8573,8.1562,13.926777,5.9863,0
8.2003,-0.423396,-0.894111,0.989292,-0.549974,-1.081659,1.213448,181.9015,291.0341,0.0000,522.4699,13.1854,13.818686,5.8479,0
8.2503,-0.423585,-0.893346,0.988682,-0.518382,-1.092790,1.209508,215.5453,288.3145,0.0000,553.6640,11.8325,13.647526,5.6333,0
8.3003,-0.420605,-0.894160,0.988145,-0.529228,-1.055595,1.180831,216.8216,288.2469,0.0000,575.6669,8.3509,13.912610,5.9680,0
8.3503,-0.423602,-0.894107,0.989377,-0.552646,-1.078556,1.211899,184.6820,290.9591,0.0000,525.6572,12.3797,13.856718,5.8964,0
8.4004,-0.424228,-0.893331,0.988943,-0.519246,-1.093442,1.210468,216.9626,288.3463,0.5847,553.1147,12.2794,13.638760,5.6225,0
8.4504,-0.421069,-0.894008,0.988205,-0.528288,-1.056895,1.181573,216.5269,288.2188,0.0000,574.3933,8.6082,13.898173,5.9494,0
8.5004,-0.423794,-0.894162,0.989509,-0.554870,-1.075638,1.210321,187.4123,290.8715,0.0000,528.1405,11.6408,13.890718,5.9399,0
8.5504,-0.424819,-0.893338,0.989203,-0.520051,-1.094066,1.211377,218.5671,288.3816,7.4947,552.7685,12.7184,13.631441,5.6134,0
8.6004,-0.421493,-0.893843,0.988237,-0.527383,-1.058213,1.182349,216.2352,288.1906,0.0000,573.2109,8.8005,13.883804,5.9310,0
8.6504,-0.423983,-0.894160,0.989588,-0.556754,-1.072714,1.208590,190.1064,290.7692,0.0000,530.2458,10.9807,13.921295,5.9792,0
8.7004,-0.425425,-0.893288,0.989419,-0.520878,-1.094567,1.212185,220.3755,288.4195,21.2953,552.4628,13.1742,13.623954,5.6042,0
8.7504,-0.421964,-0.893652,0.988265,-0.526612,-1.059582,1.183230,215.9458,288.1683,0.0000,572.1779,8.8147,13.869797,5.9131,0
8.8004,-0.424210,-0.894182,0.989705,-0.558349,-1.069914,1.206843,192.8057,290.6631,0.0000,531.4766,10.4373,13.948059,6.0137,0
8.8504,-0.426038,-0.893291,0.989685,-0.521724,-1.095094,1.213024,222.4097,288.4717,34.6513,552.0879,13.6087,13.616501,5.5950,0
8.9004,-0.422427,-0.893513,0.988337,-0.525912,-1.061104,1.184282,215.6800,288.1533,0.0000,571.3203,8.6339,13.856132,5.8956,0
8.9504,-0.424410,-0.894222,0.989827,-0.559540,-1.067299,1.205078,195.4096,290.5462,0.0000,533.2158,10.0224,13.970799,6.0432,0
9.0004,-0.426599,-0.893263,0.989901,-0.522507,-1.095541,1.213764,224.5574,288.5270,47.1906,551.4917,13.7902,13.609641,5.5865,0
9.0504,-0.422876,-0.893331,0.988364,-0.525287,-1.062561,1.185311,215.4196,288.1371,0.0000,570.7293,8.3882,13.843784,5.8799,0
9.1004,-0.424638,-0.894205,0.989909,-0.560502,-1.064702,1.203226,197.8886,290.4241,0.0000,538.6788,9.6720,13.991338,6.0699,0
9.1504,-0.427198,-0.893214,0.990116,-0.523342,-1.095929,1.214475,226.8597,288.5966,59.2761,550.6403,13.9461,13.600977,5.5759,0
