t,z_gap,hub_lat,bear_perp,tilt_deg,F_thrust,F_bridle,F_trpt,F_grav,F_pred,F_meas,cone_total,topbay
0.1799,4.343227,0.145010,0.002348,0.0135,1455.849,285.142,1980.983,46.423,-286.415,-154.127,332.697,1991.943
0.1899,4.343239,0.160505,0.002483,0.0142,1456.788,296.767,1798.720,46.423,-91.588,11.257,346.262,1808.027
0.1999,4.343247,0.176746,0.002607,0.0149,1457.744,306.014,1870.634,46.423,-153.299,-47.339,357.052,1880.910
0.2099,4.343202,0.193697,0.002716,0.0156,1458.933,304.714,1727.837,46.423,-10.613,80.852,355.538,1737.667
0.2199,4.343219,0.211380,0.002850,0.0163,1460.124,311.000,1783.535,46.423,-58.834,35.795,362.875,1793.437
0.2299,4.343213,0.229878,0.002993,0.0171,1461.447,311.542,1826.658,46.423,-100.093,-9.153,363.513,1836.459
0.2399,4.343262,0.249141,0.003139,0.0180,1462.712,317.267,1824.510,46.423,-90.954,6.067,370.201,1834.472
0.2499,4.343271,0.269106,0.003274,0.0188,1464.069,313.656,1927.122,46.423,-195.821,-90.320,365.996,1937.665
0.2599,4.343297,0.289810,0.003431,0.0197,1465.458,309.838,1792.289,46.423,-63.417,43.385,361.552,1802.028
0.2699,4.343271,0.311198,0.003535,0.0203,1466.989,294.766,1846.946,46.423,-131.615,-10.263,343.979,1857.117
0.2799,4.343265,0.333148,0.003648,0.0209,1468.599,293.473,1757.256,46.423,-41.607,76.130,342.476,1766.918
0.2899,4.343283,0.355649,0.003772,0.0216,1470.230,297.493,1876.770,46.423,-155.471,-31.499,347.173,1886.827
0.2999,4.343306,0.378666,0.003904,0.0224,1471.900,322.522,1855.276,46.423,-107.278,-6.777,376.373,1865.319
0.3099,4.343343,0.402099,0.004023,0.0230,1473.518,347.971,1909.650,46.423,-134.584,-47.713,406.062,1920.112
0.3199,4.343344,0.425881,0.004132,0.0237,1475.229,365.390,1855.414,46.423,-61.218,1.948,426.380,1865.268
0.3299,4.343353,0.450020,0.004241,0.0243,1476.969,381.613,1836.803,46.423,-24.645,25.777,445.304,1846.677
0.3399,4.343341,0.474505,0.004336,0.0248,1478.797,391.449,1838.420,46.423,-14.597,25.497,456.778,1848.646
0.3499,4.343358,0.499315,0.004451,0.0255,1480.621,402.695,1842.711,46.423,-5.818,26.577,469.899,1852.641
0.3599,4.343380,0.524464,0.004577,0.0262,1482.466,411.498,1929.139,46.423,-81.599,-50.994,480.173,1939.294
0.3699,4.343418,0.549956,0.004727,0.0271,1484.295,419.463,1892.735,46.423,-35.400,-6.492,489.474,1902.979
0.3799,4.343433,0.575786,0.004852,0.0278,1486.155,418.701,1922.910,46.423,-64.476,-30.114,488.598,1933.419
0.3899,4.343439,0.601957,0.004982,0.0285,1488.076,412.469,1858.601,46.423,-4.479,32.772,481.342,1868.519
0.3999,4.343441,0.628494,0.005100,0.0292,1490.048,400.666,1885.105,46.423,-40.814,11.602,467.591,1895.238
0.4099,4.343453,0.655370,0.005228,0.0300,1492.061,386.038,1875.615,46.423,-43.939,26.133,450.546,1885.848
0.4199,4.343479,0.682518,0.005359,0.0307,1494.057,369.560,1926.591,46.423,-109.397,-14.876,431.344,1936.952
0.4299,4.343506,0.709873,0.005496,0.0315,1496.066,354.683,1943.107,46.423,-138.781,-25.654,414.008,1953.282
0.4399,4.343536,0.737363,0.005627,0.0322,1498.063,387.439,1941.388,46.423,-102.308,-14.787,452.220,1951.787
0.4499,4.343544,0.764878,0.005722,0.0328,1500.093,416.923,1923.974,46.423,-53.382,4.908,486.608,1934.339
0.4599,4.343555,0.792340,0.005810,0.0333,1502.114,443.908,1914.073,46.423,-14.474,18.559,518.078,1924.181
0.4699,4.343562,0.819706,0.005893,0.0338,1504.154,466.772,1932.534,46.423,-8.032,4.524,544.741,1942.715
0.4799,4.343585,0.846913,0.005986,0.0343,1506.153,488.314,1946.344,46.423,1.699,-0.607,569.862,1956.700
0.4899,4.343612,0.873896,0.006084,0.0349,1508.112,506.120,1977.615,46.423,-9.805,-22.825,590.631,1988.127
0.4999,4.343498,0.900653,0.006581,0.0377,1510.049,516.233,1957.815,46.423,22.044,2.950,602.445,1968.017
0.5098,4.342805,0.927221,0.008920,0.0511,1511.974,517.412,1977.851,46.423,5.112,-11.091,603.920,1988.270
0.5198,4.341287,0.953589,0.013933,0.0798,1513.898,513.184,1962.248,46.423,18.410,7.599,599.215,1972.702
0.5298,4.338959,0.979706,0.021541,0.1234,1515.791,506.181,1987.850,46.423,-12.301,-12.949,591.405,1998.221
0.5398,4.336150,1.005436,0.030642,0.1756,1517.633,498.004,2019.167,46.423,-49.953,-36.907,582.317,2029.577
0.5498,4.333548,1.030550,0.039062,0.2238,1519.326,491.945,2090.136,46.423,-125.289,-91.954,575.701,2101.019
0.5598,4.332012,1.054826,0.043706,0.2504,1521.034,514.185,1978.492,46.423,10.303,11.300,602.006,1988.844
0.5698,4.332544,1.078244,0.041331,0.2368,1522.787,517.360,1845.111,46.423,148.612,124.912,605.653,1855.098
0.5798,4.336195,1.100943,0.028811,0.1651,1524.518,484.454,1844.612,46.423,117.937,104.568,566.611,1854.643
0.5898,4.342110,1.123206,0.008805,0.0504,1526.253,389.086,2083.328,46.423,-214.412,-84.546,454.347,2094.480
0.5998,4.343611,1.145279,0.006796,0.0389,1527.498,469.788,2195.951,46.423,-245.089,-162.122,548.352,2206.702
0.6098,4.343678,1.166663,0.007340,0.0421,1528.957,531.025,2028.059,46.423,-14.500,3.074,619.800,2038.224
0.6198,4.342174,1.187392,0.011526,0.0660,1530.484,528.739,1796.785,46.423,216.015,219.564,617.286,1806.985
0.6298,4.337936,1.207683,0.024036,0.1377,1532.275,478.826,1983.440,46.423,-18.762,-14.627,559.486,1994.636
0.6398,4.331382,1.227364,0.045947,0.2633,1533.087,508.889,2477.607,46.423,-482.054,-435.671,595.549,2488.950
0.6498,4.321356,1.245800,0.077843,0.4460,1534.182,510.149,2150.735,46.423,-152.828,-132.010,598.549,2160.964
0.6598,4.308135,1.262528,0.119386,0.6840,1534.363,579.527,2818.777,46.423,-751.310,-689.399,682.379,2832.819
0.6698,4.291333,1.277008,0.168733,0.9668,1535.191,718.387,2362.357,46.423,-155.202,-284.441,849.478,2375.586
0.6798,4.271882,1.289669,0.223784,1.2822,1535.692,872.731,2276.665,46.423,85.335,-196.494,1037.074,2288.063
0.6898,4.251477,1.300051,0.279334,1.6005,1536.215,1030.401,2052.131,46.423,468.062,25.104,1230.788,2062.043
0.6998,4.231865,1.308410,0.330452,1.8934,1536.652,1168.990,2156.037,46.423,503.181,-76.361,1403.282,2167.414
0.7098,4.215809,1.314598,0.370959,2.1254,1536.864,1282.048,1934.581,46.423,837.907,141.026,1545.299,1944.732
0.7198,4.205557,1.318978,0.395627,2.2668,1537.212,1338.050,1763.329,46.423,1065.509,277.673,1616.962,1773.787
0.7298,4.202979,1.321992,0.400770,2.2962,1537.698,1327.813,1550.973,46.423,1268.114,439.888,1605.539,1561.644
0.7398,4.208461,1.324365,0.385748,2.2102,1538.453,1250.821,1233.053,46.423,1509.798,694.604,1510.187,1242.401
0.7498,4.221282,1.326839,0.352127,2.0175,1539.192,1122.448,1292.679,46.423,1322.538,574.230,1350.649,1301.883
0.7598,4.240617,1.330089,0.300977,1.7245,1539.976,962.337,1329.158,46.423,1126.731,478.302,1152.249,1337.056
0.7698,4.265598,1.334588,0.232977,1.3349,1540.302,779.153,1717.758,46.423,555.274,90.684,927.035,1729.198
0.7798,4.295857,1.340841,0.146177,0.8375,1540.632,562.505,1940.332,46.423,116.382,-150.018,664.205,1952.799
0.7898,4.330105,1.349142,0.039895,0.2286,1540.638,283.965,2341.035,46.423,-562.855,-135.893,332.433,2361.187
0.7998,4.334326,1.358104,0.032847,0.1882,1540.720,348.783,1667.992,46.423,175.088,596.554,407.812,1677.947
0.8098,4.316724,1.366520,0.094514,0.5415,1540.400,613.137,3430.036,46.423,-1322.922,-1189.995,720.306,3455.834
0.8198,4.291959,1.373753,0.167387,0.9591,1539.931,686.149,3282.778,46.423,-1103.121,-1236.842,811.177,3294.913
0.8298,4.266131,1.377956,0.241006,1.3809,1537.831,898.519,3813.076,46.423,-1423.149,-1655.308,1069.227,3834.911
0.8397,4.241186,1.378031,0.306356,1.7553,1536.635,1037.352,3144.024,46.423,-616.460,-1142.916,1242.124,3153.086
0.8497,4.219585,1.374886,0.360615,2.0662,1535.798,1148.456,1388.360,46.423,1249.471,592.394,1382.587,1400.908
0.8597,4.200660,1.370246,0.405243,2.3219,1535.778,1183.354,1605.088,46.423,1067.621,285.128,1431.157,1621.286
0.8697,4.185952,1.364655,0.440427,2.5235,1535.724,1267.291,824.527,46.423,1932.065,980.848,1538.385,829.226
0.8797,4.176000,1.358303,0.463278,2.6544,1535.797,1304.952,1602.141,46.423,1192.184,200.553,1588.035,1616.384
0.8897,4.173716,1.351396,0.468484,2.6842,1535.611,1336.170,1482.917,46.423,1342.440,374.977,1627.041,1507.618
0.8997,4.179875,1.344268,0.453097,2.5961,1535.702,1274.241,939.124,46.423,1824.395,849.483,1549.104,948.127
0.9097,4.193523,1.337173,0.419104,2.4013,1535.803,1141.025,1421.000,46.423,1209.404,320.214,1382.177,1444.550
0.9197,4.212456,1.331065,0.371595,2.1291,1535.663,987.678,1593.423,46.423,883.494,98.087,1190.588,1612.232
0.9297,4.235695,1.326086,0.311817,1.7866,1535.267,826.785,1463.113,46.423,852.516,268.828,990.778,1476.105
0.9397,4.262187,1.322011,0.239967,1.3749,1535.469,616.390,1276.769,46.423,828.667,418.645,733.683,1289.103
0.9497,4.290799,1.318474,0.159257,0.9125,1534.753,420.925,1735.641,46.423,173.613,-11.961,497.447,1760.190
0.9597,4.322311,1.315402,0.063122,0.3617,1534.412,157.973,2251.109,46.423,-605.147,-485.925,185.215,2282.052
0.9697,4.339723,1.311044,0.009242,0.0530,1529.111,150.045,5587.570,46.423,-3954.838,-2885.119,175.210,5650.087
0.9797,4.336946,1.299773,0.032242,0.1847,1525.551,663.431,4119.752,46.423,-1977.193,-1802.149,775.941,4144.295
0.9897,4.330163,1.285441,0.046117,0.2642,1524.011,425.577,2050.545,46.423,-147.380,-157.461,498.374,2073.257
0.9997,4.324958,1.272060,0.056044,0.3211,1523.149,249.066,1305.736,46.423,420.056,374.218,291.901,1322.019
1.0097,4.322205,1.261015,0.064539,0.3698,1520.854,253.691,2470.462,46.423,-742.340,-682.603,297.514,2487.162
1.0197,4.322705,1.252286,0.063885,0.3660,1519.664,297.376,355.867,46.423,1414.749,1364.487,348.740,360.877
1.0297,4.324636,1.246060,0.055653,0.3189,1519.354,194.754,1640.582,46.423,27.103,-13.698,228.236,1645.181
1.0397,4.328142,1.241935,0.043293,0.2481,1519.428,111.978,816.610,46.423,768.374,805.216,131.098,832.115
1.0497,4.332903,1.240721,0.027890,0.1598,1519.359,65.173,1746.794,46.423,-208.685,-15.398,76.208,1797.275
1.0597,4.339777,1.242348,0.006035,0.0346,1518.804,30.893,1251.956,46.423,251.319,485.259,36.064,1262.337
1.0697,4.340568,1.246151,0.008398,0.0481,1518.526,163.669,1533.026,46.423,102.745,325.618,191.088,1557.358
1.0797,4.337633,1.251956,0.020315,0.1164,1517.463,260.285,1827.399,46.423,-96.074,15.729,304.148,1863.158
1.0897,4.333034,1.258998,0.035600,0.2040,1516.699,293.050,2087.593,46.423,-324.267,-270.063,342.844,2129.381
1.0997,4.327089,1.267129,0.054441,0.3119,1516.142,333.395,3003.354,46.423,-1200.241,-1166.611,390.617,3058.244
1.1097,4.321469,1.275351,0.074791,0.4285,1513.867,444.110,3465.906,46.423,-1554.352,-1421.933,521.147,3520.115
1.1197,4.314866,1.283747,0.094627,0.5422,1514.290,485.952,1658.693,46.423,295.126,177.600,571.177,1678.836
1.1297,4.307338,1.292140,0.114957,0.6587,1515.425,467.724,1756.772,46.423,179.954,3.666,550.691,1769.616
1.1397,4.300009,1.301458,0.136283,0.7808,1516.824,508.593,1381.553,46.423,597.441,376.544,599.889,1391.380
1.1497,4.292428,1.311840,0.158101,0.9058,1518.661,553.568,1029.879,46.423,995.926,703.845,654.161,1037.561
1.1597,4.286097,1.322644,0.177416,1.0165,1519.884,638.622,2590.371,46.423,-478.289,-737.543,755.939,2606.882
1.1697,4.282867,1.332400,0.187189,1.0725,1521.135,697.196,1691.960,46.423,479.948,127.859,826.012,1699.774
1.1796,4.283687,1.341595,0.184803,1.0588,1521.490,696.620,3186.478,46.423,-1014.791,-1267.541,825.170,3200.750
1.1896,4.291272,1.349472,0.162991,0.9339,1521.379,669.427,2107.736,46.423,36.646,-219.258,791.504,2125.956
1.1996,4.305663,1.356333,0.119564,0.6851,1520.656,542.488,3641.422,46.423,-1624.701,-1769.003,639.078,3660.188
1.2096,4.327345,1.361746,0.051729,0.2964,1520.050,361.602,2611.973,46.423,-776.744,-859.768,423.669,2632.993
1.2196,4.338962,1.366030,0.009631,0.0552,1520.442,97.559,1178.096,46.423,393.482,779.332,113.928,1184.069
1.2296,4.333396,1.369586,0.033761,0.1934,1521.414,253.406,815.884,46.423,912.513,1005.008,296.345,825.925
1.2396,4.324140,1.373160,0.062998,0.3610,1521.314,275.485,2356.911,46.423,-606.535,-517.640,322.944,2380.230
1.2496,4.314959,1.374996,0.093198,0.5340,1520.587,403.496,1828.573,46.423,49.086,82.999,474.158,1842.536
1.2596,4.303646,1.375807,0.125510,0.7191,1521.831,443.416,745.588,46.423,1173.235,1000.399,522.489,750.181
1.2696,4.290968,1.377250,0.162161,0.9291,1522.163,516.823,1241.358,46.423,751.205,504.982,610.894,1251.321
1.2796,4.278970,1.378478,0.198267,1.1360,1521.848,661.659,2293.093,46.423,-156.008,-399.146,784.558,2307.336
1.2896,4.268739,1.378346,0.227105,1.3012,1521.524,753.012,2391.343,46.423,-163.230,-519.147,895.217,2409.728
1.2996,4.263787,1.377503,0.242829,1.3913,1518.906,880.170,3914.969,46.423,-1562.315,-1875.118,1047.923,3931.114
1.3096,4.267428,1.375395,0.232768,1.3337,1516.738,891.039,1314.127,46.423,1047.227,587.913,1059.983,1321.214
1.3196,4.276792,1.373465,0.202768,1.1618,1516.281,691.684,1512.642,46.423,648.900,194.379,820.636,1516.970
1.3296,4.291369,1.372698,0.160104,0.9173,1515.406,570.156,460.206,46.423,1578.933,1231.742,673.956,463.157
1.3396,4.308957,1.373339,0.105964,0.6071,1515.125,377.960,2254.061,46.423,-407.399,-492.105,444.743,2276.020
1.3496,4.329260,1.375723,0.041830,0.2397,1515.453,202.693,470.977,46.423,1200.745,1108.488,237.290,473.748
1.3596,4.337483,1.379989,0.008083,0.0463,1515.917,0.000,1764.201,46.423,-294.707,21.467,0.000,1778.145
1.3696,4.334130,1.385401,0.031613,0.1811,1515.156,260.794,2970.852,46.423,-1241.325,-975.486,304.967,2991.129
1.3796,4.325809,1.391087,0.060941,0.3492,1514.903,377.476,1801.201,46.423,44.754,125.367,442.395,1808.876
1.3896,4.313182,1.397284,0.097447,0.5583,1516.221,392.039,1118.611,46.423,743.225,620.343,460.872,1127.875
1.3996,4.299216,1.404390,0.139695,0.8004,1516.243,504.776,1861.625,46.423,112.971,-38.005,595.491,1872.094
1.4096,4.285012,1.411625,0.183319,1.0503,1515.998,684.725,516.981,46.423,1637.319,1361.214,810.805,518.511
1.4196,4.269994,1.418356,0.224653,1.2872,1516.381,766.423,2353.471,46.423,-117.090,-496.265,910.921,2359.356
1.4296,4.258502,1.423701,0.258116,1.4789,1514.664,922.380,3901.311,46.423,-1510.690,-1843.623,1099.654,3917.188
1.4396,4.252583,1.426744,0.273513,1.5671,1514.050,969.832,1591.235,46.423,846.224,274.407,1157.970,1595.603
1.4496,4.250579,1.428920,0.275730,1.5798,1514.257,873.483,1355.197,46.423,986.120,351.332,1043.183,1363.997
1.4596,4.253145,1.431269,0.268687,1.5395,1513.800,860.229,1257.384,46.423,1070.221,536.524,1026.700,1267.180
1.4696,4.259653,1.433499,0.249479,1.4294,1514.432,768.656,1021.220,46.423,1215.444,681.628,915.802,1029.325
1.4796,4.269354,1.436455,0.222103,1.2726,1514.398,681.898,1377.246,46.423,772.626,349.995,810.419,1389.836
1.4896,4.283284,1.440298,0.182639,1.0464,1514.240,590.698,1630.481,46.423,428.034,76.438,699.592,1640.563
1.4996,4.301909,1.444792,0.128130,0.7341,1513.451,459.798,2896.019,46.423,-969.193,-1097.208,542.033,2909.229
1.5095,4.327208,1.449098,0.050593,0.2899,1512.326,292.534,1354.321,46.423,404.115,374.662,342.700,1365.776
1.5195,4.338385,1.452484,0.011044,0.0633,1511.704,0.000,2031.516,46.423,-566.236,28.583,0.000,2039.013
1.5295,4.332878,1.454436,0.036466,0.2089,1511.478,294.318,1983.984,46.423,-224.611,-105.942,344.310,1997.885
1.5395,4.325137,1.454828,0.061972,0.3551,1509.486,374.375,3054.515,46.423,-1217.078,-1064.804,438.871,3068.042
1.5495,4.317284,1.453860,0.085308,0.4888,1508.402,413.694,1790.817,46.423,84.856,54.892,485.892,1795.346
1.5595,4.309847,1.452163,0.107063,0.6134,1507.395,442.506,1908.739,46.423,-5.261,-128.177,520.665,1918.462
1.5695,4.303336,1.449415,0.126001,0.7219,1506.488,467.501,1759.842,46.423,167.724,40.947,550.940,1767.364
1.5795,4.298182,1.446198,0.141588,0.8112,1505.127,511.722,2939.285,46.423,-968.859,-1056.295,603.841,2960.362
1.5895,4.294785,1.443178,0.151180,0.8662,1504.589,529.556,1325.084,46.423,662.637,445.230,625.406,1335.604
1.5995,4.293755,1.440677,0.154690,0.8863,1502.842,551.827,2255.323,46.423,-247.076,-451.006,651.899,2275.122
1.6095,4.296241,1.438953,0.147473,0.8450,1502.087,553.591,914.855,46.423,1094.401,801.110,653.607,922.766
1.6195,4.302062,1.438400,0.129568,0.7424,1501.391,493.987,1795.732,46.423,153.223,-5.444,582.362,1817.391
1.6295,4.311344,1.439023,0.100203,0.5741,1502.035,390.066,696.102,46.423,1149.576,1016.405,458.747,703.971
1.6395,4.323840,1.441106,0.061839,0.3543,1501.233,311.840,2038.996,46.423,-272.345,-257.272,365.619,2056.937
1.6495,4.338457,1.444553,0.012414,0.0711,1501.918,153.097,1035.384,46.423,573.208,877.282,178.828,1044.960
1.6595,4.339323,1.448678,0.013380,0.0767,1502.328,209.247,1689.976,46.423,-24.824,152.497,244.342,1707.176
1.6695,4.334996,1.452937,0.029310,0.1679,1502.996,287.538,1428.922,46.423,315.189,360.243,336.132,1441.634
1.6795,4.329077,1.457696,0.048296,0.2767,1503.371,280.726,2144.659,46.423,-406.986,-337.966,328.654,2160.472
1.6895,4.323279,1.462188,0.068902,0.3948,1502.970,377.711,2765.277,46.423,-931.020,-812.497,442.907,2781.090
1.6995,4.316693,1.466303,0.089417,0.5123,1503.592,409.368,1582.049,46.423,284.488,271.776,480.872,1590.153
1.7095,4.308956,1.470812,0.111098,0.6365,1505.235,423.162,1501.938,46.423,380.036,268.925,497.985,1508.534
1.7195,4.302086,1.475169,0.132232,0.7576,1506.008,500.832,2679.116,46.423,-718.700,-840.411,590.438,2689.778
1.7295,4.297829,1.478156,0.145767,0.8352,1506.178,590.812,2431.297,46.423,-380.730,-608.367,697.356,2435.511
1.7395,4.296765,1.479964,0.148482,0.8507,1506.317,608.003,2340.572,46.423,-272.674,-518.234,717.854,2356.816
1.7495,4.300270,1.480624,0.137697,0.7889,1506.026,592.230,2184.805,46.423,-132.972,-313.519,698.634,2197.318
1.7595,4.307761,1.480856,0.113749,0.6517,1506.247,500.246,1355.311,46.423,604.759,366.186,588.969,1371.103
1.7695,4.319027,1.481047,0.077800,0.4458,1506.793,380.423,1367.567,46.423,473.226,353.871,446.599,1380.989
1.7795,4.333886,1.481637,0.030126,0.1726,1507.149,252.808,858.381,46.423,855.153,874.614,295.678,863.673
1.7895,4.340035,1.482580,0.007534,0.0432,1507.602,105.208,2401.208,46.423,-834.821,-518.455,122.832,2416.468
1.7995,4.337518,1.482127,0.020632,0.1182,1507.514,268.282,1613.130,46.423,116.243,240.420,313.426,1630.368
1.8095,4.333000,1.479905,0.035495,0.2034,1507.112,273.836,2144.781,46.423,-410.256,-262.526,320.271,2165.062
1.8195,4.327305,1.476416,0.052912,0.3032,1507.218,234.149,1015.487,46.423,679.457,764.817,274.260,1022.608
1.8295,4.320967,1.471911,0.073113,0.4189,1506.216,302.535,2470.300,46.423,-707.971,-614.878,354.938,2483.487
1.8395,4.314759,1.465261,0.092682,0.5310,1505.528,368.345,2135.012,46.423,-307.562,-291.222,432.836,2146.553
1.8494,4.308164,1.457381,0.112248,0.6431,1504.967,408.179,1815.388,46.423,51.335,10.482,480.424,1826.603
1.8594,4.301829,1.448649,0.130696,0.7488,1504.566,442.148,2504.160,46.423,-603.869,-670.816,521.214,2512.048
1.8694,4.297418,1.439140,0.144813,0.8297,1503.371,511.627,1750.806,46.423,217.768,79.571,603.836,1755.954
1.8794,4.295500,1.429088,0.151388,0.8674,1501.510,561.252,1754.122,46.423,262.216,132.212,662.778,1769.142
1.8894,4.296026,1.419191,0.148975,0.8536,1500.301,536.481,2037.674,46.423,-47.316,-225.584,633.411,2057.233
1.8994,4.299792,1.410280,0.137600,0.7884,1499.137,511.810,1718.579,46.423,245.945,71.621,603.718,1734.348
1.9094,4.306407,1.402311,0.116884,0.6697,1498.859,439.827,725.612,46.423,1166.651,996.524,517.924,730.991
1.9194,4.314942,1.395624,0.089586,0.5133,1499.004,336.374,1280.870,46.423,508.084,460.820,395.220,1292.760
1.9294,4.325943,1.390385,0.055368,0.3172,1498.992,266.886,1880.060,46.423,-160.605,-102.640,312.727,1908.494
1.9394,4.338780,1.386507,0.013438,0.0770,1499.039,166.713,2082.650,46.423,-463.322,-143.279,194.724,2105.896
1.9494,4.341557,1.383669,0.006261,0.0359,1498.763,207.234,1799.107,46.423,-139.533,99.265,241.893,1811.907
1.9594,4.340719,1.381293,0.010625,0.0609,1498.993,286.931,1890.664,46.423,-151.164,-47.101,334.988,1903.078
1.9694,4.339559,1.379341,0.014099,0.0808,1499.533,274.170,1319.538,46.423,407.742,461.959,320.163,1327.058
1.9794,4.337934,1.377936,0.018455,0.1057,1500.635,232.007,1316.457,46.423,369.762,445.855,271.011,1327.895
1.9894,4.336041,1.377327,0.024888,0.1426,1501.684,242.971,1602.102,46.423,96.130,166.487,283.944,1608.214
1.9994,4.333311,1.377637,0.033628,0.1927,1502.718,236.327,2591.541,46.423,-898.919,-765.678,276.360,2602.411
