t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
11.5000,-0.180030,-1.094546,1.109253,-0.237731,-1.444183,1.463619,145.2047,122.2906,88.4987,622.8780,13.5143,13.693721,5.6907,0
12.0000,-0.180082,-1.094101,1.108822,-0.239630,-1.441304,1.461089,146.2316,122.6148,25.8167,622.6181,14.2393,13.689579,5.6856,0
12.5000,-0.179511,-1.092103,1.106757,-0.237310,-1.443320,1.462699,145.5122,122.2165,155.2440,623.7402,13.6136,13.690708,5.6870,0
13.0000,-0.181809,-1.090216,1.105272,-0.240344,-1.440472,1.460385,150.3758,121.7245,164.4688,624.2813,13.9007,13.692415,5.6891,0
13.4999,-0.179652,-1.094953,1.109593,-0.237373,-1.444099,1.463478,142.1385,122.5863,64.3804,620.5394,14.5737,13.690811,5.6871,0
13.9999,-0.180046,-1.093630,1.108351,-0.240045,-1.441444,1.461295,146.6686,122.5094,34.1019,622.8776,15.6602,13.688348,5.6840,0
14.4999,-0.180000,-1.091079,1.105827,-0.237840,-1.442035,1.461517,144.7286,122.0937,157.7589,622.1524,14.1028,13.688632,5.6844,0
14.9999,-0.181397,-1.091675,1.106643,-0.239866,-1.441971,1.461786,151.0329,121.7991,150.5792,623.7336,14.6838,13.691888,5.6884,0
15.5000,-0.179633,-1.094808,1.109447,-0.237797,-1.443118,1.462579,142.9903,122.7090,43.3823,622.1881,15.0354,13.688403,5.6841,0
16.0000,-0.179837,-1.093031,1.107727,-0.238542,-1.443337,1.462917,146.3474,122.4045,92.3121,624.6423,14.6051,13.690161,5.6863,0
16.5000,-0.180818,-1.090211,1.105104,-0.238878,-1.440809,1.460477,146.4753,121.9232,160.1747,623.1192,14.3761,13.688393,5.6841,0
17.0000,-0.180527,-1.093639,1.108438,-0.238484,-1.443606,1.463172,148.3021,122.0626,108.5904,623.9399,13.6098,13.693200,5.6901,0
17.5000,-0.179897,-1.094427,1.109114,-0.238848,-1.441872,1.461521,145.0756,122.6776,26.4482,623.2576,14.2245,13.689715,5.6857,0
18.0000,-0.179506,-1.092599,1.107247,-0.237447,-1.443791,1.463186,146.7721,122.2819,147.0454,622.3390,13.6038,13.691242,5.6876,0
18.4999,-0.181611,-1.089878,1.104906,-0.239972,-1.440199,1.460055,148.9741,121.7709,163.0873,624.8481,14.0224,13.691351,5.6878,0
18.9999,-0.179849,-1.094800,1.109474,-0.237501,-1.444278,1.463676,143.7476,122.4054,79.2585,622.6470,13.7603,13.692818,5.6896,0
19.4999,-0.180118,-1.093939,1.108668,-0.239924,-1.441184,1.461019,146.5564,122.5788,26.9007,622.9098,14.4922,13.689055,5.6849,0
19.9999,-0.179622,-1.091768,1.106445,-0.237405,-1.442923,1.462323,145.2075,122.1788,156.8706,621.8659,13.8092,13.689729,5.6857,0
20.5000,-0.181754,-1.090606,1.105648,-0.240331,-1.440887,1.460792,150.9038,121.7290,163.9812,624.7951,14.0619,13.692036,5.6886,0
21.0000,-0.179612,-1.094933,1.109567,-0.237443,-1.443837,1.463231,141.9216,122.6515,57.0689,621.5134,14.8355,13.689771,5.6858,0
21.5000,-0.179969,-1.093439,1.108150,-0.239769,-1.441915,1.461714,146.2073,122.4755,49.6214,622.7335,15.3008,13.688884,5.6847,0
22.0000,-0.180260,-1.090742,1.105537,-0.238163,-1.441572,1.461113,145.0548,122.0394,158.4488,623.8037,14.1723,13.687691,5.6832,0
22.5000,-0.181113,-1.092364,1.107276,-0.239427,-1.442595,1.462329,150.3495,121.8720,134.3578,624.2206,14.2525,13.692339,5.6890,0
23.0000,-0.179696,-1.094704,1.109354,-0.238092,-1.442685,1.462199,143.7457,122.7106,36.3311,622.0195,15.0579,13.688801,5.6846,0
23.4999,-0.179723,-1.092885,1.107564,-0.238028,-1.443720,1.463210,146.8490,122.3601,118.6096,625.1142,14.2101,13.690177,5.6863,0
23.9999,-0.181116,-1.090013,1.104958,-0.239272,-1.440506,1.460243,147.1109,121.8659,160.9416,624.6760,14.4996,13.689748,5.6858,0
24.4999,-0.180249,-1.094172,1.108919,-0.238051,-1.443967,1.463458,146.7880,122.1782,98.1715,623.0035,13.4736,13.693671,5.6907,0
24.9999,-0.180005,-1.094260,1.108967,-0.239269,-1.441534,1.461256,145.7665,122.6472,25.7765,622.7555,14.1430,13.689750,5.6858,0
25.5000,-0.179472,-1.092367,1.107012,-0.237319,-1.443599,1.462976,146.0300,122.2474,152.5063,623.0819,13.5299,13.691405,5.6878,0
26.0000,-0.181763,-1.089991,1.105043,-0.240226,-1.440258,1.460155,149.8636,121.7379,163.9547,623.6800,13.9070,13.692222,5.6889,0
26.5000,-0.179721,-1.094924,1.109576,-0.237385,-1.444240,1.463619,142.7192,122.5094,71.0886,621.4241,14.1773,13.691707,5.6882,0
27.0000,-0.180099,-1.093779,1.108507,-0.240078,-1.441229,1.461088,146.7321,122.5416,29.6543,623.2030,14.9587,13.688407,5.6841,0
27.5000,-0.179799,-1.091402,1.106113,-0.237600,-1.442461,1.461899,144.8693,122.1361,157.4467,621.1801,13.9852,13.689195,5.6851,0
28.0000,-0.181603,-1.091117,1.106126,-0.240156,-1.441422,1.461291,151.2011,121.7547,159.6473,624.0614,14.4167,13.691644,5.6881,0
28.5000,-0.179607,-1.094881,1.109515,-0.237590,-1.443495,1.462917,142.3033,122.6915,50.0348,622.2545,14.9455,13.688773,5.6846,0
28.9999,-0.179904,-1.093222,1.107926,-0.239203,-1.442641,1.462338,145.4965,122.4431,73.6733,622.9806,14.9074,13.689677,5.6857,0
29.4999,-0.180539,-1.090448,1.105293,-0.238518,-1.441155,1.460760,145.8138,121.9801,159.4408,623.4583,14.2604,13.687618,5.6831,0
29.9999,-0.180810,-1.093045,1.107899,-0.238940,-1.443158,1.462804,149.3883,121.9633,117.5129,624.9227,13.8390,13.692766,5.6895,0
30.5000,-0.179794,-1.094568,1.109236,-0.238469,-1.442240,1.461822,144.4265,122.6982,29.6739,622.7672,14.5047,13.689357,5.6853,0
31.0000,-0.179592,-1.092751,1.107410,-0.237665,-1.443839,1.463269,147.0712,122.3166,137.7461,623.3942,13.8167,13.690350,5.6865,0
31.5000,-0.181401,-1.089892,1.104885,-0.239664,-1.440287,1.460091,148.0199,121.8121,162.0419,625.4035,14.2672,13.690641,5.6869,0
32.0000,-0.180012,-1.094574,1.109277,-0.237707,-1.444196,1.463628,145.0669,122.3006,87.6641,622.8775,13.5275,13.693680,5.6907,0
32.5000,-0.180087,-1.094087,1.108809,-0.239658,-1.441289,1.461078,146.2648,122.6118,25.8612,622.6344,14.2552,13.689552,5.6855,0
33.0000,-0.179517,-1.092076,1.106732,-0.237313,-1.443289,1.462669,145.4808,122.2135,155.4347,623.6512,13.6282,13.690628,5.6869,0
33.5000,-0.181809,-1.090243,1.105298,-0.240349,-1.440500,1.460414,150.4191,121.7241,164.5058,624.3797,13.9058,13.692407,5.6891,0
33.9999,-0.179647,-1.094953,1.109592,-0.237375,-1.444082,1.463461,142.0998,122.5926,63.7686,620.5553,14.6043,13.690729,5.6870,0
34.4999,-0.180039,-1.093615,1.108336,-0.240032,-1.441473,1.461322,146.6468,122.5065,34.7572,622.8395,15.7407,13.688371,5.6841,0
34.9999,-0.180020,-1.091050,1.105802,-0.237864,-1.441996,1.461482,144.7338,122.0895,157.7978,622.2752,14.1112,13.688552,5.6843,0
35.5000,-0.181369,-1.091746,1.106709,-0.239823,-1.442039,1.461845,150.9829,121.8057,149.1436,623.7252,14.6438,13.691943,5.6885,0
36.0000,-0.179637,-1.094800,1.109440,-0.237819,-1.443082,1.462547,143.0569,122.7098,42.7792,622.1660,15.0444,13.688416,5.6841,0
36.5000,-0.179829,-1.093017,1.107711,-0.238490,-1.443384,1.462954,146.4010,122.4007,93.4997,624.8044,14.5666,13.690183,5.6863,0
37.0000,-0.180843,-1.090192,1.105089,-0.238911,-1.440781,1.460455,146.5268,121.9182,160.2324,623.1976,14.3860,13.688499,5.6842,0
37.5000,-0.180501,-1.093689,1.108484,-0.238444,-1.443642,1.463201,148.1890,122.0721,107.7321,623.8111,13.5936,13.693241,5.6901,0
38.0000,-0.179906,-1.094413,1.109102,-0.238884,-1.441840,1.461495,145.1383,122.6753,26.3668,623.2395,14.2090,13.689735,5.6858,0
38.5000,-0.179500,-1.092583,1.107229,-0.237431,-1.443780,1.463173,146.7211,122.2789,147.6539,622.2983,13.5915,13.691306,5.6877,0
38.9999,-0.181627,-1.089882,1.104913,-0.239996,-1.440197,1.460057,149.0603,121.7675,163.1761,624.7290,14.0070,13.691431,5.6879,0
39.4999,-0.179836,-1.094815,1.109487,-0.237487,-1.444280,1.463675,143.6442,122.4146,78.5370,622.5882,13.7894,13.692722,5.6895,0
39.9999,-0.180118,-1.093926,1.108655,-0.239943,-1.441181,1.461019,146.5775,122.5757,27.0567,622.9414,14.5213,13.688995,5.6848,0
40.5000,-0.179638,-1.091729,1.106410,-0.237421,-1.442876,1.462279,145.1738,122.1744,156.9716,621.6683,13.8304,13.689635,5.6856,0
41.0000,-0.181745,-1.090645,1.105684,-0.240322,-1.440928,1.460832,150.9434,121.7303,163.8020,624.7468,14.0856,13.691988,5.6886,0
41.5000,-0.179610,-1.094929,1.109563,-0.237453,-1.443811,1.463207,141.9319,122.6558,56.4705,621.6108,14.8481,13.689682,5.6857,0
42.0000,-0.179963,-1.093421,1.108132,-0.239733,-1.441966,1.461758,146.1519,122.4727,51.3076,622.7555,15.2607,13.688949,5.6848,0
42.5000,-0.180282,-1.090716,1.105514,-0.238191,-1.441535,1.461081,145.1079,122.0346,158.5285,623.8797,14.1772,13.687640,5.6831,0
43.0000,-0.181088,-1.092422,1.107330,-0.239387,-1.442645,1.462372,150.2755,121.8791,132.7635,624.3054,14.2133,13.692370,5.6890,0
43.5000,-0.179703,-1.094693,1.109345,-0.238121,-1.442647,1.462167,143.8048,122.7100,35.7470,622.0345,15.0032,13.688848,5.6847,0
44.0000,-0.179711,-1.092874,1.107551,-0.237992,-1.443738,1.463222,146.8830,122.3563,120.6704,625.0119,14.1747,13.690157,5.6863,0
44.4999,-0.181140,-1.090000,1.104949,-0.239305,-1.440484,1.460227,147.1745,121.8613,161.0216,624.8030,14.5124,13.689847,5.6859,0
44.9999,-0.180227,-1.094211,1.108954,-0.238018,-1.443992,1.463477,146.6457,122.1883,97.2772,622.9780,13.4693,13.693703,5.6907,0
45.5000,-0.180015,-1.094242,1.108950,-0.239314,-1.441502,1.461232,145.8309,122.6436,25.7436,622.7040,14.1463,13.689736,5.6858,0
46.0000,-0.179473,-1.092345,1.106990,-0.237313,-1.443577,1.462954,145.9682,122.2446,152.8194,623.2385,13.5311,13.691362,5.6878,0
46.5000,-0.181771,-1.090007,1.105059,-0.240241,-1.440271,1.460170,149.9200,121.7360,164.0076,623.6649,13.9028,13.692265,5.6889,0
47.0000,-0.179713,-1.094930,1.109580,-0.237381,-1.444231,1.463610,142.6535,122.5172,70.4533,621.2935,14.2161,13.691620,5.6881,0
47.5000,-0.180095,-1.093766,1.108494,-0.240082,-1.441242,1.461101,146.7373,122.5386,29.9784,623.1970,15.0108,13.688375,5.6841,0
48.0000,-0.179816,-1.091372,1.106086,-0.237619,-1.442422,1.461863,144.8444,122.1324,157.4728,621.2341,13.9976,13.689164,5.6850,0
48.5000,-0.181586,-1.091165,1.106172,-0.240134,-1.441471,1.461336,151.2044,121.7580,159.0257,624.0199,14.4536,13.691640,5.6881,0
49.0000,-0.179608,-1.094875,1.109509,-0.237605,-1.443463,1.462888,142.3572,122.6938,49.4372,622.2723,14.9531,13.688704,5.6845,0
49.4999,-0.179899,-1.093203,1.107907,-0.239141,-1.442714,1.462399,145.5266,122.4402,75.9341,623.0111,14.8806,13.689736,5.6858,0
49.9999,-0.180564,-1.090425,1.105274,-0.238550,-1.441122,1.460732,145.8812,121.9749,159.5185,623.3659,14.2706,13.687660,5.6832,0
50.5000,-0.180776,-1.093117,1.107965,-0.238885,-1.443215,1.462852,149.2736,121.9743,116.5370,624.8982,13.8074,13.692817,5.6896,0
51.0000,-0.179803,-1.094556,1.109226,-0.238503,-1.442204,1.461792,144.4832,122.6967,29.1761,622.8570,14.4701,13.689399,5.6853,0
51.5000,-0.179583,-1.092738,1.107397,-0.237640,-1.443840,1.463266,147.0648,122.3132,138.8580,623.2565,13.7905,13.690424,5.6866,0
52.0000,-0.181422,-1.089887,1.104884,-0.239694,-1.440274,1.460084,148.1061,121.8079,162.1406,625.4031,14.2399,13.690697,5.6870,0
52.5000,-0.179994,-1.094600,1.109300,-0.237683,-1.444209,1.463636,144.9312,122.3106,86.8382,622.8762,13.5422,13.693630,5.6906,0
53.0000,-0.180091,-1.094073,1.108796,-0.239687,-1.441274,1.461068,146.2969,122.6088,25.9136,622.6534,14.2720,13.689522,5.6855,0
53.5000,-0.179525,-1.092048,1.106706,-0.237318,-1.443258,1.462639,145.4515,122.2105,155.6155,623.5396,13.6435,13.690547,5.6868,0
54.0000,-0.181808,-1.090271,1.105326,-0.240353,-1.440529,1.460443,150.4629,121.7238,164.5347,624.4748,13.9121,13.692394,5.6891,0
54.5000,-0.179642,-1.094953,1.109591,-0.237378,-1.444063,1.463443,142.0642,122.5987,63.1580,620.5902,14.6333,13.690646,5.6869,0
54.9999,-0.180033,-1.093600,1.108320,-0.240018,-1.441504,1.461350,146.6219,122.5036,35.8363,622.8043,15.7332,13.688399,5.6841,0
55.5000,-0.180046,-1.091013,1.105769,-0.237897,-1.441945,1.461438,144.7459,122.0840,157.8519,622.4437,14.1211,13.688445,5.6841,0
56.0000,-0.181346,-1.091802,1.106760,-0.239790,-1.442091,1.461891,150.9398,121.8111,147.9777,623.7283,14.6116,13.691987,5.6886,0
56.5000,-0.179641,-1.094792,1.109433,-0.237841,-1.443046,1.462515,143.1235,122.7104,42.1761,622.1433,15.0538,13.688434,5.6841,0
57.0000,-0.179820,-1.093003,1.107696,-0.238440,-1.443427,1.462988,146.4510,122.3969,94.6351,624.9507,14.5274,13.690202,5.6863,0
57.5000,-0.180868,-1.090173,1.105075,-0.238944,-1.440753,1.460432,146.5777,121.9132,160.2902,623.2936,14.3958,13.688611,5.6844,0
58.0000,-0.180477,-1.093738,1.108528,-0.238405,-1.443676,1.463229,148.0728,122.0816,106.8668,623.6878,13.5781,13.693283,5.6902,0
58.5000,-0.179916,-1.094400,1.109090,-0.238920,-1.441809,1.461471,145.2008,122.6729,26.2898,623.2127,14.1952,13.689751,5.6858,0
59.0000,-0.179494,-1.092566,1.107212,-0.237417,-1.443769,1.463159,146.6670,122.2759,148.2281,622.2715,13.5804,13.691362,5.6878,0
59.5000,-0.181642,-1.089887,1.104920,-0.240021,-1.440197,1.460060,149.1449,121.7643,163.2623,624.6045,13.9928,13.691513,5.6880,0
59.9999,-0.179823,-1.094829,1.109499,-0.237474,-1.444281,1.463674,143.5442,122.4237,77.8248,622.5211,13.8197,13.692625,5.6894,0
60.5000,-0.180118,-1.093908,1.108638,-0.239966,-1.441179,1.461020,146.6032,122.5717,27.2749,622.9834,14.5610,13.688917,5.6847,0
61.0000,-0.179651,-1.091699,1.106382,-0.237435,-1.442839,1.462245,145.1468,122.1710,157.0413,621.5322,13.8465,13.689569,5.6855,0
61.5000,-0.181735,-1.090685,1.105722,-0.240312,-1.440970,1.460871,150.9813,121.7317,163.5928,624.6881,14.1106,13.691941,5.6885,0
62.0000,-0.179608,-1.094926,1.109559,-0.237463,-1.443784,1.463182,141.9467,122.6599,55.8728,621.7030,14.8598,13.689593,5.6856,0
62.5000,-0.179957,-1.093404,1.108114,-0.239695,-1.442019,1.461804,146.0946,122.4700,53.0565,622.7807,15.2216,13.689017,5.6849,0
63.0000,-0.180305,-1.090689,1.105492,-0.238220,-1.441498,1.461050,145.1644,122.0297,158.6107,623.9319,14.1825,13.687598,5.6831,0
63.5000,-0.181062,-1.092480,1.107383,-0.239347,-1.442695,1.462414,150.1997,121.8863,131.1367,624.3921,14.1740,13.692401,5.6891,0
64.0000,-0.179710,-1.094683,1.109336,-0.238150,-1.442610,1.462135,143.8630,122.7094,35.1670,622.0581,14.9499,13.688895,5.6847,0
64.5000,-0.179700,-1.092863,1.107539,-0.237958,-1.443755,1.463233,146.9151,122.3526,122.6324,624.8927,14.1390,13.690138,5.6863,0
64.9999,-0.181165,-1.089987,1.104940,-0.239339,-1.440463,1.460211,147.2403,121.8566,161.1042,624.9181,14.5259,13.689941,5.6860,0
65.5000,-0.180200,-1.094260,1.108998,-0.237977,-1.444022,1.463500,146.4611,122.2014,96.1286,622.9508,13.4661,13.693739,5.6907,0
66.0000,-0.180023,-1.094227,1.108937,-0.239348,-1.441479,1.461214,145.8789,122.6407,25.7243,622.6701,14.1503,13.689724,5.6857,0
66.5000,-0.179474,-1.092322,1.106968,-0.237309,-1.443555,1.462930,145.9086,122.2419,153.1183,623.3882,13.5336,13.691313,5.6877,0
67.0000,-0.181778,-1.090024,1.105077,-0.240256,-1.440286,1.460187,149.9739,121.7342,164.0586,623.6676,13.8993,13.692302,5.6890,0
67.5000,-0.179705,-1.094934,1.109583,-0.237377,-1.444221,1.463599,142.5903,122.5249,69.8220,621.1659,14.2550,13.691535,5.6880,0
68.0000,-0.180091,-1.093753,1.108480,-0.240085,-1.441256,1.461115,146.7406,122.5355,30.3193,623.1840,15.0653,13.688349,5.6840,0
68.5000,-0.179833,-1.091341,1.106059,-0.237640,-1.442382,1.461827,144.8212,122.1286,157.4983,621.2994,14.0098,13.689129,5.6850,0
69.0000,-0.181569,-1.091215,1.106217,-0.240111,-1.441521,1.461382,151.2039,121.7614,158.3605,623.9818,14.4916,13.691643,5.6881,0
69.5000,-0.179609,-1.094870,1.109504,-0.237622,-1.443430,1.462859,142.4135,122.6960,48.8391,622.2835,14.9608,13.688641,5.6844,0
70.0000,-0.179894,-1.093184,1.107887,-0.239078,-1.442786,1.462460,145.6010,122.4372,78.0575,623.0847,14.8573,13.689792,5.6858,0
70.5000,-0.180596,-1.090396,1.105250,-0.238591,-1.441080,1.460697,145.9661,121.9683,159.6150,623.2532,14.2841,13.687721,5.6832,0
71.0000,-0.180750,-1.093173,1.108015,-0.238843,-1.443258,1.462887,149.1830,121.9829,115.7672,624.8594,13.7838,13.692856,5.6896,0
71.5000,-0.179812,-1.094543,1.109215,-0.238537,-1.442169,1.461763,144.5407,122.6950,28.6889,622.9419,14.4373,13.689439,5.6854,0
72.0000,-0.179573,-1.092726,1.107383,-0.237617,-1.443840,1.463262,147.0539,122.3098,139.9117,623.1265,13.7658,13.690504,5.6867,0
72.5000,-0.181444,-1.089882,1.104883,-0.239725,-1.440262,1.460077,148.1934,121.8038,162.2396,625.3954,14.2132,13.690753,5.6870,0
73.0000,-0.179978,-1.094625,1.109322,-0.237661,-1.444220,1.463644,144.7977,122.3206,86.0213,622.8733,13.5584,13.693572,5.6905,0
73.5000,-0.180095,-1.094059,1.108783,-0.239715,-1.441260,1.461059,146.3279,122.6057,25.9741,622.6744,14.2899,13.689488,5.6854,0
74.0000,-0.179532,-1.092021,1.106680,-0.237323,-1.443226,1.462609,145.4240,122.2074,155.7863,623.4074,13.6594,13.690465,5.6867,0
74.5000,-0.181806,-1.090300,1.105354,-0.240356,-1.440559,1.460473,150.5070,121.7237,164.5537,624.5639,13.9199,13.692377,5.6890,0
75.0000,-0.179638,-1.094952,1.109590,-0.237382,-1.444044,1.463425,142.0319,122.6047,62.5485,620.6426,14.6606,13.690563,5.6868,0
75.5000,-0.180025,-1.093581,1.108300,-0.239996,-1.441547,1.461388,146.5854,122.5000,37.2975,622.7648,15.6777,13.688441,5.6841,0
76.0000,-0.180067,-1.090984,1.105744,-0.237922,-1.441906,1.461404,144.7597,122.0797,157.8973,622.5829,14.1281,13.688360,5.6840,0
76.5000,-0.181324,-1.091858,1.106812,-0.239756,-1.442143,1.461937,150.8932,121.8166,146.7675,623.7405,14.5783,13.692030,5.6886,0
77.0000,-0.179646,-1.094784,1.109425,-0.237864,-1.443010,1.462483,143.1898,122.7109,41.5734,622.1204,15.0635,13.688458,5.6842,0
77.5000,-0.179811,-1.092989,1.107681,-0.238392,-1.443468,1.463021,146.4982,122.3931,95.7220,625.0723,14.4859,13.690217,5.6864,0
78.0000,-0.180894,-1.090155,1.105061,-0.238977,-1.440725,1.460411,146.6283,121.9083,160.3487,623.4055,14.4055,13.688728,5.6845,0
78.5000,-0.180452,-1.093786,1.108571,-0.238366,-1.443710,1.463256,147.9535,122.0912,105.9950,623.5724,13.5633,13.693324,5.6902,0
79.0000,-0.179925,-1.094386,1.109077,-0.238956,-1.441778,1.461446,145.2629,122.6705,26.2173,623.1785,14.1832,13.689764,5.6858,0
79.5000,-0.179490,-1.092548,1.107194,-0.237403,-1.443756,1.463145,146.6100,122.2730,148.7698,622.2603,13.5706,13.691409,5.6878,0
80.0000,-0.181657,-1.089893,1.104928,-0.240045,-1.440197,1.460065,149.2276,121.7611,163.3454,624.4776,13.9799,13.691596,5.6881,0
80.5000,-0.179808,-1.094846,1.109513,-0.237458,-1.444281,1.463671,143.4205,122.4353,76.9209,622.4222,13.8603,13.692503,5.6892,0
81.0000,-0.180118,-1.093895,1.108625,-0.239983,-1.441178,1.461022,146.6218,122.5686,27.4581,623.0166,14.5935,13.688856,5.6847,0
81.5000,-0.179664,-1.091669,1.106355,-0.237449,-1.442801,1.462210,145.1191,122.1676,157.1041,621.4132,13.8622,13.689509,5.6855,0
82.0000,-0.181724,-1.090725,1.105760,-0.240301,-1.441013,1.460912,151.0170,121.7334,163.3520,624.6216,14.1370,13.691896,5.6884,0
82.5000,-0.179607,-1.094922,1.109556,-0.237473,-1.443757,1.463157,141.9660,122.6639,55.2757,621.7893,14.8706,13.689503,5.6855,0
83.0000,-0.179951,-1.093386,1.108095,-0.239655,-1.442074,1.461852,146.0356,122.4673,54.8693,622.8081,15.1837,13.689085,5.6849,0
83.5000,-0.180328,-1.090664,1.105471,-0.238250,-1.441462,1.461019,145.2239,122.0248,158.6950,623.9599,14.1883,13.687564,5.6831,0
84.0000,-0.181037,-1.092539,1.107436,-0.239306,-1.442745,1.462457,150.1222,121.8936,129.4787,624.4788,14.1348,13.692433,5.6891,0
84.5000,-0.179717,-1.094672,1.109327,-0.238179,-1.442573,1.462103,143.9205,122.7087,34.5916,622.0910,14.8982,13.688943,5.6848,0
85.0000,-0.179689,-1.092852,1.107526,-0.237924,-1.443770,1.463243,146.9450,122.3490,124.5000,624.7620,14.1033,13.690121,5.6862,0
85.5000,-0.181196,-1.089971,1.104930,-0.239381,-1.440436,1.460192,147.3285,121.8507,161.2144,625.0470,14.5129,13.690054,5.6862,0
86.0000,-0.180179,-1.094297,1.109031,-0.237946,-1.444044,1.463517,146.3171,122.2115,95.2402,622.9333,13.4653,13.693762,5.6908,0
86.5000,-0.180031,-1.094213,1.108924,-0.239382,-1.441456,1.461197,145.9253,122.6379,25.7104,622.6419,14.1556,13.689712,5.6857,0
87.0000,-0.179476,-1.092299,1.106945,-0.237306,-1.443531,1.462907,145.8516,122.2391,153.4041,623.5247,13.5375,13.691258,5.6877,0
87.5000,-0.181785,-1.090042,1.105096,-0.240270,-1.440302,1.460205,150.0255,121.7325,164.1079,623.6879,13.8964,13.692333,5.6890,0
88.0000,-0.179698,-1.094939,1.109586,-0.237374,-1.444211,1.463588,142.5296,122.5324,69.1941,621.0437,14.2939,13.691450,5.6879,0
88.5000,-0.180086,-1.093739,1.108466,-0.240086,-1.441271,1.461131,146.7419,122.5325,30.6772,623.1642,15.1225,13.688328,5.6840,0
89.0000,-0.179851,-1.091311,1.106032,-0.237661,-1.442343,1.461792,144.8001,122.1248,157.5238,621.3741,14.0217,13.689091,5.6850,0
89.5000,-0.181551,-1.091265,1.106264,-0.240086,-1.441571,1.461427,151.1996,121.7650,157.6511,623.9462,14.5307,13.691652,5.6881,0
90.0000,-0.179611,-1.094864,1.109498,-0.237639,-1.443397,1.462829,142.4719,122.6980,48.2403,622.2888,14.9686,13.688584,5.6843,0
90.5000,-0.179887,-1.093161,1.107863,-0.238996,-1.442877,1.462537,145.7247,122.4330,80.5920,623.2328,14.8301,13.689861,5.6859,0
91.0000,-0.180621,-1.090373,1.105232,-0.238623,-1.441047,1.460670,146.0304,121.9631,159.6869,623.1748,14.2947,13.687775,5.6833,0
