t,z_gap,hub_lat,bear_perp,tilt_deg,F_thrust,F_bridle,F_trpt,F_grav,F_pred,F_meas,cone_total,topbay
0.4298,5.901272,0.685553,0.005303,0.0304,1499.216,219.648,1744.247,14.585,-39.968,-5.655,256.345,1882.732
0.4398,5.901291,0.704584,0.005293,0.0303,1501.682,223.223,1746.555,14.585,-36.234,-2.329,260.520,1885.472
0.4498,5.901295,0.723271,0.005260,0.0301,1504.117,222.411,1746.764,14.585,-34.822,2.201,259.570,1886.045
0.4598,5.901293,0.741589,0.005216,0.0299,1506.550,218.082,1745.928,14.585,-35.881,4.017,254.516,1884.294
0.4698,5.901302,0.759595,0.005196,0.0298,1508.941,233.764,1755.775,14.585,-27.655,-1.632,272.804,1894.551
0.4798,5.901318,0.777273,0.005178,0.0297,1511.282,247.986,1761.257,14.585,-16.574,-3.112,289.387,1900.622
0.4898,5.901331,0.794613,0.005164,0.0296,1513.580,259.394,1761.359,14.585,-2.969,1.238,302.689,1901.439
0.4998,5.901337,0.811666,0.005143,0.0295,1515.849,268.079,1768.555,14.585,0.789,-1.008,312.815,1909.823
0.5098,5.901344,0.828316,0.005085,0.0291,1518.077,273.089,1773.113,14.585,3.468,-2.547,318.654,1913.726
0.5198,5.901351,0.844463,0.005017,0.0287,1520.259,274.717,1769.789,14.585,10.602,2.309,320.550,1909.476
0.5298,5.901353,0.860139,0.004957,0.0284,1522.410,273.302,1771.565,14.585,9.563,2.778,318.899,1911.740
0.5398,5.901357,0.875413,0.004914,0.0282,1524.524,269.980,1779.849,14.585,0.070,-1.485,315.023,1921.324
0.5498,5.901373,0.890337,0.004891,0.0280,1526.569,266.168,1787.898,14.585,-9.745,-3.720,310.579,1930.530
0.5598,5.901387,0.904857,0.004848,0.0278,1528.562,259.205,1788.297,14.585,-15.114,-0.743,302.460,1930.179
0.5698,5.901385,0.918888,0.004773,0.0273,1530.539,247.256,1785.474,14.585,-22.264,2.247,288.523,1926.400
0.5798,5.901377,0.932477,0.004696,0.0269,1532.501,232.546,1784.108,14.585,-33.645,3.601,271.367,1925.389
0.5898,5.901382,0.945625,0.004627,0.0265,1534.394,217.523,1793.764,14.585,-56.431,-1.257,253.845,1936.121
0.5998,5.901396,0.958294,0.004570,0.0262,1536.218,205.430,1802.444,14.585,-75.381,-5.581,239.739,1945.985
0.6098,5.901403,0.970493,0.004512,0.0259,1537.998,204.436,1798.980,14.585,-71.131,0.151,238.579,1941.632
0.6198,5.901398,0.982232,0.004431,0.0254,1539.617,210.170,1795.479,14.585,-60.276,3.353,245.262,1937.446
0.6298,5.901391,0.993541,0.004351,0.0249,1541.194,220.859,1799.116,14.585,-51.648,0.757,257.725,1941.488
0.6398,5.901395,1.004463,0.004294,0.0246,1542.719,231.066,1803.988,14.585,-44.787,-1.707,269.627,1947.076
0.6497,5.901403,1.014982,0.004234,0.0243,1544.192,239.809,1807.142,14.585,-37.725,-1.979,279.821,1950.648
0.6597,5.901404,1.025027,0.004152,0.0238,1545.624,244.805,1806.693,14.585,-30.848,-0.461,285.643,1949.932
0.6697,5.901396,1.034597,0.004060,0.0233,1547.022,246.076,1805.004,14.585,-26.491,2.011,287.122,1947.907
0.6797,5.901302,1.043768,0.004233,0.0243,1548.391,244.376,1805.699,14.585,-27.517,1.148,285.139,1948.476
0.6897,5.901021,1.052480,0.005024,0.0288,1549.707,240.015,1810.134,14.585,-34.997,-2.331,280.063,1953.587
0.6997,5.900600,1.060412,0.006212,0.0356,1550.951,231.801,1808.922,14.585,-40.755,-2.592,270.497,1952.184
0.7097,5.900194,1.067247,0.007244,0.0415,1552.104,219.273,1805.438,14.585,-48.646,-0.035,255.896,1948.624
0.7197,5.899963,1.073002,0.007682,0.0440,1553.171,205.791,1803.048,14.585,-58.671,1.556,240.175,1945.704
0.7297,5.900077,1.077947,0.007066,0.0405,1554.168,193.894,1805.041,14.585,-71.563,-0.081,226.290,1947.768
0.7397,5.900712,1.082460,0.004959,0.0284,1555.120,185.515,1805.473,14.585,-79.423,2.057,216.490,1948.253
0.7497,5.901221,1.087141,0.003357,0.0192,1556.070,174.276,1814.722,14.585,-98.961,-2.456,203.357,1958.402
0.7597,5.901328,1.091673,0.002988,0.0171,1556.992,167.644,1815.479,14.585,-105.428,-5.436,195.614,1959.111
0.7697,5.901334,1.095411,0.002732,0.0157,1557.848,168.615,1804.066,14.585,-92.187,2.007,196.741,1947.058
0.7797,5.901313,1.098344,0.002512,0.0144,1558.662,166.408,1801.144,14.585,-90.659,1.850,194.161,1943.314
0.7897,5.901299,1.100708,0.002400,0.0138,1559.424,171.231,1805.990,14.585,-89.920,-2.209,199.784,1948.720
0.7997,5.901308,1.103064,0.002483,0.0142,1560.164,180.527,1806.512,14.585,-80.406,0.975,210.629,1949.234
0.8097,5.901318,1.105954,0.002673,0.0153,1560.934,190.693,1810.917,14.585,-73.875,0.719,222.490,1954.269
0.8197,5.901156,1.109561,0.003303,0.0189,1561.761,196.229,1814.423,14.585,-71.019,-2.523,228.956,1957.983
0.8297,5.900728,1.113312,0.004557,0.0261,1562.593,193.182,1807.923,14.585,-66.732,-1.641,225.415,1950.504
0.8397,5.900219,1.115994,0.005757,0.0330,1563.354,178.193,1797.494,14.585,-70.533,-0.251,207.938,1939.490
0.8497,5.899780,1.117164,0.006684,0.0383,1564.010,160.408,1791.141,14.585,-81.308,2.244,187.196,1932.610
0.8597,5.899363,1.117197,0.007716,0.0442,1564.557,147.881,1796.743,14.585,-98.890,-2.009,172.589,1938.531
0.8697,5.899013,1.116274,0.008654,0.0496,1564.998,138.939,1799.001,14.585,-109.649,-1.601,162.166,1940.939
0.8797,5.898751,1.114789,0.009392,0.0538,1565.369,133.496,1804.242,14.585,-119.962,-4.429,155.823,1946.684
0.8897,5.898654,1.112945,0.009592,0.0550,1565.710,128.850,1789.835,14.585,-109.860,6.295,150.404,1931.147
0.8996,5.899046,1.110461,0.007968,0.0457,1566.031,117.630,1787.351,14.585,-118.274,1.607,137.297,1928.379
0.9096,5.900287,1.107477,0.003642,0.0209,1566.312,107.516,1783.489,14.585,-124.245,14.007,125.461,1924.130
0.9196,5.901006,1.104975,0.001459,0.0084,1566.552,115.927,1824.271,14.585,-156.376,-21.072,135.254,1967.989
0.9296,5.901170,1.102439,0.001177,0.0067,1566.780,142.314,1798.563,14.585,-104.053,-2.161,166.033,1940.444
0.9396,5.901173,1.099246,0.001070,0.0061,1566.992,142.792,1772.976,14.585,-77.777,13.241,166.589,1912.780
0.9496,5.901145,1.095585,0.001048,0.0060,1567.180,138.307,1784.575,14.585,-93.674,2.088,161.357,1925.336
0.9596,5.901158,1.092330,0.001192,0.0068,1567.355,140.350,1799.685,14.585,-106.564,-5.215,163.742,1941.518
0.9696,5.901187,1.090258,0.001386,0.0079,1567.606,144.983,1792.366,14.585,-94.362,3.952,169.148,1933.687
0.9796,5.901063,1.089312,0.001915,0.0110,1567.970,144.818,1803.262,14.585,-105.059,-7.440,168.961,1945.230
0.9896,5.900662,1.089422,0.003283,0.0188,1568.431,145.888,1795.653,14.585,-95.920,-3.010,170.222,1936.953
0.9996,5.900221,1.089338,0.004504,0.0258,1568.855,137.818,1785.917,14.585,-93.829,-0.754,160.817,1926.570
1.0096,5.900122,1.087842,0.004354,0.0249,1569.180,120.598,1777.796,14.585,-102.604,2.078,140.724,1918.284
1.0196,5.900282,1.085726,0.003614,0.0207,1569.469,111.347,1776.302,14.585,-110.070,5.125,129.927,1915.830
1.0296,5.900381,1.084119,0.003441,0.0197,1569.757,114.652,1790.924,14.585,-121.100,-2.555,133.783,1931.538
1.0396,5.900472,1.083078,0.003355,0.0192,1570.059,118.803,1795.288,14.585,-121.011,-3.067,138.627,1936.628
1.0496,5.900620,1.082797,0.003063,0.0176,1570.439,123.707,1788.704,14.585,-109.142,2.440,144.346,1930.132
1.0596,5.900949,1.082860,0.002036,0.0117,1570.847,123.015,1794.161,14.585,-114.885,-2.509,143.529,1935.280
1.0696,5.901090,1.082837,0.001507,0.0086,1571.233,129.480,1795.078,14.585,-108.950,-5.743,151.065,1935.906
1.0796,5.901109,1.082539,0.001364,0.0078,1571.610,132.566,1777.366,14.585,-87.774,8.180,154.664,1917.039
1.0896,5.901107,1.082196,0.001421,0.0081,1571.988,132.101,1780.975,14.585,-91.471,5.198,154.121,1921.283
1.0996,5.901124,1.082359,0.001627,0.0093,1572.375,137.021,1802.018,14.585,-107.206,-9.168,159.864,1943.860
1.1096,5.901153,1.083211,0.001796,0.0103,1572.783,146.323,1799.869,14.585,-95.348,-3.266,170.717,1941.560
1.1196,5.901161,1.084704,0.001946,0.0112,1573.255,152.722,1784.643,14.585,-73.251,11.412,178.183,1924.916
1.1296,5.901153,1.087014,0.002098,0.0120,1573.826,156.210,1793.965,14.585,-78.514,2.238,182.255,1934.830
1.1396,5.901146,1.089767,0.002117,0.0121,1574.424,156.895,1804.344,14.585,-87.609,-8.845,183.053,1946.168
1.1496,5.901141,1.092159,0.001989,0.0114,1574.966,155.256,1795.166,14.585,-79.530,-1.276,181.139,1936.463
1.1595,5.901048,1.094353,0.002265,0.0130,1575.491,153.844,1790.465,14.585,-75.715,4.785,179.494,1931.453
1.1695,5.900769,1.096567,0.003158,0.0181,1576.028,150.782,1796.814,14.585,-84.590,-0.648,175.932,1937.869
1.1795,5.900353,1.098826,0.004550,0.0261,1576.543,149.309,1801.663,14.585,-90.395,-2.467,174.228,1943.024
1.1895,5.899859,1.101148,0.006189,0.0355,1577.056,148.050,1800.187,14.585,-89.666,-0.398,172.777,1941.785
1.1995,5.899502,1.103083,0.007237,0.0415,1577.542,143.140,1794.572,14.585,-88.474,2.197,167.059,1935.770
1.2095,5.899644,1.104394,0.006604,0.0378,1577.968,136.058,1797.749,14.585,-98.308,-1.464,158.791,1939.121
1.2195,5.900538,1.105453,0.003642,0.0209,1578.363,128.857,1799.762,14.585,-107.127,6.883,150.364,1941.188
1.2295,5.901030,1.107054,0.002210,0.0127,1578.800,119.799,1804.590,14.585,-120.576,0.799,139.782,1946.147
1.2395,5.901142,1.108794,0.002024,0.0116,1579.232,137.751,1809.299,14.585,-106.900,-4.795,160.722,1951.296
1.2495,5.901166,1.110243,0.001928,0.0110,1579.626,144.197,1803.792,14.585,-94.553,-0.338,168.240,1945.581
1.2595,5.901166,1.111348,0.001863,0.0107,1579.995,147.322,1801.876,14.585,-89.144,1.823,171.884,1943.691
1.2695,5.901166,1.112448,0.001892,0.0108,1580.366,151.266,1806.341,14.585,-89.294,-0.284,176.484,1948.469
1.2795,5.901177,1.113802,0.001965,0.0113,1580.747,155.782,1806.015,14.585,-84.070,2.192,181.754,1947.676
1.2895,5.901119,1.115691,0.002323,0.0133,1581.171,162.312,1812.451,14.585,-83.553,-0.136,189.375,1954.584
1.2995,5.900673,1.118429,0.003941,0.0226,1581.668,168.043,1814.162,14.585,-79.036,-2.827,196.077,1956.461
1.3095,5.899953,1.121002,0.006178,0.0354,1582.141,163.123,1804.835,14.585,-74.156,0.410,190.358,1946.859
1.3195,5.899368,1.122083,0.007631,0.0437,1582.494,146.219,1801.269,14.585,-87.141,-0.600,170.648,1942.978
1.3295,5.899016,1.121798,0.008362,0.0479,1582.755,130.937,1792.801,14.585,-93.694,6.267,152.822,1933.570
1.3395,5.898831,1.120601,0.008703,0.0499,1582.922,121.078,1799.325,14.585,-109.910,1.426,141.321,1940.017
1.3495,5.898965,1.118633,0.008120,0.0465,1582.989,115.178,1813.393,14.585,-129.811,-7.568,134.434,1955.693
1.3595,5.899345,1.116644,0.006940,0.0398,1583.051,116.803,1801.634,14.585,-116.365,4.781,136.322,1943.361
1.3695,5.900011,1.114871,0.004767,0.0273,1583.173,116.245,1790.143,14.585,-105.310,10.688,135.654,1930.886
1.3795,5.900881,1.113347,0.001911,0.0109,1583.250,107.911,1840.319,14.585,-163.743,-24.192,125.907,1984.543
1.3895,5.901117,1.111880,0.001325,0.0076,1583.310,133.792,1810.822,14.585,-108.305,-1.735,156.093,1952.830
1.3995,5.901136,1.109658,0.001068,0.0061,1583.355,136.864,1777.900,14.585,-72.266,19.597,159.674,1917.440
1.4095,5.901109,1.106727,0.000971,0.0056,1583.366,132.473,1795.165,14.585,-93.911,2.086,154.551,1935.931
1.4194,5.901131,1.104078,0.001141,0.0065,1583.340,136.079,1818.619,14.585,-113.785,-10.734,158.760,1961.362
1.4294,5.901175,1.102502,0.001418,0.0081,1583.371,143.100,1808.514,14.585,-96.629,3.818,166.952,1950.748
1.4394,5.901098,1.102192,0.001914,0.0110,1583.548,147.813,1812.404,14.585,-95.628,-0.130,172.456,1954.559
1.4494,5.900802,1.102956,0.002941,0.0168,1583.835,149.401,1812.304,14.585,-93.653,-4.694,174.318,1954.036
1.4594,5.900429,1.103696,0.004022,0.0230,1584.103,144.872,1802.501,14.585,-88.111,0.212,169.042,1943.740
1.4694,5.900199,1.103424,0.004391,0.0252,1584.302,131.570,1796.859,14.585,-95.571,-0.740,153.526,1938.174
1.4794,5.900248,1.102023,0.003874,0.0222,1584.422,118.565,1790.302,14.585,-101.900,4.914,138.348,1930.934
1.4894,5.900355,1.100574,0.003558,0.0204,1584.506,117.754,1797.011,14.585,-109.335,5.362,137.401,1937.482
1.4994,5.900345,1.099695,0.003817,0.0219,1584.605,123.512,1814.856,14.585,-121.324,-5.307,144.124,1956.967
1.5094,5.900195,1.099590,0.004511,0.0258,1584.788,129.332,1812.275,14.585,-112.740,-5.669,150.920,1954.448
1.5194,5.900275,1.099606,0.004274,0.0245,1584.979,129.552,1801.111,14.585,-101.165,0.898,151.175,1942.603
1.5294,5.900852,1.099419,0.002296,0.0132,1585.152,123.322,1807.685,14.585,-113.795,-0.521,143.890,1949.466
1.5394,5.901067,1.099138,0.001495,0.0086,1585.317,125.734,1802.048,14.585,-105.582,1.082,146.694,1943.136
1.5494,5.901105,1.098595,0.001361,0.0078,1585.465,131.928,1798.001,14.585,-95.193,3.448,153.918,1938.741
1.5594,5.901121,1.098230,0.001458,0.0084,1585.622,134.442,1799.646,14.585,-94.166,4.159,156.853,1940.604
1.5694,5.901145,1.098405,0.001632,0.0094,1585.789,138.425,1812.050,14.585,-102.421,-2.590,161.501,1954.273
1.5794,5.901162,1.099222,0.001790,0.0103,1585.999,146.576,1818.714,14.585,-100.724,-6.856,171.012,1961.491
1.5894,5.901164,1.100629,0.001927,0.0110,1586.284,150.905,1808.742,14.585,-86.137,1.806,176.064,1950.450
1.5994,5.901156,1.102527,0.002004,0.0115,1586.628,153.524,1802.561,14.585,-76.994,6.144,179.120,1943.520
1.6094,5.901078,1.104591,0.002215,0.0127,1586.980,154.529,1810.994,14.585,-84.070,-1.958,180.294,1952.832
1.6194,5.900859,1.106552,0.002838,0.0163,1587.308,152.750,1811.667,14.585,-86.193,-4.943,178.224,1953.813
1.6294,5.900628,1.107924,0.003447,0.0197,1587.585,146.306,1805.023,14.585,-85.717,1.430,170.712,1946.575
1.6394,5.900247,1.109272,0.004694,0.0269,1587.861,144.633,1804.983,14.585,-87.074,4.206,168.771,1946.342
1.6494,5.899746,1.110551,0.006321,0.0362,1588.119,142.191,1812.191,14.585,-96.467,-2.226,165.939,1953.997
1.6594,5.899422,1.111370,0.007267,0.0416,1588.338,136.703,1810.376,14.585,-99.920,-2.226,159.546,1952.163
1.6693,5.899468,1.111741,0.007012,0.0402,1588.514,132.495,1808.476,14.585,-102.051,-0.925,154.635,1950.380
1.6793,5.900124,1.111836,0.004818,0.0276,1588.672,128.785,1799.867,14.585,-96.995,5.638,150.288,1940.878
1.6893,5.900921,1.112187,0.002190,0.0125,1588.833,116.558,1817.848,14.585,-127.042,-1.702,135.999,1960.216
1.6993,5.901112,1.112817,0.001772,0.0102,1589.011,133.057,1810.040,14.585,-102.557,2.590,155.241,1951.663
1.7093,5.901150,1.113126,0.001636,0.0094,1589.150,139.133,1809.294,14.585,-95.595,1.555,162.328,1950.920
1.7193,5.901149,1.113167,0.001580,0.0091,1589.282,138.860,1817.609,14.585,-104.052,-6.223,162.009,1960.116
1.7293,5.901153,1.113174,0.001593,0.0091,1589.400,140.107,1814.955,14.585,-100.033,-2.157,163.463,1957.273
1.7393,5.901168,1.113423,0.001700,0.0097,1589.521,146.686,1812.488,14.585,-90.866,4.090,171.139,1954.576
1.7493,5.901118,1.114430,0.002089,0.0120,1589.725,154.095,1820.261,14.585,-91.025,-0.454,179.787,1962.654
1.7593,5.900788,1.116247,0.003291,0.0189,1590.004,158.978,1815.457,14.585,-81.059,1.827,185.494,1957.417
1.7693,5.900184,1.118163,0.005221,0.0299,1590.279,157.201,1810.098,14.585,-77.203,2.445,183.439,1951.832
1.7793,5.899624,1.118947,0.006662,0.0382,1590.471,143.025,1815.203,14.585,-96.292,-7.769,166.911,1957.697
1.7893,5.899337,1.118294,0.007168,0.0411,1590.564,127.684,1802.541,14.585,-98.878,1.911,149.015,1943.775
1.7993,5.899247,1.116880,0.007281,0.0417,1590.564,120.420,1804.066,14.585,-107.666,4.848,140.541,1945.026
1.8093,5.899321,1.115116,0.006978,0.0400,1590.524,117.325,1816.741,14.585,-123.477,-4.671,136.928,1958.682
1.8193,5.899601,1.113356,0.006113,0.0350,1590.479,118.284,1811.657,14.585,-117.478,0.030,138.043,1953.672
1.8293,5.900178,1.111854,0.004351,0.0249,1590.454,121.846,1803.422,14.585,-105.706,6.860,142.184,1944.896
1.8393,5.900915,1.110551,0.001891,0.0108,1590.429,115.260,1827.457,14.585,-136.352,-9.158,134.480,1970.536
1.8493,5.901097,1.109037,0.001225,0.0070,1590.394,130.540,1810.962,14.585,-104.613,-0.525,152.298,1952.620
1.8593,5.901119,1.106872,0.001000,0.0057,1590.313,134.094,1797.559,14.585,-87.737,8.177,156.442,1938.170
1.8693,5.901115,1.104452,0.000997,0.0057,1590.225,133.405,1810.745,14.585,-101.700,-3.242,155.638,1952.283
1.8793,5.901138,1.102529,0.001210,0.0069,1590.141,137.112,1814.999,14.585,-102.330,-1.785,159.964,1957.243
1.8893,5.901169,1.101526,0.001455,0.0083,1590.105,142.068,1815.446,14.585,-97.858,2.166,165.749,1957.859
1.8993,5.901166,1.101587,0.001709,0.0098,1590.192,146.260,1820.583,14.585,-98.716,-2.616,170.642,1963.104
1.9093,5.901036,1.102525,0.002201,0.0126,1590.381,148.842,1810.575,14.585,-85.937,2.577,173.659,1951.893
1.9193,5.900787,1.103600,0.002905,0.0166,1590.575,146.657,1806.716,14.585,-84.069,1.909,171.116,1947.955
1.9292,5.900611,1.103881,0.003167,0.0181,1590.706,136.680,1810.871,14.585,-98.070,-5.943,159.478,1952.834
1.9392,5.900578,1.103435,0.003069,0.0176,1590.783,128.845,1803.349,14.585,-98.306,2.121,150.336,1944.712
1.9492,5.900472,1.103118,0.003494,0.0200,1590.845,129.577,1807.158,14.585,-101.321,3.513,151.195,1948.374
1.9592,5.900270,1.103162,0.004302,0.0246,1590.925,132.275,1816.577,14.585,-107.963,-2.444,154.350,1958.541
1.9692,5.900047,1.103612,0.005156,0.0295,1591.047,135.279,1812.128,14.585,-100.387,-0.181,157.865,1953.852
1.9792,5.900064,1.104084,0.005132,0.0294,1591.175,135.676,1807.598,14.585,-95.331,1.059,158.328,1949.273
1.9892,5.900705,1.104309,0.002926,0.0168,1591.282,128.681,1813.991,14.585,-108.613,0.927,150.148,1956.038
1.9992,5.901042,1.104571,0.001744,0.0100,1591.388,121.845,1810.484,14.585,-111.835,1.499,142.162,1952.092
