t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
37.5000,-0.052473,-1.140285,1.141492,-0.064077,-1.390221,1.391697,291.7319,246.0356,188.5749,225.7399,13.5261,13.451543,5.3941,0
38.0000,-0.052379,-1.140671,1.141873,-0.064109,-1.389553,1.391032,291.2760,246.0095,130.3904,225.4553,13.2326,13.453700,5.3967,0
38.5000,-0.052161,-1.140858,1.142050,-0.063777,-1.391181,1.392642,291.1316,245.9887,204.9768,225.3291,13.6027,13.451945,5.3946,0
39.0000,-0.051980,-1.141280,1.142463,-0.063466,-1.389939,1.391387,291.0805,245.9429,114.3556,225.3696,13.2005,13.452830,5.3957,0
39.5000,-0.051880,-1.141463,1.142641,-0.063312,-1.391994,1.393433,290.8662,245.9250,206.2435,225.3055,13.6590,13.452437,5.3952,0
40.0000,-0.051605,-1.141810,1.142975,-0.062900,-1.391335,1.392756,291.3803,245.8747,151.3653,225.6042,13.4309,13.451901,5.3945,0
40.5000,-0.051546,-1.142084,1.143247,-0.062981,-1.392105,1.393529,291.2750,245.8560,167.2791,225.5411,13.5454,13.453629,5.3966,0
41.0000,-0.051258,-1.142306,1.143455,-0.062638,-1.392814,1.394221,291.9243,245.8185,195.9333,225.7790,13.5324,13.451871,5.3945,0
41.5000,-0.051150,-1.142687,1.143831,-0.062597,-1.391771,1.393178,291.4104,245.7909,121.9076,225.4772,13.1528,13.453958,5.3970,0
42.0000,-0.050967,-1.142835,1.143971,-0.062288,-1.393580,1.394972,291.0224,245.7774,204.5047,225.2170,13.5965,13.452315,5.3950,0
42.5000,-0.050763,-1.143223,1.144349,-0.061927,-1.392364,1.393741,291.2305,245.7301,117.7899,225.4336,13.2384,13.452826,5.3956,0
43.0000,-0.050688,-1.143392,1.144515,-0.061837,-1.394327,1.395698,291.3333,245.7127,203.1425,225.5295,13.5928,13.452943,5.3958,0
43.5000,-0.050399,-1.143685,1.144794,-0.061446,-1.393850,1.395204,291.7074,245.6686,163.0955,225.7275,13.4423,13.452047,5.3947,0
44.0000,-0.050339,-1.143965,1.145072,-0.061585,-1.394033,1.395393,291.5349,245.6509,150.2502,225.5759,13.3897,13.454259,5.3974,0
44.5000,-0.050072,-1.144134,1.145229,-0.061223,-1.395117,1.396460,291.9658,245.6239,200.5044,225.7379,13.5722,13.452209,5.3949,0
45.0000,-0.049946,-1.144505,1.145595,-0.061091,-1.393820,1.395159,291.5030,245.5932,115.1070,225.4941,13.1132,13.454058,5.3971,0
45.5000,-0.049798,-1.144624,1.145707,-0.060828,-1.395771,1.397096,291.0043,245.5841,204.6681,225.1669,13.6181,13.452670,5.3955,0
46.0000,-0.049571,-1.144973,1.146046,-0.060430,-1.394624,1.395933,291.4098,245.5374,124.3625,225.5290,13.2809,13.452803,5.3956,0
46.5000,-0.049515,-1.145138,1.146208,-0.060401,-1.396338,1.397644,291.7388,245.5218,192.6436,225.6296,13.5771,13.453504,5.3965,0
47.0000,-0.049220,-1.145376,1.146433,-0.060039,-1.396131,1.397421,292.0101,245.4831,174.3898,225.8235,13.4485,13.452216,5.3949,0
47.5000,-0.049153,-1.145664,1.146718,-0.060179,-1.395786,1.397083,291.7284,245.4657,137.0872,225.5961,13.2615,13.454717,5.3979,0
48.0000,-0.048913,-1.145788,1.146832,-0.059822,-1.397160,1.398440,291.8642,245.4486,202.1964,225.6107,13.5632,13.452536,5.3953,0
48.5000,-0.048768,-1.146145,1.147182,-0.059604,-1.395728,1.397001,291.5766,245.4145,110.2149,225.5119,13.1081,13.454047,5.3971,0
49.0000,-0.048653,-1.146243,1.147275,-0.059398,-1.397769,1.399031,291.1230,245.4071,205.2972,225.2507,13.6414,13.453031,5.3959,0
49.5000,-0.048404,-1.146549,1.147571,-0.058979,-1.396728,1.397973,291.6230,245.3630,133.5801,225.6435,13.3181,13.452783,5.3956,0
50.0000,-0.048359,-1.146720,1.147739,-0.059024,-1.398011,1.399256,291.7986,245.3509,178.7288,225.6390,13.5941,13.454149,5.3972,0
50.5000,-0.048067,-1.146904,1.147911,-0.058675,-1.398181,1.399412,292.2532,245.3168,184.3291,225.8945,13.4563,13.452417,5.3952,0
51.0000,-0.047991,-1.147198,1.148201,-0.058771,-1.397386,1.398621,291.8643,245.2986,128.0621,225.6100,13.1629,13.455009,5.3983,0
51.5000,-0.047782,-1.147285,1.148280,-0.058431,-1.398982,1.400202,291.6677,245.2900,203.6612,225.4505,13.5584,13.452838,5.3957,0
52.0000,-0.047615,-1.147622,1.148609,-0.058141,-1.397511,1.398720,291.6485,245.2528,107.9366,225.5409,13.1273,13.453958,5.3970,0
52.5000,-0.047528,-1.147706,1.148690,-0.058000,-1.399573,1.400774,291.4070,245.2452,205.1514,225.4403,13.6153,13.453419,5.3964,0
53.0000,-0.047262,-1.147969,1.148942,-0.057579,-1.398672,1.399857,291.8621,245.2055,144.2278,225.7542,13.3444,13.452790,5.3956,0
53.5000,-0.047222,-1.148150,1.149121,-0.057722,-1.399417,1.400607,291.8014,245.1947,164.0685,225.6667,13.4816,13.454790,5.3980,0
54.0000,-0.046941,-1.148285,1.149244,-0.057346,-1.400011,1.401185,292.4033,245.1681,192.3768,225.9283,13.4781,13.452650,5.3954,0
54.5000,-0.046852,-1.148581,1.149537,-0.057367,-1.398853,1.400029,291.9518,245.1480,120.2392,225.6201,13.0953,13.455145,5.3984,0
55.0000,-0.046676,-1.148640,1.149588,-0.057053,-1.400628,1.401790,291.5005,245.1453,203.7922,225.3313,13.5613,13.453123,5.3960,0
55.5000,-0.046487,-1.148951,1.149891,-0.056711,-1.399183,1.400332,291.7337,245.1064,110.9437,225.5908,13.1612,13.453830,5.3969,0
56.0000,-0.046424,-1.149030,1.149967,-0.056635,-1.401167,1.402311,291.8009,245.0982,202.0357,225.6247,13.5570,13.453846,5.3969,0
56.5000,-0.046146,-1.149248,1.150175,-0.056228,-1.400459,1.401587,292.1146,245.0636,155.6237,225.8491,13.3636,13.452827,5.3956,0
57.0000,-0.046105,-1.149442,1.150367,-0.056428,-1.400668,1.401805,292.0082,245.0530,148.9637,225.6977,13.3476,13.455311,5.3986,0
57.5000,-0.045843,-1.149533,1.150447,-0.056041,-1.401629,1.402748,292.4353,245.0350,197.8125,225.8960,13.5220,13.452903,5.3957,0
58.0000,-0.045737,-1.149829,1.150738,-0.055973,-1.400215,1.401334,292.0050,245.0120,113.9645,225.6286,13.0599,13.455150,5.3984,0
58.5000,-0.045594,-1.149865,1.150769,-0.055702,-1.402132,1.403238,291.4461,245.0126,203.9405,225.2768,13.5844,13.453401,5.3963,0
59.0000,-0.045383,-1.150147,1.151042,-0.055319,-1.400755,1.401847,291.8430,244.9740,116.8665,225.6638,13.2016,13.453688,5.3967,0
59.5000,-0.045340,-1.150228,1.151121,-0.055307,-1.402523,1.403613,292.1484,244.9663,192.5824,225.7140,13.5385,13.454328,5.3975,0
60.0000,-0.045054,-1.150401,1.151283,-0.054925,-1.402091,1.403167,292.3623,244.9362,167.1597,225.9275,13.3801,13.452896,5.3957,0
60.5000,-0.045009,-1.150609,1.151489,-0.055131,-1.401798,1.402881,292.1643,244.9252,137.9143,225.7134,13.2331,13.455692,5.3991,0
61.0000,-0.044771,-1.150663,1.151533,-0.054755,-1.403056,1.404124,292.3458,244.9158,200.7630,225.7800,13.5185,13.453159,5.3960,0
61.5000,-0.044647,-1.150952,1.151817,-0.054597,-1.401487,1.402550,292.0376,244.8894,109.1367,225.6389,13.0517,13.455052,5.3983,0
62.0000,-0.044535,-1.150973,1.151835,-0.054380,-1.403505,1.404558,291.5043,244.8909,204.4951,225.3265,13.6101,13.453689,5.3967,0
62.5000,-0.044304,-1.151223,1.152075,-0.053970,-1.402228,1.403266,291.9820,244.8542,124.9488,225.7501,13.2383,13.453568,5.3965,0
63.0000,-0.044274,-1.151313,1.152164,-0.054031,-1.403633,1.404673,292.2234,244.8487,179.8758,225.7255,13.5614,13.454872,5.3981,0
63.5000,-0.043989,-1.151441,1.152281,-0.053664,-1.403561,1.404586,292.5720,244.8221,177.5598,225.9896,13.3971,13.453005,5.3959,0
64.0000,-0.043935,-1.151661,1.152499,-0.053835,-1.402820,1.403853,292.2731,244.8102,129.2321,225.7205,13.1400,13.455931,5.3994,0
64.5000,-0.043725,-1.151685,1.152514,-0.053482,-1.404318,1.405336,292.1507,244.8084,201.5483,225.6047,13.5228,13.453402,5.3963,0
65.0000,-0.043581,-1.151962,1.152786,-0.053242,-1.402684,1.403694,292.0625,244.7786,105.7208,225.6574,13.0653,13.454874,5.3981,0
65.5000,-0.043498,-1.151975,1.152796,-0.053089,-1.404749,1.405752,291.7020,244.7793,204.6440,225.4727,13.5994,13.454004,5.3971,0
66.0000,-0.043250,-1.152190,1.153001,-0.052668,-1.403604,1.404592,292.1501,244.7461,134.7285,225.8375,13.2692,13.453477,5.3964,0
66.5000,-0.043226,-1.152294,1.153105,-0.052826,-1.404531,1.405524,292.1156,244.7415,167.6168,225.7418,13.4864,13.455442,5.3988,0
67.0000,-0.042949,-1.152380,1.153180,-0.052438,-1.404874,1.405852,292.7185,244.7203,186.4322,226.0299,13.4230,13.453152,5.3960,0
67.5000,-0.042884,-1.152610,1.153407,-0.052545,-1.403762,1.404745,292.3398,244.7066,121.7523,225.7237,13.0736,13.456031,5.3995,0
68.0000,-0.042705,-1.152609,1.153400,-0.052219,-1.405445,1.406415,291.9275,244.7105,203.2056,225.4558,13.5300,13.453624,5.3966,0
68.5000,-0.042540,-1.152871,1.153655,-0.051917,-1.403817,1.404777,292.0954,244.6784,104.6879,225.6909,12.8690,13.454666,5.3979,0
69.0000,-0.042481,-1.152881,1.153664,-0.051829,-1.405851,1.406806,292.0210,244.6775,202.8072,225.6458,13.5486,13.454359,5.3975,0
69.5000,-0.042219,-1.153059,1.153832,-0.051413,-1.404888,1.405828,292.3434,244.6487,145.8104,225.9168,13.2959,13.453418,5.3964,0
70.0000,-0.042197,-1.153181,1.153953,-0.051645,-1.405303,1.406252,292.3005,244.6435,153.0000,225.7760,13.3591,13.455931,5.3994,0
70.5000,-0.041936,-1.153228,1.153990,-0.051242,-1.406035,1.406968,292.7779,244.6296,193.3231,226.0269,13.4638,13.453332,5.3963,0
71.0000,-0.041856,-1.153465,1.154224,-0.051265,-1.404635,1.405570,292.3731,244.6134,115.3828,225.7254,13.0322,13.456008,5.3995,0
71.5000,-0.041708,-1.153446,1.154200,-0.050974,-1.406470,1.407393,291.8008,244.6206,203.2899,225.3734,13.5477,13.453842,5.3969,0
72.0000,-0.041522,-1.153687,1.154434,-0.050626,-1.404894,1.405806,292.1458,244.5879,109.0098,225.7417,13.0855,13.454448,5.3976,0
72.5000,-0.041484,-1.153701,1.154447,-0.050603,-1.406790,1.407700,292.3514,244.5861,196.7681,225.7559,13.5080,13.454751,5.3980,0
73.0000,-0.041213,-1.153841,1.154577,-0.050203,-1.406067,1.406963,292.5435,244.5612,157.0100,225.9826,13.3189,13.453401,5.3963,0
