t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
36.0000,0.018792,-1.046703,1.046871,0.507194,-0.661254,0.833368,199.8998,118.2257,0.0000,148.3767,12.1079,14.617255,6.9215,0
36.5000,0.357154,-1.861457,1.895411,0.360420,-2.372711,2.399929,112.7825,153.1409,0.0000,836.9437,1.6342,15.283779,7.9122,0
37.0000,-0.492287,-2.008640,2.068086,-0.743634,-1.804225,1.951466,944.0460,183.9294,0.0000,552.0399,3.4513,13.347632,5.2701,0
37.5000,0.039461,-0.993498,0.994281,-0.999325,-0.654732,1.194707,282.8256,268.6498,0.0000,298.2683,6.8629,12.938613,4.8003,0
38.0000,0.688074,-1.394148,1.554700,0.256999,-1.782376,1.800809,71.8727,17.6995,0.0000,755.6468,2.6018,12.496079,4.3244,0
38.5000,-0.079591,-2.060818,2.062354,-0.146645,-2.077547,2.082716,358.0749,243.9743,0.0000,338.4646,9.4712,14.039463,6.1327,0
39.0000,-0.437631,-1.572939,1.632684,-1.008765,-1.373415,1.704076,512.4552,253.8706,0.0000,819.3862,7.7454,12.755928,4.5998,0
39.5000,0.165557,-1.453841,1.463237,0.506791,-1.476454,1.561011,224.9173,47.6562,0.0000,861.0279,3.2086,14.228018,6.3832,0
40.0000,0.134071,-1.973889,1.978437,-0.253059,-2.087052,2.102338,245.1823,233.6326,0.0000,262.9380,3.5240,12.285875,4.1098,0
40.5001,-0.384955,-1.305018,1.360611,-0.618395,-1.313583,1.451865,446.4140,109.9130,0.0000,517.5462,2.0684,12.937205,4.7987,0
41.0000,0.432220,-0.814020,0.921652,0.663211,-0.937694,1.148529,151.7298,1.3544,0.0000,1117.7321,1.4075,12.678760,4.5168,0
41.5000,0.435555,-2.093129,2.137966,-0.055179,-2.576872,2.577463,46.4914,221.8200,0.0000,86.7361,7.7134,13.587720,5.5596,0
42.0000,-0.483390,-2.052292,2.108452,-0.498929,-2.286040,2.339852,710.6394,97.7106,0.0000,657.7821,2.2509,13.167817,5.0599,0
