t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
27.5000,0.235618,-1.237528,1.259758,0.053520,-1.177008,1.178224,240.0127,211.2313,0.0000,476.7351,3.3831,13.468775,5.4149,0
28.0000,-0.225842,-1.433855,1.451532,-0.927857,-1.518243,1.779321,574.4816,280.1257,0.0000,284.4716,10.7802,13.734974,5.7423,0
28.5000,-0.726398,-0.968942,1.210992,-0.892838,-1.181341,1.480785,111.2116,208.5036,0.0000,233.8217,16.5437,13.152272,5.0420,0
29.0000,-0.978553,-1.146097,1.507019,-1.401382,-0.715552,1.573494,420.7818,338.2315,0.0000,679.9503,3.4051,13.838466,5.8731,0
29.5000,-0.427566,-1.352195,1.418184,-0.781739,-1.509411,1.699835,149.4095,256.7031,0.0000,449.9393,8.3359,13.134573,5.0217,0
29.9999,-0.026728,-1.417965,1.418217,-0.549742,-1.715087,1.801039,123.1960,279.2271,0.0000,257.1909,3.3669,13.170838,5.0634,0
30.5000,0.035071,-0.957592,0.958234,0.037076,-1.187682,1.188261,33.6641,267.3705,0.0000,283.8237,6.6268,12.714091,4.5547,0
31.0000,-0.221164,-1.362655,1.380486,-1.022962,-0.993726,1.426163,339.9338,792.2889,0.0000,520.9522,4.0611,13.640120,5.6242,0
31.5000,-0.574735,-1.055573,1.201896,-1.511360,-1.182193,1.918799,125.6513,293.0404,0.0000,337.2937,4.7139,12.773246,4.6186,0
32.0000,-0.480927,-1.400697,1.480960,-0.615507,-1.743435,1.848896,42.9954,282.4801,0.0000,376.5899,8.5895,13.754079,5.7663,0
32.5000,-0.282957,-1.569557,1.594858,-0.201874,-1.904663,1.915332,135.8709,277.4600,0.0000,753.2452,3.8480,13.429993,5.3682,0
33.0000,0.089791,-1.174660,1.178087,-0.105390,-1.347829,1.351943,119.7881,238.0269,0.0000,406.7035,2.7839,13.090314,4.9711,0
33.5000,0.009040,-1.347856,1.347886,-0.242744,-1.706815,1.723990,172.9930,304.7768,0.0000,345.6955,5.5818,12.739633,4.5822,0
34.0000,-0.371405,-1.216832,1.272251,-0.530831,-1.615256,1.700245,93.9411,199.1300,0.0000,374.8645,7.8023,14.174473,6.3114,0
34.5000,-0.632835,-1.477863,1.607657,-0.905669,-1.663171,1.893773,293.4639,186.7295,0.0000,776.7019,4.8973,13.722869,5.7271,0
35.0000,-0.821061,-1.262438,1.505952,-0.629851,-1.003463,1.184757,270.6080,173.0554,0.0000,277.3050,5.8853,14.545917,6.8207,0
35.5000,-0.566685,-0.872260,1.040178,-0.701422,-1.055695,1.267472,560.4444,226.0959,0.0000,427.3409,5.3654,14.124253,6.2445,0
36.0000,-0.344856,-1.332822,1.376713,-0.683872,-1.288894,1.459085,596.0620,188.8311,0.0000,839.4412,5.4230,14.840176,7.2430,0
36.5000,0.003421,-1.124962,1.124967,0.192311,-1.214580,1.229710,154.4394,150.8594,0.0000,261.5290,3.0888,16.049452,9.1619,0
37.0000,0.525139,-1.377723,1.474412,0.672021,-1.557300,1.696112,89.0366,140.4280,0.0000,412.6331,3.0017,13.034457,4.9077,0
37.5000,0.684456,-1.556019,1.699905,0.826400,-1.815456,1.994698,217.7612,263.5444,0.0000,403.8984,8.0359,13.423583,5.3605,0
38.0000,-0.491975,-0.976111,1.093084,-0.417113,-1.130237,1.204748,266.7881,78.0049,0.0000,862.4995,2.9971,14.462815,6.7044,0
38.5000,-1.048396,-1.483159,1.816286,-1.270443,-1.796416,2.200258,199.8896,254.4504,0.0000,758.3645,5.9015,13.637306,5.6207,0
39.0000,-0.885920,-1.381377,1.641053,-1.023730,-0.625874,1.199892,680.0794,193.0442,0.0000,673.8340,3.6599,13.323567,5.2416,0
39.5000,-0.319094,-1.085531,1.131458,-0.412322,-1.315715,1.378810,260.3917,279.9940,0.0000,491.6297,3.0227,13.809072,5.8357,0
40.0000,0.269920,-1.458513,1.483279,-0.062498,-1.668136,1.669306,491.6564,159.7170,0.0000,669.6422,1.9931,14.380890,6.5911,0
40.5001,0.118415,-1.275455,1.280940,0.231223,-1.149133,1.172165,127.4375,180.3612,0.0000,525.2656,4.2887,13.382516,5.3115,0
41.0000,-0.736107,-1.269654,1.467609,-1.345595,-0.452237,1.419558,281.3601,432.5971,0.0000,317.0003,5.1586,13.117995,5.0027,0
41.5000,-1.282124,-1.046424,1.654946,-1.878433,-1.079323,2.166437,380.5240,311.2357,0.0000,306.4811,2.9808,13.511318,5.4663,0
42.0000,-0.631801,-1.528125,1.653584,-0.965377,-1.842119,2.079749,109.2589,253.9717,0.0000,721.2354,7.0304,13.435919,5.3753,0
42.5000,0.270526,-1.245922,1.274953,0.235274,-0.173627,0.292404,200.7182,215.9086,0.0000,361.7659,2.6800,14.533457,6.8031,0
43.0000,0.859648,-1.024630,1.337483,0.607704,-0.684119,0.915054,305.1051,233.4265,0.0000,528.0945,2.9613,13.145957,5.0348,0
43.5000,0.347097,-0.954345,1.015505,-0.081297,-0.983154,0.986509,498.1828,111.0046,0.0000,111.3349,10.9183,13.360565,5.2854,0
44.0000,-0.816872,-0.980853,1.276461,-0.577731,-0.043010,0.579330,290.1607,241.7177,0.0000,705.0569,2.7594,15.543657,8.3227,0
44.5000,-0.824976,-1.521174,1.730479,-1.156569,-1.064522,1.571897,134.3817,188.3338,0.0000,557.8445,6.9455,11.945267,3.7774,0
45.0000,-0.136678,-1.462516,1.468888,-0.478696,-1.257402,1.345440,411.7444,5.1944,0.0000,1218.8348,4.2354,13.147388,5.0364,0
45.5001,0.775284,-1.081771,1.330899,1.251002,-1.030235,1.620614,529.8350,83.6926,0.0000,566.7620,2.8570,12.333431,4.1577,0
46.0001,0.633750,-1.258121,1.408725,0.909706,-1.116398,1.440108,88.3190,114.6048,0.0000,963.4412,3.5404,13.377935,5.3060,0
46.5000,-0.456165,-1.312993,1.389978,-0.944046,0.069840,0.946626,240.7267,252.3767,0.0000,564.4287,3.6442,14.932851,7.3796,0
47.0000,-0.941113,-1.417084,1.701123,-2.002803,-0.818726,2.163685,366.6098,341.7996,0.0000,322.3567,4.5991,13.801351,5.8260,0
47.5000,-0.451937,-1.141150,1.227383,-1.011949,-1.299585,1.647107,73.8628,10.0817,0.0000,1.8027,16.0807,13.770624,5.7871,0
48.0000,0.165543,-1.098822,1.111222,0.212241,-1.303841,1.321003,156.9918,223.4643,0.0000,605.1802,3.3733,12.379671,4.2047,0
48.5000,0.739227,-1.732697,1.883798,0.604150,-1.403144,1.527681,133.1297,115.8535,0.0000,703.0681,4.8152,13.333341,5.2532,0
49.0000,0.280695,-1.434348,1.461555,-0.325569,-1.253368,1.294962,413.3288,244.3386,0.0000,288.3653,8.1589,14.457268,6.6967,0
49.5000,-0.237741,-1.309911,1.331310,-0.507620,-1.588095,1.667251,278.1517,89.1611,0.0000,685.2130,12.7968,13.186542,5.0815,0
50.0000,-0.868072,-1.301460,1.564400,-1.052011,-1.374116,1.730584,289.7314,252.0611,0.0000,468.5816,3.2250,13.857641,5.8975,0
50.5001,-0.918833,-0.994883,1.354269,-1.242817,-1.050456,1.627284,145.0174,196.5489,0.0000,431.1825,7.4024,12.954546,4.8180,0
51.0001,-0.567973,-1.313469,1.431012,-1.106416,-1.441594,1.817237,299.0198,268.0587,0.0000,407.0727,5.7458,13.558587,5.5239,0
51.5000,-0.062388,-1.310742,1.312226,-0.067455,-1.579008,1.580448,195.0821,163.8095,0.0000,795.6919,4.0041,14.451191,6.6883,0
52.0000,0.311636,-1.570368,1.600991,0.233912,-1.574922,1.592198,216.6963,176.7949,0.0000,691.5758,4.2564,13.414299,5.3494,0
52.5000,0.194112,-1.334566,1.348609,-0.655452,-1.091752,1.273397,361.2676,285.7151,0.0000,481.9595,4.6488,13.244288,5.1486,0
53.0000,-0.263512,-1.115763,1.146458,-0.797029,-1.414713,1.623782,188.1385,318.3208,0.0000,716.6232,12.0992,13.351861,5.2751,0
53.5000,-0.821004,-1.153309,1.415687,-0.939383,-1.357307,1.650674,556.8611,275.9119,0.0000,495.6823,7.1803,14.193535,6.3369,0
54.0000,-0.941854,-1.220326,1.541521,-1.263793,-1.041900,1.637904,145.4342,279.6424,0.0000,526.6480,4.3286,14.332523,6.5249,0
54.5000,-0.677752,-1.334909,1.497107,-1.230260,-1.579363,2.001981,117.4979,285.0115,0.0000,405.9826,7.8753,12.946382,4.8089,0
55.0000,-0.392664,-1.332719,1.389361,-0.775597,-1.800744,1.960670,73.5319,302.2792,0.0000,864.4282,3.6913,13.052403,4.9280,0
55.5001,-0.494143,-1.276653,1.368948,-0.478357,-1.523584,1.596914,470.4926,240.3022,0.0000,786.7288,4.8487,14.295792,6.4748,0
56.0001,-0.690555,-0.946789,1.171868,-0.879742,-1.139190,1.439340,97.1870,247.0876,0.0000,356.3109,8.9503,13.881076,5.9275,0
56.5001,-0.789703,-1.283665,1.507125,-0.969650,-1.580367,1.854125,345.1598,308.3319,0.0000,761.9619,3.6625,13.990017,6.0682,0
57.0000,-0.671851,-1.028769,1.228718,-0.787562,-1.296105,1.516622,321.0014,209.5284,0.0000,407.7681,3.1426,13.564840,5.5316,0
57.5000,-0.349513,-1.176176,1.227009,-0.256335,-1.349764,1.373889,126.4577,215.3792,0.0000,546.9531,8.9211,14.084714,6.1922,0
58.0000,-0.071678,-1.096652,1.098992,-0.081402,-1.341188,1.343656,200.7312,248.6922,0.0000,361.2149,3.9831,13.254651,5.1607,0
58.5000,0.251767,-1.493033,1.514111,0.242899,-1.678050,1.695539,31.2420,201.2305,0.0000,171.4321,11.5647,14.053448,6.1511,0
59.0000,-0.048089,-1.125921,1.126948,-0.177208,-1.247639,1.260161,127.4285,199.7471,0.0000,299.6463,6.8598,13.922842,5.9812,0
59.5000,-0.251278,-1.464992,1.486386,-0.223786,-1.496010,1.512655,151.2241,135.5707,0.0000,97.7918,2.8222,14.576165,6.8633,0
60.0000,-0.608257,-1.393864,1.520800,-0.989003,-1.812006,2.064338,71.8154,306.8485,0.0000,242.3615,7.4627,14.372508,6.5796,0
60.5001,-0.962237,-1.209622,1.545667,-1.212933,-1.434230,1.878356,341.5238,128.8692,0.0000,639.6343,4.2169,14.494813,6.7490,0
61.0001,-0.377941,-1.676946,1.719008,-0.899325,-1.658469,1.886612,419.4244,261.1309,0.0000,459.0103,5.6773,13.904402,5.9574,0
61.5001,0.170239,-1.411476,1.421705,-0.427584,-1.785449,1.835935,236.2037,298.4824,0.0000,481.9351,6.5154,13.595237,5.5688,0
62.0001,0.600566,-1.096310,1.250030,0.642643,-1.437460,1.574573,31.7818,238.3782,0.0000,414.3961,9.6395,12.745617,4.5887,0
62.5000,0.443916,-1.307075,1.380401,0.745787,-1.787980,1.937284,172.4713,178.7042,0.0000,470.1105,2.5876,15.014279,7.5010,0
63.0000,-0.585526,-1.183574,1.320488,-0.675340,-1.341858,1.502221,33.7865,281.8211,0.0000,257.3232,4.0917,13.037373,4.9110,0
63.5000,-0.986842,-1.399318,1.712293,-1.136952,-0.873379,1.433685,112.3879,198.3601,0.0000,701.3605,5.2664,13.315753,5.2324,0
64.0000,-0.375550,-1.029715,1.096061,-0.650929,-0.963262,1.162576,287.5469,114.2991,0.0000,519.6780,4.7251,13.452181,5.3949,0
64.5000,-0.169402,-0.963787,0.978561,-0.214548,-1.187281,1.206511,166.2560,105.8968,0.0000,601.4423,2.6397,13.270072,5.1787,0
65.0000,0.403742,-1.807104,1.851656,0.299724,-2.053327,2.075087,95.8863,170.0524,0.0000,677.6220,4.2177,13.646760,5.6324,0
65.5001,0.294710,-1.526326,1.554517,0.400848,-1.629875,1.678443,168.3713,238.8349,0.0000,233.5604,1.8821,13.713077,5.7149,0
66.0001,0.215472,-0.762576,0.792433,0.179413,-1.260535,1.273239,65.4138,253.4891,0.0000,417.4101,5.4145,12.271367,4.0953,0
66.5001,-0.141658,-1.393782,1.400962,-0.706816,-1.586306,1.736651,404.9991,251.5877,0.0000,436.4636,5.8664,14.431369,6.6608,0
67.0001,0.021045,-1.137814,1.138009,0.072547,-1.083643,1.086069,179.4850,236.1756,0.0000,1036.1213,7.2676,14.700840,7.0409,0
67.5001,0.270284,-1.367902,1.394349,0.029093,-1.075284,1.075677,146.9524,185.0474,0.0000,239.6150,5.5052,13.061514,4.9384,0
68.0000,0.288033,-1.172580,1.207438,0.073815,-0.972659,0.975456,333.1693,63.0920,0.0000,768.3166,6.2491,13.648918,5.6351,0
68.5000,-0.117218,-1.238195,1.243731,-0.131010,-1.502122,1.507825,252.9905,175.8430,0.0000,248.9127,4.8360,12.898834,4.7561,0
69.0000,-0.324244,-1.730119,1.760240,-0.557327,-0.927099,1.081724,196.9396,169.1225,0.0000,61.1396,3.5628,13.597918,5.5721,0
69.5000,-0.790666,-0.994186,1.270259,-1.847241,-0.117271,1.850960,215.2070,1760.1566,0.0000,921.4494,2.3560,14.398302,6.6151,0
70.0000,-0.864630,-1.083409,1.386131,-1.085436,-1.328510,1.715550,136.8651,261.5460,7.0680,554.8392,10.1250,13.211297,5.1102,0
70.5001,-0.653499,-1.280003,1.437174,-0.891347,-1.603821,1.834868,62.9114,193.0961,0.0000,458.4515,6.2915,14.005457,6.0883,0
71.0001,-0.272232,-1.021947,1.057586,-0.379747,-1.124953,1.187319,164.4866,251.6654,0.0000,643.5548,4.7675,13.996378,6.0765,0
71.5001,0.102799,-1.550938,1.554341,-0.654009,-1.334469,1.486114,272.8380,245.3100,0.0000,136.8445,11.1903,12.810506,4.6591,0
72.0001,0.162142,-1.299791,1.309865,-0.670746,-1.568502,1.705901,480.6822,313.8090,0.0000,598.0599,2.8972,13.404689,5.3379,0
72.5001,-0.346695,-1.601691,1.638784,-0.654909,-1.794182,1.909972,46.8713,261.2126,0.0000,706.9390,4.8206,13.309467,5.2250,0
73.0001,-0.366061,-1.504608,1.548497,-0.434076,-1.642107,1.698510,151.1177,252.8875,0.0000,790.5425,2.8786,13.573061,5.5416,0
73.5000,-0.452639,-1.016108,1.112365,-1.430117,-0.967787,1.726803,290.5164,317.8762,0.0000,530.9478,4.9776,13.357092,5.2813,0
74.0000,0.088228,-1.123310,1.126770,-0.677424,-1.623202,1.758888,62.8127,276.7564,0.0000,768.4686,3.4112,12.436775,4.2631,0
74.5000,0.273646,-1.233348,1.263340,0.155364,-1.777903,1.784678,43.2290,268.7983,0.0000,402.9422,3.5459,13.710656,5.7119,0
75.0000,0.108339,-1.538708,1.542518,0.409121,-1.612078,1.663182,302.6772,174.7440,0.0000,760.2361,7.1934,14.707424,7.0504,0
75.5001,0.228043,-1.669233,1.684738,-0.471595,-1.994120,2.049125,651.7339,286.0843,0.0000,30.2896,4.7217,13.115211,4.9995,0
76.0001,-0.002634,-1.110643,1.110646,-0.663394,-1.721473,1.844874,104.2879,223.6319,0.0000,532.8394,4.1561,13.820171,5.8498,0
76.5001,-0.255928,-1.568773,1.589511,-0.346789,-1.824690,1.857352,561.0279,196.0245,0.0000,1062.2756,5.2194,12.649510,4.4856,0
77.0001,-0.652569,-1.388808,1.534482,-0.542346,-1.309603,1.417462,44.2562,235.6272,0.0000,91.2513,9.5030,13.988054,6.0656,0
77.5001,-0.898696,-0.982663,1.331646,-1.018217,-0.898707,1.358102,570.4261,209.3978,0.0000,65.5614,4.7053,13.185940,5.0809,0
78.0001,-0.612407,-1.180958,1.330302,-0.768998,-1.431831,1.625269,247.4507,265.9434,0.0000,443.0960,4.1287,14.592306,6.8861,0
78.5001,0.128679,-1.301309,1.307656,0.248315,-1.543019,1.562872,1003.2925,200.1395,0.0000,394.4924,9.5784,13.859733,5.9002,0
79.0000,0.028679,-0.932128,0.932569,0.262015,-0.694246,0.742044,207.0761,187.9319,0.0000,342.8947,3.0426,13.922137,5.9803,0
79.5000,-0.581511,-0.911498,1.081195,-0.730270,-1.005729,1.242894,212.6710,297.4886,0.0000,566.8882,3.1365,14.296636,6.4760,0
80.0000,-0.536599,-1.493648,1.587111,-0.652587,-1.745106,1.863133,738.8220,105.0445,0.0000,283.8639,6.6296,14.850674,7.2584,0
80.5001,-0.230878,-1.235600,1.256985,0.129723,-1.152443,1.159721,174.4917,221.7637,0.0000,500.4908,5.2152,13.490296,5.4409,0
81.0001,0.296462,-1.156251,1.193653,0.518107,-0.839141,0.986201,117.0459,133.0420,0.0000,433.8033,6.1730,14.219260,6.3714,0
81.5001,0.704233,-1.357206,1.529036,0.959590,-1.310065,1.623910,80.3627,271.1808,0.0000,527.3041,7.0538,13.305080,5.2198,0
82.0001,0.071648,-1.238895,1.240965,0.014976,-1.346164,1.346247,289.3784,73.8629,0.0000,84.9132,6.4710,13.247491,5.1523,0
82.5001,-0.399859,-1.686113,1.732878,-0.624929,-1.993328,2.088994,77.0342,245.7001,0.0000,152.0612,8.5919,13.451891,5.3945,0
83.0001,-0.745873,-1.635925,1.797937,-0.892107,-1.039285,1.369660,269.4052,189.1277,0.0000,863.2458,6.8906,13.325386,5.2438,0
83.5001,-1.093973,-0.928084,1.434614,-2.032889,0.053037,2.033581,429.6177,465.2776,0.0000,359.6510,6.7185,14.193993,6.3375,0
84.0001,-0.725960,-1.259610,1.453835,-1.070642,-1.469265,1.817969,214.6880,237.0329,0.0000,185.8710,3.5917,13.396223,5.3278,0
84.5000,-0.289213,-1.264875,1.297518,-0.300071,-1.364609,1.397212,172.7260,167.5415,0.0000,507.3695,4.2905,13.528518,5.4872,0
85.0000,0.276376,-1.146491,1.179333,0.105523,-0.744352,0.751795,110.5544,181.6394,0.0000,349.6737,11.6410,14.435162,6.6660,0
85.5001,0.634066,-1.527550,1.653919,-0.045135,-1.275241,1.276040,694.8417,222.0690,0.0000,993.8184,3.4337,14.792960,7.1741,0
86.0001,-0.047401,-1.217260,1.218182,-0.453532,-1.485275,1.552975,207.9195,135.1609,0.0000,338.4043,23.7370,13.756389,5.7692,0
86.5001,-0.494087,-1.496425,1.575884,-0.551216,-1.809880,1.891958,168.1659,297.4603,0.0000,787.1071,5.6108,13.947956,6.0136,0
87.0001,-0.253550,-1.663628,1.682839,-1.333514,-0.629283,1.474536,250.6475,1800.8556,0.0000,399.8575,2.9598,12.859831,4.7131,0
87.5001,-0.239471,-0.840066,0.873532,-1.539162,-0.568413,1.640766,304.9373,319.2766,0.0000,411.6367,4.1627,12.534540,4.3644,0
88.0001,-0.224143,-1.465452,1.482494,-0.821777,-1.759616,1.942052,90.4457,307.3784,0.0000,434.1442,5.3205,13.666101,5.6564,0
88.5001,-0.342392,-1.047615,1.102148,-0.598028,-1.562718,1.673238,0.0000,308.4035,0.0000,517.7252,3.7093,13.400894,5.3334,0
89.0001,-0.651304,-0.758420,0.999699,-1.484902,-0.172671,1.494907,226.9850,319.6749,0.0000,328.0528,7.0079,13.682671,5.6770,0
89.5000,-0.337026,-1.523632,1.560461,-1.256627,-1.701788,2.115466,388.5262,313.7488,0.0000,655.5170,5.1814,13.899864,5.9516,0
90.0000,-0.191002,-1.513620,1.525624,-0.607874,-2.047571,2.135897,33.1118,279.7069,0.0000,1045.4367,6.1749,13.122393,5.0077,0
90.5001,-0.223551,-1.346563,1.364993,-0.181724,-1.649457,1.659437,306.2961,297.4316,0.0000,781.3468,8.7404,13.054103,4.9300,0
91.0001,-0.034145,-1.205817,1.206301,-0.748939,-0.960308,1.217826,222.4705,281.5341,0.0000,386.3321,2.8961,13.591323,5.5640,0
91.5001,-0.023503,-1.008815,1.009089,-1.050154,-1.229451,1.616902,203.9166,308.1341,0.0000,450.4846,4.9811,13.272524,5.1816,0
