t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
53.0002,-0.286101,2.358334,2.375625,-0.749364,3.817275,3.890133,141.2995,0.0000,0.0000,213.8061,7.1254,11.997559,3.8272,0
53.5002,0.116011,2.642220,2.644765,-1.486536,4.700932,4.930370,41.2180,0.0000,0.0000,400.0278,3.0200,17.777361,11.1109,0
54.0002,-0.888499,2.659446,2.803941,-0.011852,3.831883,3.831901,55.4653,0.0000,0.0000,154.7893,5.7765,11.207685,3.1200,0
54.5002,1.217610,3.136203,3.364275,1.800832,2.537472,3.111552,15.1061,0.0000,0.0000,72.7605,4.4743,10.436102,2.5189,0
55.5002,0.664690,2.230640,2.327567,-1.117004,2.784128,2.999844,130.8828,0.0000,0.0000,273.3554,3.8655,14.344854,6.5417,0
56.0002,-0.177421,2.180754,2.187960,-0.442403,2.577744,2.615432,18.1824,0.0000,0.0000,72.5073,12.5696,10.999250,2.9491,0
56.5002,-0.239576,1.793940,1.809866,-0.168061,3.439614,3.443718,9.5259,0.0000,0.0000,363.7291,7.0940,12.167403,3.9921,0
57.0002,-1.165263,2.498570,2.756935,-1.993439,1.086563,2.270334,186.3535,145.2060,0.0000,1111.3033,9.9698,13.871180,5.9148,0
57.5002,-0.313519,1.268635,1.306801,0.434194,1.352441,1.420430,0.0000,0.0000,0.0000,384.5155,5.0874,10.200763,2.3523,0
58.0002,-0.778470,2.178227,2.313155,0.481182,3.897347,3.926939,62.2457,0.0000,0.0000,464.4504,9.2974,12.493425,4.3216,0
58.5002,-0.691718,1.871208,1.994967,0.387062,1.267110,1.324909,36.7785,0.0000,0.0000,999.7440,5.7384,11.408119,3.2904,0
59.0002,-0.746723,1.929170,2.068645,-0.107522,3.389280,3.390986,72.8646,0.0000,0.0000,1432.1830,4.7780,12.401110,4.2265,0
59.5003,-0.046709,1.052222,1.053258,0.828755,0.952908,1.262881,11.0393,0.0000,0.0000,693.5349,2.9897,10.888824,2.8612,0
60.5002,0.262516,1.861646,1.880064,-2.063889,2.626524,3.340399,375.1387,165.3342,0.0000,982.2362,0.9750,17.982537,11.2391,0
61.0002,0.523712,2.014461,2.081425,0.662026,2.054796,2.158811,67.1754,0.0000,0.0000,28.3628,0.8228,12.041684,3.8696,0
61.5002,0.391036,2.216109,2.250344,0.267078,3.544080,3.554129,21.7798,0.0000,0.0000,440.2655,26.3996,10.855426,2.8349,0
62.0002,-0.050043,2.995175,2.995593,0.606923,3.509042,3.561142,340.6974,0.0000,0.0000,975.7603,10.2519,11.731285,3.5780,0
62.5002,1.023435,2.628191,2.820427,1.828559,1.463881,2.342345,64.3456,225.6002,0.0000,2206.1685,1.5304,16.932124,10.5826,0
63.0002,1.188036,1.913672,2.252459,1.739481,2.721965,3.230308,1083.6867,176.9450,0.0000,622.4360,0.6378,13.317922,5.2349,0
63.5002,-0.257596,2.210668,2.225625,0.383205,3.898251,3.917041,263.8891,249.3576,0.0000,0.0000,6.8720,9.876133,2.1348,0
64.0003,0.114897,1.926632,1.930055,0.080261,2.600766,2.602004,84.9601,0.0000,0.0000,0.0000,5.6841,11.032167,2.9757,0
