t,z_gap,hub_lat,bear_perp,tilt_deg,F_thrust,F_bridle,F_trpt,F_grav,F_pred,F_meas,cone_total,topbay
0.2999,4.343296,0.370499,0.006594,0.0378,1472.930,316.727,1860.347,46.423,-117.113,-11.289,369.712,1870.489
0.3099,4.343332,0.393148,0.006793,0.0389,1474.528,340.924,1906.545,46.423,-137.516,-46.147,397.939,1916.872
0.3199,4.343335,0.416105,0.006980,0.0400,1476.203,357.962,1863.609,46.423,-75.867,-7.125,417.813,1873.258
0.3299,4.343340,0.439373,0.007157,0.0410,1477.916,372.741,1832.346,46.423,-28.112,28.868,435.050,1842.180
0.3399,4.343329,0.462940,0.007317,0.0419,1479.702,381.991,1834.939,46.423,-19.670,28.363,445.839,1845.156
0.3499,4.343343,0.486789,0.007492,0.0429,1481.488,391.786,1842.923,46.423,-16.072,23.841,457.268,1852.676
0.3599,4.343367,0.510925,0.007690,0.0441,1483.279,400.142,1917.808,46.423,-80.809,-42.159,467.026,1927.710
0.3699,4.343399,0.535348,0.007915,0.0454,1485.060,406.417,1901.004,46.423,-55.950,-16.919,474.364,1911.224
0.3799,4.343415,0.560054,0.008126,0.0466,1486.860,405.816,1916.374,46.423,-70.121,-26.043,473.684,1926.808
0.3899,4.343420,0.585042,0.008331,0.0477,1488.712,399.408,1866.224,46.423,-24.528,22.169,466.236,1875.966
0.3999,4.343421,0.610339,0.008525,0.0488,1490.613,387.676,1871.566,46.423,-39.701,20.708,452.582,1881.439
0.4099,4.343429,0.635928,0.008723,0.0500,1492.549,372.926,1878.235,46.423,-59.184,20.462,435.411,1888.457
0.4199,4.343452,0.661746,0.008928,0.0512,1494.473,356.621,1912.930,46.423,-108.260,-6.816,416.427,1923.038
0.4299,4.343478,0.687749,0.009148,0.0524,1496.397,343.248,1941.339,46.423,-148.117,-28.281,400.861,1951.433
0.4399,4.343505,0.713869,0.009360,0.0536,1498.312,376.532,1936.031,46.423,-107.610,-15.515,439.686,1946.256
0.4499,4.343515,0.739997,0.009530,0.0546,1500.245,404.842,1921.085,46.423,-62.420,2.525,472.700,1931.251
0.4599,4.343522,0.766069,0.009677,0.0554,1502.185,429.587,1912.276,46.423,-26.928,14.439,501.549,1922.319
0.4699,4.343529,0.792042,0.009811,0.0562,1504.130,450.807,1915.324,46.423,-6.810,15.300,526.285,1925.377
0.4799,4.343547,0.817835,0.009940,0.0570,1506.039,469.625,1943.169,46.423,-13.927,-5.366,548.224,1953.299
0.4899,4.343572,0.843383,0.010086,0.0578,1507.908,485.624,1962.530,46.423,-15.422,-16.790,566.880,1972.775
0.4999,4.343594,0.868668,0.010238,0.0587,1509.747,496.668,1960.737,46.423,-0.746,-8.673,579.765,1970.969
0.5098,4.343506,0.893676,0.010700,0.0613,1511.568,494.626,1966.098,46.423,-6.328,-10.244,577.402,1976.354
0.5198,4.343186,0.918418,0.012201,0.0699,1513.376,480.330,1952.229,46.423,-4.946,5.101,560.795,1962.344
0.5298,4.342675,0.942897,0.014770,0.0846,1515.171,461.988,1957.238,46.423,-26.502,3.116,539.528,1967.405
0.5398,4.342197,0.967063,0.017515,0.1004,1516.930,451.196,1960.821,46.423,-39.119,5.215,527.104,1971.044
0.5498,4.342112,0.990822,0.018741,0.1074,1518.636,456.197,1988.149,46.423,-59.738,-14.895,533.079,1998.437
0.5598,4.342904,1.014089,0.016212,0.0929,1520.304,483.114,1977.048,46.423,-20.054,-0.102,564.469,1987.258
0.5698,4.343598,1.036939,0.012402,0.0711,1521.942,445.138,1978.061,46.423,-57.404,5.933,519.995,1988.367
0.5798,4.343661,1.059492,0.011382,0.0652,1523.579,407.400,1968.117,46.423,-83.561,11.586,475.909,1978.326
0.5898,4.343673,1.081674,0.011163,0.0640,1525.180,432.536,1981.257,46.423,-69.964,2.500,505.180,1991.438
0.5998,4.343687,1.103411,0.011167,0.0640,1526.742,463.459,1995.031,46.423,-51.253,-6.444,541.216,2005.245
0.6098,4.343668,1.124618,0.011289,0.0647,1528.240,487.932,2008.926,46.423,-39.177,-12.199,569.733,2019.269
0.6198,4.343015,1.145254,0.013456,0.0771,1529.685,472.559,2017.872,46.423,-62.051,-22.003,551.831,2028.200
0.6298,4.341028,1.165361,0.021684,0.1242,1531.078,409.388,2027.376,46.423,-133.333,-41.801,478.311,2037.617
0.6398,4.337410,1.184940,0.038516,0.2207,1532.332,321.089,2151.394,46.423,-344.397,-164.824,375.588,2162.241
0.6498,4.332070,1.203790,0.064440,0.3692,1533.429,229.503,2190.083,46.423,-473.574,-196.451,269.073,2200.861
0.6598,4.324961,1.221566,0.098866,0.5665,1534.402,274.172,2301.874,46.423,-539.723,-291.219,322.463,2313.245
0.6698,4.316317,1.237862,0.140021,0.8023,1535.211,364.748,2283.691,46.423,-430.156,-254.434,430.613,2295.296
0.6798,4.306637,1.252331,0.184942,1.0596,1535.842,482.160,2064.683,46.423,-93.104,-18.705,571.646,2074.576
0.6898,4.296643,1.264735,0.229570,1.3153,1536.432,611.137,1979.697,46.423,121.450,74.645,727.726,1989.864
0.6998,4.287527,1.275134,0.269229,1.5426,1537.034,744.311,1920.610,46.423,314.312,130.225,889.860,1931.248
0.7098,4.280569,1.283669,0.299242,1.7145,1537.740,867.601,1700.137,46.423,658.781,323.705,1040.509,1711.121
0.7198,4.276864,1.290780,0.316122,1.8112,1538.464,970.677,1716.589,46.423,746.128,282.225,1166.257,1728.407
0.7298,4.277474,1.296841,0.316632,1.8142,1539.193,1053.863,1670.095,46.423,876.537,303.505,1266.401,1682.001
0.7398,4.282920,1.302254,0.298239,1.7088,1540.016,1101.775,1470.890,46.423,1124.477,459.998,1321.622,1481.199
0.7498,4.293077,1.307544,0.259965,1.4895,1540.858,1102.079,1371.449,46.423,1225.064,511.102,1317.036,1380.331
0.7598,4.307291,1.313296,0.201986,1.1573,1541.684,1050.941,1482.488,46.423,1063.714,357.869,1248.960,1491.820
0.7698,4.324817,1.319973,0.124535,0.7135,1542.187,962.252,1818.688,46.423,639.328,3.020,1135.448,1828.630
0.7798,4.340174,1.327754,0.040157,0.2301,1541.440,720.503,3611.932,46.423,-1396.413,-1414.866,844.106,3627.031
0.7898,4.337924,1.335482,0.033671,0.1929,1541.168,310.560,1712.141,46.423,93.164,396.717,363.459,1721.700
0.7998,4.327725,1.342892,0.078730,0.4511,1542.241,78.828,1274.458,46.423,300.188,655.549,92.527,1281.462
0.8098,4.315527,1.349928,0.134946,0.7732,1542.182,185.020,2445.128,46.423,-764.350,-485.521,218.317,2457.755
0.8198,4.303762,1.354639,0.193964,1.1113,1540.138,402.330,3528.696,46.423,-1632.652,-1392.019,477.344,3546.063
0.8298,4.291215,1.355096,0.249733,1.4309,1539.398,567.488,1407.606,46.423,652.856,561.961,676.979,1415.475
0.8397,4.278260,1.353197,0.302062,1.7307,1538.226,678.981,2720.120,46.423,-549.336,-711.742,814.284,2734.341
0.8497,4.268081,1.348227,0.343826,1.9700,1537.564,828.157,1188.504,46.423,1130.793,712.396,997.555,1195.736
0.8597,4.259646,1.341809,0.375258,2.1501,1537.528,900.490,1452.079,46.423,939.515,443.359,1088.360,1459.245
0.8697,4.254368,1.334583,0.396331,2.2708,1537.162,989.613,1728.393,46.423,751.958,203.668,1198.829,1747.318
0.8797,4.253386,1.326417,0.402792,2.3078,1537.023,1081.294,773.500,46.423,1798.394,1038.399,1310.891,777.510
0.8897,4.256455,1.318106,0.393908,2.2569,1537.096,1121.769,857.285,46.423,1755.156,929.964,1358.706,861.334
0.8997,4.263896,1.310040,0.369193,2.1153,1536.969,1136.113,1536.000,46.423,1090.658,299.197,1372.476,1550.060
0.9097,4.275550,1.302375,0.327796,1.8781,1536.611,1116.081,1702.313,46.423,903.956,99.674,1342.451,1713.231
0.9197,4.291303,1.295195,0.268362,1.5376,1535.944,1069.763,1884.913,46.423,674.371,-112.627,1279.032,1896.024
0.9297,4.309720,1.289032,0.191325,1.0962,1536.133,951.643,633.945,46.423,1807.408,1050.771,1129.370,639.794
0.9397,4.328272,1.284517,0.104831,0.6006,1535.963,776.208,1267.300,46.423,998.447,438.170,913.879,1276.039
0.9497,4.339211,1.281194,0.024771,0.1419,1535.536,295.740,2409.878,46.423,-625.025,-391.466,345.912,2422.736
0.9597,4.338952,1.277315,0.023361,0.1338,1533.097,155.201,4406.618,46.423,-2764.743,-2206.984,181.362,4420.243
0.9697,4.335497,1.271345,0.049725,0.2849,1529.314,327.684,3786.721,46.423,-1976.145,-1537.539,383.901,3810.718
0.9797,4.330276,1.264280,0.073281,0.4199,1526.922,354.581,2907.725,46.423,-1072.646,-916.837,416.328,2921.590
0.9897,4.326482,1.257382,0.091957,0.5269,1524.516,395.721,1248.027,46.423,625.787,620.982,465.416,1260.105
0.9997,4.322326,1.251799,0.106685,0.6113,1524.481,328.951,830.479,46.423,976.530,849.706,387.397,838.516
1.0097,4.318976,1.248050,0.121136,0.6941,1524.282,314.645,1147.731,46.423,644.773,569.857,371.007,1156.169
1.0197,4.316742,1.245897,0.133011,0.7621,1524.594,357.374,1190.479,46.423,645.066,555.669,421.836,1205.890
1.0297,4.315580,1.245206,0.139764,0.8008,1525.452,395.489,491.200,46.423,1383.317,1202.838,467.117,497.000
1.0397,4.315619,1.246118,0.141343,0.8098,1525.827,429.387,981.742,46.423,927.048,744.644,507.225,990.678
1.0497,4.317734,1.248512,0.133972,0.7676,1526.522,466.008,932.551,46.423,1013.555,779.203,550.128,942.078
1.0597,4.322128,1.252677,0.115558,0.6621,1526.980,481.452,1321.570,46.423,640.438,384.718,567.434,1337.983
1.0697,4.330028,1.258625,0.082516,0.4728,1526.011,532.190,2813.022,46.423,-801.245,-1047.536,625.446,2833.365
1.0797,4.340598,1.266352,0.029778,0.1706,1525.322,501.320,2112.450,46.423,-132.231,-116.166,586.611,2132.250
1.0897,4.340885,1.274733,0.017748,0.1017,1523.844,267.617,4777.341,46.423,-3032.304,-2633.548,312.742,4813.204
1.0997,4.337357,1.283334,0.038416,0.2201,1523.210,308.927,1680.919,46.423,104.794,278.637,361.388,1692.543
1.1097,4.330871,1.292434,0.065651,0.3762,1524.278,198.940,1656.334,46.423,20.461,180.009,233.357,1665.268
1.1197,4.323912,1.301783,0.096372,0.5522,1526.051,205.758,1404.937,46.423,280.449,360.231,242.025,1412.967
1.1297,4.317604,1.310738,0.127864,0.7326,1526.949,290.383,2379.413,46.423,-608.504,-533.150,342.538,2398.161
1.1397,4.312114,1.318778,0.156418,0.8962,1527.438,409.249,2700.042,46.423,-809.778,-792.784,484.039,2727.250
1.1497,4.307610,1.325868,0.179108,1.0262,1527.982,508.681,1445.994,46.423,544.246,382.191,602.954,1458.513
1.1597,4.306527,1.331174,0.190534,1.0917,1526.112,667.590,2729.970,46.423,-582.691,-793.594,792.211,2749.638
1.1697,4.310454,1.333915,0.179017,1.0257,1525.226,791.691,2073.608,46.423,196.886,-99.498,938.615,2097.315
1.1796,4.317512,1.335830,0.147104,0.8428,1525.608,754.826,2510.989,46.423,-276.978,-652.956,892.348,2534.675
1.1896,4.326984,1.338093,0.101518,0.5817,1526.282,662.526,985.843,46.423,1156.542,735.350,780.028,995.600
1.1996,4.337597,1.340363,0.046542,0.2667,1526.727,527.688,1236.930,46.423,771.062,524.762,618.284,1249.628
1.2096,4.340827,1.342847,0.011677,0.0669,1527.478,209.362,1163.765,46.423,526.652,624.448,244.620,1172.376
1.2196,4.338866,1.345818,0.019904,0.1140,1527.617,55.291,1653.349,46.423,-116.864,206.571,64.598,1673.701
1.2296,4.335590,1.348422,0.037696,0.2160,1527.581,117.451,1877.593,46.423,-278.983,-64.807,137.460,1887.936
1.2396,4.332217,1.349943,0.058815,0.3370,1525.932,220.623,4255.016,46.423,-2554.884,-2203.970,258.681,4282.467
1.2496,4.328395,1.349145,0.080525,0.4614,1525.083,308.047,1353.175,46.423,433.532,537.156,361.879,1357.594
1.2596,4.323734,1.347503,0.104129,0.5966,1523.328,369.280,3073.193,46.423,-1227.009,-1059.293,434.730,3088.187
1.2696,4.319925,1.345376,0.125436,0.7187,1520.995,466.309,2571.813,46.423,-630.932,-521.830,550.016,2586.451
1.2796,4.316162,1.343528,0.142435,0.8161,1519.685,497.546,1840.764,46.423,130.043,77.003,587.800,1853.468
1.2896,4.313581,1.342867,0.154918,0.8876,1518.339,535.936,1558.744,46.423,449.108,273.149,633.895,1573.804
1.2996,4.311760,1.343662,0.162146,0.9290,1518.702,534.651,293.598,46.423,1713.332,1408.848,632.814,295.502
1.3096,4.310936,1.345870,0.165320,0.9472,1519.053,528.374,1663.339,46.423,337.665,120.961,625.563,1683.971
1.3196,4.311486,1.349433,0.163425,0.9364,1519.822,538.912,971.870,46.423,1040.440,781.498,637.936,985.860
1.3296,4.313588,1.354299,0.155266,0.8896,1520.338,553.456,1557.260,46.423,470.111,217.767,654.669,1578.885
1.3396,4.318479,1.360853,0.136779,0.7837,1520.003,608.673,2243.364,46.423,-161.110,-390.788,718.814,2272.922
1.3496,4.327600,1.368682,0.099106,0.5678,1520.032,672.359,1316.587,46.423,829.381,433.176,791.450,1328.704
1.3596,4.339047,1.377725,0.041756,0.2392,1520.881,591.873,1530.632,46.423,535.699,384.285,693.298,1546.838
1.3696,4.340864,1.387784,0.016398,0.0940,1520.642,305.284,2259.141,46.423,-479.638,-302.559,356.853,2277.965
1.3796,4.337773,1.398029,0.034077,0.1952,1520.068,258.659,2629.591,46.423,-897.288,-651.352,302.476,2646.301
1.3896,4.331954,1.407776,0.061600,0.3529,1521.310,163.346,1120.807,46.423,517.426,709.364,191.489,1126.085
1.3996,4.324128,1.417699,0.095821,0.5490,1523.244,167.633,811.220,46.423,833.234,900.646,197.127,815.181
1.4096,4.316217,1.427659,0.134206,0.7689,1524.296,250.176,2250.672,46.423,-522.623,-364.695,295.210,2267.733
1.4196,4.309169,1.436314,0.171564,0.9830,1524.270,415.603,3206.118,46.423,-1312.669,-1230.677,492.114,3219.282
1.4296,4.304421,1.441925,0.199188,1.1413,1523.340,610.795,2853.211,46.423,-765.499,-868.462,725.190,2875.562
1.4396,4.302981,1.443894,0.210614,1.2067,1522.010,759.570,1820.699,46.423,414.458,122.003,902.934,1830.661
1.4496,4.303766,1.443796,0.206856,1.1852,1521.976,767.940,1267.531,46.423,975.962,583.393,912.655,1279.841
1.4596,4.306937,1.442792,0.192571,1.1034,1522.075,743.057,973.456,46.423,1245.254,819.351,881.929,979.787
1.4696,4.311130,1.442133,0.171472,0.9825,1523.255,663.570,1102.528,46.423,1037.873,604.215,786.049,1115.148
1.4796,4.316557,1.442248,0.146731,0.8407,1523.646,617.803,1404.411,46.423,690.614,365.791,730.161,1419.255
1.4896,4.323690,1.442518,0.113865,0.6524,1524.276,580.763,1288.093,46.423,770.523,459.771,684.379,1298.749
1.4996,4.333116,1.442544,0.070171,0.4020,1523.980,555.099,1930.098,46.423,102.558,-164.264,651.643,1953.092
1.5095,4.341080,1.441553,0.021436,0.1228,1523.907,383.720,1247.922,46.423,613.281,651.024,448.665,1260.352
1.5195,4.339720,1.440172,0.016075,0.0921,1523.928,122.082,1192.618,46.423,406.970,563.184,142.646,1200.446
1.5295,4.337539,1.437143,0.033160,0.1900,1520.944,199.541,3904.199,46.423,-2230.137,-1847.773,233.357,3928.124
1.5395,4.335116,1.429905,0.049710,0.2848,1518.594,272.666,2577.090,46.423,-832.253,-577.848,319.386,2588.663
1.5495,4.330451,1.420573,0.068263,0.3911,1517.699,239.065,1400.151,46.423,310.190,389.217,280.524,1405.658
1.5595,4.325782,1.411345,0.089365,0.5120,1516.100,248.348,3105.971,46.423,-1387.945,-1241.419,291.966,3120.545
1.5695,4.321986,1.402869,0.110328,0.6321,1514.555,328.824,1088.683,46.423,708.273,754.079,387.295,1092.429
1.5795,4.317416,1.395112,0.129955,0.7446,1514.163,328.959,1406.490,46.423,390.209,364.862,388.142,1425.797
1.5895,4.313952,1.389033,0.148192,0.8491,1512.996,397.062,1639.903,46.423,223.732,224.861,469.269,1651.383
1.5995,4.311722,1.384223,0.160349,0.9187,1512.254,459.964,1446.003,46.423,479.792,377.681,544.231,1462.877
1.6095,4.311458,1.381111,0.164548,0.9428,1511.358,529.988,1463.940,46.423,530.983,338.460,627.348,1479.158
1.6195,4.314475,1.379391,0.155952,0.8935,1509.996,622.517,2463.106,46.423,-377.016,-565.472,736.337,2494.806
1.6295,4.320995,1.379225,0.128894,0.7385,1509.998,655.801,1290.479,46.423,828.897,481.772,773.882,1307.067
1.6395,4.330021,1.380669,0.086708,0.4968,1510.067,616.381,1441.623,46.423,638.402,283.999,724.676,1452.904
1.6495,4.339976,1.383742,0.033461,0.1917,1510.966,509.734,717.622,46.423,1256.654,1131.431,596.582,727.269
1.6595,4.340245,1.388513,0.014465,0.0829,1511.678,205.734,1736.020,46.423,-65.032,71.427,240.433,1756.695
1.6695,4.337593,1.394258,0.029784,0.1707,1511.938,122.450,1201.734,46.423,386.231,566.618,143.160,1208.570
1.6795,4.332994,1.400711,0.052302,0.2997,1513.141,92.773,1357.863,46.423,201.628,418.750,108.677,1368.937
1.6895,4.328115,1.407871,0.079427,0.4551,1513.136,182.882,3054.151,46.423,-1404.556,-1116.244,214.737,3074.578
1.6995,4.322370,1.415258,0.108761,0.6232,1514.018,261.980,1332.202,46.423,397.373,454.978,308.418,1337.840
1.7095,4.316705,1.422898,0.139091,0.7969,1513.769,380.165,3784.141,46.423,-1936.630,-1754.963,448.780,3797.143
1.7195,4.312559,1.428646,0.162486,0.9310,1513.756,515.678,2718.655,46.423,-735.645,-775.024,610.099,2730.361
1.7295,4.309780,1.432228,0.175985,1.0083,1514.253,580.126,1941.569,46.423,106.387,-91.454,687.282,1948.199
1.7395,4.308817,1.434897,0.181232,1.0384,1514.358,621.482,2557.275,46.423,-467.858,-631.727,736.688,2579.306
1.7495,4.310252,1.436500,0.176076,1.0088,1515.155,655.240,1224.420,46.423,899.552,583.817,776.405,1235.905
1.7595,4.312752,1.438085,0.163915,0.9392,1516.216,627.244,744.305,46.423,1352.732,972.986,742.431,751.974
1.7695,4.317136,1.439388,0.145228,0.8321,1516.753,626.557,1482.912,46.423,613.974,333.089,740.370,1495.505
1.7795,4.323809,1.440029,0.115922,0.6642,1517.300,627.505,1607.480,46.423,490.902,178.024,739.584,1625.206
1.7895,4.333008,1.439460,0.073370,0.4204,1517.281,606.348,1304.074,46.423,773.132,449.923,712.006,1321.897
1.7995,4.341404,1.437214,0.024741,0.1418,1516.831,492.947,1908.049,46.423,55.305,23.464,576.427,1922.849
1.8095,4.341942,1.432689,0.010902,0.0625,1515.666,257.773,2107.146,46.423,-380.130,-175.155,301.116,2131.063
1.8195,4.340938,1.424910,0.015821,0.0906,1514.065,249.931,2250.378,46.423,-532.806,-322.125,291.903,2264.935
1.8295,4.339273,1.414267,0.023633,0.1354,1513.014,208.141,1659.385,46.423,15.347,222.882,243.228,1677.917
1.8395,4.336435,1.402034,0.034341,0.1968,1513.187,96.345,939.884,46.423,623.224,822.882,112.708,944.774
1.8494,4.333190,1.389870,0.049200,0.2819,1512.770,95.379,1611.260,46.423,-49.534,168.472,111.723,1620.397
1.8594,4.329967,1.377441,0.065702,0.3764,1512.556,125.057,710.629,46.423,880.561,1006.421,146.694,713.761
1.8694,4.327357,1.364719,0.082559,0.4730,1511.140,210.609,3135.161,46.423,-1459.835,-1195.126,247.401,3145.498
1.8794,4.325966,1.351342,0.093494,0.5357,1509.997,308.369,2063.217,46.423,-291.273,-206.633,362.602,2074.117
1.8894,4.326115,1.338621,0.097292,0.5574,1507.412,399.839,3236.489,46.423,-1375.661,-1250.402,470.329,3255.558
1.8994,4.329265,1.326855,0.087445,0.5010,1504.856,501.267,2386.315,46.423,-426.616,-443.303,589.191,2404.236
1.9094,4.334040,1.316381,0.063205,0.3621,1504.170,473.060,1044.140,46.423,886.666,760.070,554.917,1053.596
1.9194,4.340008,1.307217,0.029758,0.1705,1504.089,448.264,911.680,46.423,994.250,837.367,524.231,919.548
1.9294,4.342092,1.299639,0.008323,0.0477,1504.404,203.015,1151.648,46.423,509.347,568.345,237.050,1162.572
1.9394,4.341992,1.293654,0.004208,0.0241,1504.795,104.251,1368.783,46.423,193.840,380.932,121.688,1381.168
1.9494,4.341847,1.289116,0.006094,0.0349,1504.772,135.781,1392.934,46.423,201.196,386.834,158.486,1404.823
1.9594,4.341541,1.285736,0.009723,0.0557,1504.852,184.628,1642.255,46.423,0.801,166.833,215.545,1654.299
1.9694,4.340459,1.283425,0.015672,0.0898,1505.058,178.640,1936.944,46.423,-299.669,-155.989,208.638,1948.552
1.9794,4.338966,1.282244,0.024921,0.1428,1504.766,197.027,2357.040,46.423,-701.670,-506.498,230.258,2370.784
1.9894,4.336976,1.282374,0.037162,0.2129,1504.539,222.031,2041.913,46.423,-361.767,-164.440,259.724,2053.792
1.9994,4.333888,1.283879,0.052252,0.2994,1504.971,175.778,1764.153,46.423,-129.826,43.044,205.918,1774.505
