# script:hunt_kmppt_bisect @ 86ca0e5 · builder:gate1_v10_reinforced_maxpower · date:2026-07-05T17:52:06 · max_power:true · code_state:d661dfc PRE-FIX tier-X — 70/30 blade-offset defect present, r_mean offset overstated ~3.1x (stamped hash 86ca0e5 was stale hardcoded const; retro-annotated 2026-07-06)
v_wind,k_mppt,P_kw,ω_rpm,min_fos,collapse_margin_deg,max_twist_deg,T_max_kN,reached_rated,status,P_aero_kw,P_loss_kw,P_static_kw,consistency,closure_pct,converged
5.0,26.87460856772399,15.243430043763961,79.25453496940504,17.38789027936221,46.69059486049691,3.7907535837558703,5.834215843148553,false,power_deficit,19.35944142639757,4.116011382633609,13.040634315176819,0.0009921614174774624,0.0,true
7.0,26.87460856772399,39.30518461823222,108.75115102162727,7.379528434259343,46.3692441195542,4.112104324698576,9.870645255680225,false,power_deficit,50.29098839985288,10.98580378162066,36.039738443882044,0.000990193913554681,0.0,false
9.0,26.87460856772399,84.54725007291356,139.57309429990545,7.4365050187853035,45.642261460960434,4.83908698329235,15.246032738751893,true,ok,119.78877884949483,35.241528776581276,73.325007721164,0.0010075494373971805,0.0,false
11.0,26.87460856772399,144.08649843751223,167.96002025665206,4.621991809093543,45.9958821683741,4.485466275878679,20.429122603931066,true,ok,183.1950613709531,39.10856293344088,102.15088968512521,0.0009853205281766034,0.0,false
13.0,26.87460856772399,235.74538279460089,195.8151366595021,2.253411763884833,44.94234649069434,5.539001953558441,25.945542724441168,true,ok,339.64807184220496,103.90268904760407,130.94795984580577,0.001017364113065603,0.0,false
15.0,26.87460856772399,357.59723610546706,225.54977484752308,1.9551982079384334,44.11497600880842,6.366372435444363,38.89089998583364,true,ok,566.2259781743268,208.6287420688597,160.44996943184728,0.0010098083520567078,0.0,false
