timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,archive_size,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,taper_ratio,n_rings,axial_idx,profile_exp,straight_frac,knuckle_mass_kg,n_lines
2026-04-21T02:52:22.683,0,96,246.90711805786523,1.9668047210009478,0.65625,0.0,0,0.08984235211076903,0.050207787043562664,0.8476654485556625,0.016066532017100288,3.993978042886412,0.3996069119659199,7,4,0.8792979561694636,0.28126995160924617,0.06590443274501528,4
2026-04-21T03:07:25.560,351126,33727216,22.69870359085146,1.8000000000000005,0.17708333333333334,900.0013959407806,200,0.06274776815818726,0.02000000000000001,0.9999999999999996,0.04962231780594085,3.577708763999664,0.15,5,4,0.30000000000000016,0.11863691617247954,0.010000000000000005,8
2026-04-21T03:22:25.920,719051,69068188,22.69870359085146,1.8000000000000005,0.20833333333333334,1800.3708069324493,200,0.06274776815818726,0.02000000000000001,0.9999999999999996,0.04962231780594085,3.577708763999664,0.15,5,4,0.30000000000000016,0.11863691617247954,0.010000000000000005,8
2026-04-21T03:37:25.922,1066293,102422362,22.69870359085146,1.8000000000000005,0.10416666666666667,2700.372421979904,200,0.06274776815818726,0.02000000000000001,0.9999999999999996,0.04962231780594085,3.577708763999664,0.15,5,4,0.30000000000000016,0.11863691617247954,0.010000000000000005,8
2026-04-21T03:52:25.923,1432400,137588642,22.69870359085146,1.8000000000000005,0.15625,3600.373620033264,200,0.06274776815818726,0.02000000000000001,0.9999999999999996,0.04962231780594085,3.577708763999664,0.15,5,4,0.30000000000000016,0.11863691617247954,0.010000000000000005,8
2026-04-21T04:07:25.926,1795426,172458982,22.69870359085146,1.8000000000000005,0.13541666666666666,4500.37596487999,200,0.06274776815818726,0.02000000000000001,0.9999999999999996,0.04962231780594085,3.577708763999664,0.15,5,4,0.30000000000000016,0.11863691617247954,0.010000000000000005,8
2026-04-21T04:15:39.396,2000000,192109320,22.69870359085146,1.8000000000000005,0.0,4993.846309900284,200,0.06274776815818726,0.02000000000000001,0.9999999999999996,0.04962231780594085,3.577708763999664,0.15,5,4,0.30000000000000016,0.11863691617247954,0.010000000000000005,8
