rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.2049883721862402,1.7741039256520916,0.3196176871063469,0.010000000000000142
2,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.7666026956697469,3.485114106017011,0.015365261494125537,0.010000000000000162
3,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.8442153871843818,2.54478055114346,0.021981140043922178,0.010000000000000142
4,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,5,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.6778234059556175,2.7992609785001275,0.12389814046691275,0.01000000000000001
5,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.7269749068684563,3.4038090262720084,0.3360226347627195,0.010000000000000104
6,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.9029814371816485,2.9727807541340256,0.19330396435066544,0.01000000000000002
7,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.9913634837579609,3.057336085993197,0.0228301374109445,0.010000000000000087
8,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.23629324662095336,2.2744215868166853,0.32636012486570926,0.010000000000000056
9,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,5,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.1318665852353398,1.5162415166594463,0.44086261540508653,0.010000000000000009
10,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.8789202642747136,2.6058578743126546,0.12811249048358955,0.010000000000000089
11,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862807,0.9999999999999999,2,0.12,0.02358240967257427,0.2,0.4107422317117567,3.2092820767647083,0.11494819491748404,0.01000000000000014
12,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.9787351110694459,2.9797502350274456,0.127121340366478,0.010000000000000151
13,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.9558936421254135,3.212968711304407,0.04825853834228471,0.01000000000000012
14,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,5,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.9683377734578379,3.0366258380230478,0.25167487859175497,0.0100000000000001
15,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.5181629801279748,2.0284722436823817,0.23756630686272173,0.010000000000000144
16,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.12532707790262154,2.3250428277383834,0.6286453693586189,0.01000000000000016
17,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.9060802879439689,2.6153743604101924,0.05579242869283621,0.010000000000000063
18,95.7637637560041,1.8000000000000003,1.5,true,5,8,5,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.09639136073044234,2.139995948437049,0.30047598937922315,0.010000000000000151
