timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-28T07:13:11.876,2000000,128071938,11.47008268667102,1.8000000000000005,0.0,219.52824592590332,1.6000000000000005,0.3364549209539953,1.9999999999999996,8
