island_idx,cfg_name,beam_profile,variant,seed,best_mass_kg,min_fos,feasible,r_hub_m,r_bottom_m,target_Lr,n_lines,tether_length_m,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,knuckle_kg,evaluations,elapsed_s,status
17,10kw,elliptical,4,1,11.47008268667102,1.8000000000000005,true,1.6000000000000005,0.3364549209539953,1.9999999999999996,8,30.0,0.04091094774219628,0.020000000000000018,0.9999999999999998,0.4926014347583747,0.010000000000000002,128071938,219.52824592590332,OK
