timestamp,generation,evaluations,best_mass_kg,best_fos,infeasible_frac,elapsed_s,Do_top_m,t_over_D,aspect_ratio,Do_scale_exp,r_hub_m,taper_ratio,n_rings
2026-04-20T12:31:27.577,0,48,91.84590865830468,25.342817817202317,0.25,0.0,0.0834377815161147,0.023755769985604608,1.0,0.6597176221110976,1.8801319670623626,0.49323702803924396,16
2026-04-20T12:34:09.122,2000000,96038010,9.229360911531751,1.8000000000000005,0.0,161.22482013702393,0.03956391565691532,0.02,1.0,0.5000000000000002,1.8,0.30000000000000004,7
