timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,archive_size,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,taper_ratio,n_rings,axial_idx,profile_exp,straight_frac,knuckle_mass_kg,n_lines
2026-04-20T22:14:11.361,0,96,18.377404949239263,2.5611340265540825,0.3333333333333333,0.0,0,0.04698218047437773,0.03347865525370149,1.0,0.2666619285206506,2.009105310433305,0.352603829905412,7,3,2.7236662967214373,0.324676206034528,0.05335753845268513,5
2026-04-20T22:29:11.978,374797,36000944,3.263997012752164,1.8000000000000016,0.375,900.0126779079437,200,0.03419347899261272,0.02000000000000001,1.0,0.2413332513970613,1.6,0.25,5,3,3.5,0.6095853538722928,0.010000000000000004,8
2026-04-20T22:44:11.969,768285,73797358,3.263997012752164,1.8000000000000016,0.3125,1800.013309955597,200,0.03419347899261272,0.02000000000000001,1.0,0.2413332513970613,1.6,0.25,5,3,3.5,0.6095853538722928,0.010000000000000004,8
2026-04-20T22:59:11.970,1182240,113559670,3.263997012752164,1.8000000000000016,0.4270833333333333,2700.013794898987,200,0.03419347899261272,0.02000000000000001,1.0,0.2413332513970613,1.6,0.25,5,3,3.5,0.6095853538722928,0.010000000000000004,8
2026-04-20T23:14:11.974,1594567,153165612,3.263997012752164,1.8000000000000016,0.2916666666666667,3600.0179648399353,200,0.03419347899261272,0.02000000000000001,1.0,0.2413332513970613,1.6,0.25,5,3,3.5,0.6095853538722928,0.010000000000000004,8
2026-04-20T23:29:11.974,1987559,190914328,3.263997012752164,1.8000000000000016,0.3958333333333333,4500.018396854401,200,0.03419347899261272,0.02000000000000001,1.0,0.2413332513970613,1.6,0.25,5,3,3.5,0.6095853538722928,0.010000000000000004,8
2026-04-20T23:29:43.780,2000000,192109320,3.263997012752164,1.8000000000000016,0.0,4531.824570894241,200,0.03419347899261272,0.02000000000000001,1.0,0.2413332513970613,1.6,0.25,5,3,3.5,0.6095853538722928,0.010000000000000004,8
