timestamp,generation,evaluations,best_mass_kg,best_fos,infeasible_frac,elapsed_s,Do_top_m,t_over_D,aspect_ratio,Do_scale_exp,r_hub_m,taper_ratio,n_rings
2026-04-20T12:31:29.899,0,48,393.669463345557,3.2131663682342757,0.625,0.0,0.15922146193243775,0.02268812811455212,0.4407169750828497,0.2901700288294673,4.186669874900061,0.42957794276453876,11
2026-04-20T12:33:55.781,2000000,96038010,72.30842884205514,1.8000000000000005,0.0,145.5602400302887,0.08847356450762624,0.02,0.9999999999999999,0.49999999999999883,4.024922359499622,0.2,7
