timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-28T08:21:01.132,2000000,128071992,39.294581239992844,1.8000000000000007,0.0,236.1955211162567,3.577708763999664,0.30000000000000016,0.7248158374774708,8
