rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.2727689227741871,2.7302840758860194,0.3423600555292273,0.010000000000000007
2,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.003309225646050667,1.100245201563426,0.6521079464403965,0.010000000000000016
3,15.435174011529034,1.8000000000000036,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.39081849105738564,2.288596600782469,0.19652944446064163,0.010000000000000016
4,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.40431941215998934,3.3645152791231565,0.6147535276176668,0.010000000000000007
5,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.54940993852207,3.398100256597434,0.10703056289314598,0.010000000000000018
6,15.435174011529034,1.8000000000000036,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.04350829798936097,0.8998315443072498,0.5619134413224713,0.010000000000000002
7,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.2448959571496488,2.1909310138695766,0.03459716108307448,0.010000000000000021
8,15.435174011529034,1.800000000000003,1.5,true,5,8,4,1.9939229340862805,0.9999999999999999,6,0.042032482238194606,0.02,1.0,0.05950273425788244,0.5427883647012435,0.23775240915387516,0.010000000000000014
9,15.435174011529034,1.8000000000000036,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.21535532553658002,0.33469103193352434,0.5414306278392121,0.010000000000000009
10,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999998,0.1289419257720303,2.067523991602661,0.08722524387539451,0.010000000000000012
11,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999998,0.9207599695648055,2.6402397012196834,0.19652944446064163,0.01000000000000001
12,15.435174011529034,1.8000000000000036,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.34637101931558356,0.4109351458420694,0.47086101382133577,0.010000000000000018
13,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999998,0.38723127912640665,1.69838169003216,0.05697684921741045,0.010000000000000007
14,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.031333275870378305,3.123979214142291,0.364766765740658,0.01000000000000002
15,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.5570409780251059,3.471950887849099,0.6595709209256526,0.010000000000000007
16,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.2024323689453084,3.4127603668647337,0.007155699295369682,0.010000000000000004
17,15.435174011529034,1.8000000000000036,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.23397956101811165,3.381525048754088,0.2217008597392369,0.010000000000000009
18,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999998,0.13983977102289863,1.348383220687905,0.18030046525593296,0.01000000000000001
19,15.435174011529034,1.8000000000000036,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.20499626059532378,2.148943850989233,0.6638366575945025,0.010000000000000016
20,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.8827263772785822,3.3160152690056335,0.5416890520262414,0.010000000000000009
21,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.46410481433201006,2.811634573319459,0.5572314381480185,0.010000000000000002
22,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.29190384626434923,3.154859535358538,0.3444938291194302,0.010000000000000016
23,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.48702425113048387,2.2288534083302625,0.39570150898746753,0.010000000000000012
24,15.435174011529034,1.8000000000000036,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.21981188654796452,1.2531609962107422,0.5746253646180685,0.010000000000000016
25,15.435174011529034,1.8000000000000036,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.5084811990019262,2.310728332826355,0.4108111783412487,0.010000000000000012
