timestamp,generation,evaluations,best_mass_kg,best_fos,infeasible_frac,elapsed_s,Do_top_m,t_over_D,aspect_ratio,Do_scale_exp,r_hub_m,taper_ratio,n_rings
2026-04-20T12:31:28.767,0,48,439.42500002894025,2.5447525388653953,0.8958333333333334,0.0,0.10281267592551914,0.08561335683266977,0.1961971964575223,0.5122059836471062,1.831660983835191,0.7344495715447461,16
2026-04-20T12:33:48.483,2000000,96038010,65.9926287542785,1.8,0.0,139.19018507003784,0.12,0.02992527742294745,0.2,0.4999999999999998,1.8,0.3,7
