timestamp,generation,evaluations,best_mass_kg,best_fos,best_torsional_fos,infeas_frac,elapsed_s,archive_size,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,taper_ratio,n_rings,axial_idx,profile_exp,straight_frac,knuckle_mass_kg,n_lines
2026-04-22T07:23:40.753,0,64,233.3514693854961,10.535746504344113,1.9980317345765581,0.703125,0.0,0,0.09976027224265109,0.0397842431562181,0.8504517883686724,0.9755831491586087,2.386697062838278,0.6869607086291598,16,5,3.3931884505426892,0.3955628662524317,0.16230523936564076,4
2026-04-22T07:38:41.634,659076,42204580,15.435174011529034,1.8000000000000005,1.5,0.203125,900.0082569122314,200,0.0420324822381946,0.02,0.9999999999999998,0.045285145895449394,1.9939229340862803,1.0,5,5,0.7572399241652579,0.15866729395922624,0.010000000000000005,8
2026-04-22T07:53:41.885,1330909,85226084,15.435174011529034,1.8000000000000005,1.5,0.390625,1800.2690329551697,200,0.0420324822381946,0.02,0.9999999999999998,0.045285145895449394,1.9939229340862803,1.0,5,5,0.7572399241652579,0.15866729395922624,0.010000000000000005,8
2026-04-22T08:08:41.892,1981406,126881328,15.435174011529034,1.8000000000000005,1.5,0.453125,2700.2758140563965,200,0.0420324822381946,0.02,0.9999999999999998,0.045285145895449394,1.9939229340862803,1.0,5,5,0.7572399241652579,0.15866729395922624,0.010000000000000005,8
2026-04-22T08:09:05.171,2000000,128071992,15.435174011529034,1.8000000000000005,1.5,0.0,2723.5541439056396,200,0.0420324822381946,0.02,0.9999999999999998,0.045285145895449394,1.9939229340862803,1.0,5,5,0.7572399241652579,0.15866729395922624,0.010000000000000005,8
