timestamp,generation,evaluations,best_mass_kg,best_fos,best_torsional_fos,infeas_frac,elapsed_s,archive_size,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,taper_ratio,n_rings,axial_idx,profile_exp,straight_frac,knuckle_mass_kg,n_lines
2026-04-22T06:22:04.009,0,64,133.99671669577708,4.235589757365484,1.8406424408757005,0.71875,0.0,0,0.04726021894549164,0.10147244319309841,1.0,0.4834325091291516,2.020090157288605,0.8525994659125695,11,4,3.396170592819657,0.09801355726830645,0.10220557083076882,3
2026-04-22T06:37:04.676,463496,29680440,15.435174011529034,1.8000000000000005,1.5,0.09375,900.0096988677979,200,0.04203248223819459,0.020000000000000004,1.0,0.8872049767827844,1.9939229340862803,1.0,5,4,1.4649309633842436,0.20662605768811892,0.010000000000000009,8
2026-04-22T06:52:05.356,813788,52111764,15.435174011529034,1.8000000000000005,1.5,0.0625,1800.6975979804993,200,0.04203248223819459,0.020000000000000004,1.0,0.8872049767827844,1.9939229340862803,1.0,5,4,1.4649309633842436,0.20662605768811892,0.010000000000000009,8
2026-04-22T07:07:05.357,1219519,78093128,15.435174011529034,1.8000000000000005,1.5,0.0625,2700.6986949443817,200,0.04203248223819459,0.020000000000000004,1.0,0.8872049767827844,1.9939229340862803,1.0,5,4,1.4649309633842436,0.20662605768811892,0.010000000000000009,8
2026-04-22T07:22:05.358,1662137,106436610,15.435174011529034,1.8000000000000005,1.5,0.015625,3600.700164079666,200,0.04203248223819459,0.020000000000000004,1.0,0.8872049767827844,1.9939229340862803,1.0,5,4,1.4649309633842436,0.20662605768811892,0.010000000000000009,8
2026-04-22T07:33:05.531,2000000,128071992,15.435174011529034,1.8000000000000005,1.5,0.0,4260.872678995132,200,0.04203248223819459,0.020000000000000004,1.0,0.8872049767827844,1.9939229340862803,1.0,5,4,1.4649309633842436,0.20662605768811892,0.010000000000000009,8
