rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.8872049767827844,1.4649309633842436,0.20662605768811892,0.010000000000000009
2,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.8767366104738761,1.0673188343427538,0.27452861139569557,0.010000000000000002
3,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.3463128818397192,0.853359424085858,0.46617837259377215,0.010000000000000007
4,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.8735246872175446,1.7637673592067262,0.4855328292815412,0.010000000000000009
5,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,1.0,0.7785454701449688,2.4490005314181866,0.312052666856925,0.010000000000000007
6,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.767800800441191,2.8730497440904825,0.6406383291493072,0.010000000000000005
7,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.4121829041799681,2.5440268049633494,0.4634970352687498,0.010000000000000012
8,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.47771570908920014,3.1945470795586566,0.6510148550595178,0.010000000000000018
9,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.8359457462804416,1.053280883913352,0.2918991293377291,0.010000000000000002
10,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.31596301372875396,3.0153751863516525,0.2702186438972785,0.010000000000000014
11,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,1.0,0.674592520102123,0.69651522952628,0.05218644560387767,0.010000000000000002
12,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.16319796932079472,3.3611579674781034,0.24705902220556214,0.010000000000000012
13,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,1.0,0.2607243611576152,2.672807948129043,0.46335571137616993,0.010000000000000012
14,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.9094061485691846,2.0519224148363504,0.42584167912681403,0.010000000000000014
15,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.5908069489053176,2.0260509328474066,0.6587797249231526,0.010000000000000004
16,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.9302737767194782,0.5776102359009339,0.05884793262177819,0.010000000000000005
17,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.10156919927457836,3.3696183307240517,0.006813471817713152,0.010000000000000023
18,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.7880186491752048,0.7791628863625344,0.04803005396797555,0.01
19,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.9456029217242337,0.5626950130214405,0.09015336766386577,0.01000000000000001
20,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.04795151685282176,2.711010423676093,0.09681897301336886,0.010000000000000002
21,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.9153506072140919,3.419138618440029,0.08680607296040128,0.010000000000000014
22,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.767800800441191,2.4027969169179766,0.5339023175131224,0.010000000000000012
23,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,1.0,0.8450854320551426,0.4088484243992465,0.5055665658651773,0.010000000000000005
24,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.3508516640073209,2.0260509328474066,0.30655329770997386,0.01
25,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.42675679368031394,2.335922751289635,0.0627322124467124,0.010000000000000016
26,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.09498961161452321,3.3812361310505965,0.29044124328238713,0.01000000000000001
27,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.8217072256491222,0.4651020774243563,0.10285234470555757,0.010000000000000009
28,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.9884937318308917,0.7618814641413965,0.24162647651655378,0.010000000000000009
29,15.435174011529034,1.800000000000002,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.0420324822381946,0.02,1.0,0.9709362247685633,1.7564735539652145,0.5840454235750369,0.01
30,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.6866687565752478,1.2111708994836397,0.2625300684164717,0.010000000000000005
31,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.8980859373312212,0.6193474132070489,0.42014847025636004,0.010000000000000012
32,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.9890607474903497,0.9801620791671631,0.3970209873907972,0.010000000000000004
33,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.6915916720931028,1.1049200023105303,0.3817221600622794,0.01000000000000002
34,15.435174011529034,1.8000000000000005,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.04203248223819459,0.02,1.0,0.25916829013988846,3.3370398246978628,0.4120681873157957,0.010000000000000021
