rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,3.156422106819921e-17,2.60839740234863,0.7,0.01000000000000002
2,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,3.7834835364782097e-17,2.49479871931754,0.7,0.010000000000000217
3,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.19999999999999996,6.223423628294841e-17,3.3986839334613457,0.7,0.010000000000000005
4,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,5.341631172347393e-17,2.1976935132748254,0.7,0.010000000000000037
5,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,8.554352890361052e-17,1.4533498315102147,0.7,0.010000000000000026
6,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,5.3105929462542564e-17,0.9080875278969334,0.7,0.010000000000000115
7,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,6.032357599000065e-17,1.6392610112508814,0.7,0.010000000000000266
8,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,3.659899448360973e-17,2.2183487335055947,0.7,0.010000000000000066
9,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994814,0.2,4.458026967799658e-17,2.829995940265525,0.7,0.010000000000000106
10,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,4.5428699839614525e-17,2.0262891129586302,0.7,0.010000000000000063
11,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,4.7459000968235574e-17,1.001524103590458,0.7,0.010000000000000177
12,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994814,0.2,4.576406653384186e-17,2.9438770534528915,0.7,0.010000000000000075
13,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,4.449187068478809e-17,0.6994861233645058,0.7,0.010000000000000248
14,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,4.888956994959892e-17,0.33722717125149,0.7,0.010000000000000099
15,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994814,0.2,6.492544773835516e-17,0.4057590303246227,0.7,0.010000000000000212
16,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.19999999999999998,3.074973171498304e-17,1.9758887471474642,0.7,0.010000000000000193
17,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,7.537429362007645e-17,1.0767268909210774,0.7,0.010000000000000212
18,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.19999999999999998,7.137539780056295e-17,2.9784913964299364,0.7,0.010000000000000193
19,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994814,0.2,6.749876418060186e-17,2.849059835958582,0.7,0.010000000000000073
20,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.19999999999999998,4.756283989955716e-17,2.554326973894515,0.7,0.010000000000000103
21,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,3.867416937343621e-17,2.1398438082433273,0.7,0.010000000000000182
22,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,6.673870025406626e-17,0.8332863076682391,0.7,0.010000000000000045
23,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994814,0.2,7.292027960558489e-17,2.870841367729625,0.7,0.010000000000000245
