rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,2.365168853417234,0.23759113354312789,0.010000000000000071
2,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,1.769912413904244,0.3743402245981052,0.0100000000000001
3,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,2.1236677900787018,0.29081440629138355,0.010000000000000085
4,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,2.3123749693316418,0.41594604778489797,0.010000000000000009
5,40.5327709462295,1.8,true,5,8,2,1.6,0.25000000000000006,5,0.12,0.020387727154255457,0.2,0.3546867951512778,2.362123509870099,0.6920705603445568,0.01000000000000004
6,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,3.190348653891472,0.03512453348834213,0.010000000000000037
7,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,1.6818505962614143,0.29081440629138355,0.010000000000000068
8,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,1.0510100416267298,0.5902369442702611,0.010000000000000068
9,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,1.8467105003461513,0.40250168630291294,0.010000000000000004
10,40.5327709462295,1.8,true,5,8,2,1.6,0.2500000000000001,5,0.12,0.020387727154255457,0.2,0.3546867951512778,2.336892560248779,0.2640214959194051,0.01000000000000003
11,40.5327709462295,1.8,true,5,8,2,1.6,0.25000000000000006,5,0.12,0.020387727154255457,0.2,0.3546867951512778,1.8731734897750019,0.6677960061249075,0.010000000000000063
12,40.5327709462295,1.8,true,5,8,2,1.6,0.25000000000000006,5,0.12,0.020387727154255457,0.2,0.3546867951512778,2.739599293296396,0.6147108559923301,0.010000000000000033
13,40.5327709462295,1.8,true,5,8,2,1.6,0.25000000000000006,5,0.12,0.020387727154255457,0.2,0.3546867951512778,1.6241582398434775,0.5242090561296975,0.010000000000000066
