island_idx,cfg_name,beam_profile,variant,seed,best_mass_kg,min_fos,feasible,r_hub_m,r_bottom_m,target_Lr,n_lines,tether_length_m,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,knuckle_kg,evaluations,elapsed_s,status
26,10kw,airfoil,3,2,85.77742083967772,1.8000000000000003,true,1.6,0.30000000000000004,1.9854376525642627,8,30.0,0.12,0.027725241938467777,0.2,0.3951712347287558,0.010000000000000002,128071992,204.8920660018921,OK
