timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-28T09:28:04.183,2000000,128071992,226.94499018819528,1.8,0.0,209.20527696609497,3.577708763999666,0.3,1.083551711356578,8
