rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,5.056074231507182,1.8,true,5,8,1,1.6,0.25000000000000017,5,0.03801533006604476,0.020000000000000018,1.0,0.4854172589352101,2.689137570943793,0.6208635052600446,0.010000000000000002
2,5.056074231507182,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000018,1.0,0.4854172589352099,0.869805880515645,0.11805132731811126,0.01
3,5.056074231507182,1.8,true,5,8,1,1.6,0.25000000000000006,5,0.03801533006604476,0.020000000000000018,1.0,0.48541725893521004,3.1464557150013346,0.41148411398882734,0.010000000000000002
4,5.056074231507182,1.800000000000002,true,5,8,1,1.6,0.25000000000000006,5,0.03801533006604476,0.020000000000000018,1.0,0.48541725893520954,1.6309213140505912,0.2739282595382998,0.010000000000000002
5,5.056074231507182,1.800000000000002,true,5,8,1,1.6,0.25,5,0.038015330066044746,0.020000000000000018,1.0,0.4854172589352083,1.938615874262468,0.03299036091396969,0.010000000000000002
6,5.056074231507182,1.8,true,5,8,1,1.6,0.2500000000000001,5,0.03801533006604476,0.020000000000000025,1.0,0.48541725893521004,3.2804070427871217,0.11305249864576233,0.010000000000000002
7,5.056074231507182,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.02000000000000002,1.0,0.48541725893520976,0.5088835259397704,0.5842180848101789,0.01
8,5.056074231507182,1.800000000000002,true,5,8,1,1.6,0.25000000000000006,5,0.03801533006604476,0.02000000000000002,1.0,0.4854172589352096,1.0448172145765517,0.6218670772991778,0.01
9,5.056074231507182,1.8,true,5,8,1,1.6,0.2500000000000001,5,0.03801533006604476,0.020000000000000025,1.0,0.4854172589352099,1.8061323425989944,0.5639720495069305,0.010000000000000002
10,5.056074231507182,1.800000000000002,true,5,8,1,1.6,0.25000000000000006,5,0.03801533006604476,0.02000000000000002,1.0,0.4854172589352098,0.3884830000363582,0.0604052186530093,0.010000000000000002
11,5.056074231507182,1.8,true,5,8,1,1.6,0.2500000000000001,5,0.03801533006604476,0.02000000000000002,1.0,0.4854172589352099,1.886335425581147,0.5695787494659412,0.010000000000000002
