t,omega_hub,omega_gnd,tau_gen,T_max,n_slack,backline_payout,k_mppt_scale
0.019999999999999355,4.369002475390664,186.10199121829183,2.129706399375221e7,4.608698006138595e6,56,0.0,1.0
0.040000000000001576,4.431266434252022,29.467334459953204,533948.5370097106,3.726446391015092e6,48,0.0,1.0
0.0600000000000077,4.582543980038803,-34.60415310613401,736332.7986146633,3.206462011573067e6,48,0.0,1.0
0.08000000000000168,4.619478001353709,-6.029487724311505,22355.19829997498,2.852823831776614e6,40,0.0,1.0
0.09999999999999393,4.6318631468742195,-24.183549312193506,359631.5438205886,2.5873642882302376e6,40,0.0,1.0
0.11999999999998617,4.633064644070052,-37.70692484837634,874298.8895075743,2.37676769421496e6,40,0.0,1.0
0.13999999999999924,4.687996087828032,24.600381768761782,372135.7468691783,2.2046899841890316e6,32,0.0,1.0
0.16000000000001924,4.716617407745136,-6.076095158853255,22702.141675715095,2.0594219028968478e6,32,0.0,1.0
0.18000000000003924,4.75019296490817,-10.753860643077612,71112.59132316503,1.9348426635479426e6,32,0.0,1.0
0.20000000000005924,4.781937995343122,-4.987993337857258,15299.22478193186,1.8261709860745645e6,32,0.0,1.0
0.22000000000007924,4.814432045641903,12.8006286218911,100758.1747518409,1.7306857332853805e6,32,0.0,1.0
0.24000000000009925,4.848606369511912,0.48687366654439107,145.7639965083761,1.6456827237478949e6,29,0.0,1.0
0.26000000000011925,4.884956361153843,5.7607105972230865,20406.56053996107,1.5692405668051152e6,24,0.0,1.0
0.28000000000013925,4.92240871374613,3.7545171224097955,8668.139151371475,1.4993128735668082e6,24,0.0,1.0
0.30000000000015925,4.957086147669458,5.98318721847403,22013.184872219408,1.4338086893224807e6,24,0.0,1.0
0.32000000000017925,4.989952910267813,8.949853730180786,49254.91468584071,1.3737931725168608e6,24,0.0,1.0
0.34000000000019925,5.029001081526735,8.720133296712266,46758.86311671891,1.3189187633319753e6,24,0.0,1.0
0.36000000000021926,5.075341385909846,10.07379793324879,62402.81288582316,1.2677551419079055e6,24,0.0,1.0
0.38000000000023926,5.1467128160813065,8.483172799467354,44252.14462212861,1.2195213968981134e6,24,0.0,1.0
0.40000000000025926,5.272949989851109,22.598738298251916,314040.80488213745,1.1754822925153445e6,24,0.0,1.0
0.42000000000027926,5.4051425995737405,14.979102456253289,137971.4659381648,1.133161942492012e6,22,0.0,1.0
0.44000000000029926,5.5312870311513205,2.691541484425021,4454.714256679881,1.094262609810285e6,16,0.0,1.0
0.46000000000031926,5.62173425387514,7.908613975677491,38460.812243976114,1.0578058928539054e6,16,0.0,1.0
