t,omega_hub,omega_gnd,tau_gen,T_max,n_slack,backline_payout,k_mppt_scale
0.019999999999999355,4.2582739253402595,301.8155710410515,5.601456654235874e7,5.92531596022957e6,56,0.0,1.0
0.040000000000001576,4.273482182563044,-273.41393568629974,4.596835778119082e7,4.653865573300263e6,48,0.0,1.0
0.0600000000000077,4.30864466692093,83.74215059099384,4.312269708360133e6,3.954794521238105e6,40,0.0,1.0
0.08000000000000168,4.3208352638307925,-44.89233755220178,1.2392591539578526e6,3.4859279353746683e6,40,0.0,1.0
0.09999999999999393,4.324081095555672,-19.776851570211473,240509.37189879888,3.1391531512741246e6,40,0.0,1.0
0.11999999999998617,4.333445993342066,48.86665106447369,1.4683948404711334e6,2.8684809751496785e6,32,0.0,1.0
0.13999999999999924,4.339905534217263,-28.408759947749097,496274.8309078408,2.648271997402985e6,32,0.0,1.0
0.16000000000001924,4.347226693233335,-0.4116702258589363,104.21173138543365,2.4641223989439355e6,32,0.0,1.0
0.18000000000003924,4.354202962308268,14.101882852202928,122284.63768550674,2.3069336173990774e6,32,0.0,1.0
0.20000000000005924,4.376293830676344,14.48907144047515,129091.84372500458,2.1706977785360273e6,24,0.0,1.0
0.22000000000007924,4.403726465636353,8.324974937566731,42617.06780011833,2.0509440232120662e6,24,0.0,1.0
0.24000000000009925,4.4204733407047625,-2.1315405603552957,2793.86166183996,1.9442249956519569e6,24,0.0,1.0
0.26000000000011925,4.4253482217330085,-4.525511286205086,12593.690055722316,1.8484772064311178e6,24,0.0,1.0
0.28000000000013925,4.427493942946892,-1.8927747157644348,2203.0053294193854,1.7621162174034736e6,24,0.0,1.0
0.30000000000015925,4.432882297464348,6.9405847702939285,29621.68926783254,1.6837002350040777e6,24,0.0,1.0
0.32000000000017925,4.443219029448283,3.569774912565186,7836.089041158788,1.6121901652683974e6,24,0.0,1.0
0.34000000000019925,4.485106321584792,24.218321462727427,360666.4748183315,1.5465985727683362e6,24,0.0,1.0
0.36000000000021926,4.549666950953776,19.399941933053494,231429.4141950292,1.4858309454410772e6,22,0.0,1.0
0.38000000000023926,4.60296746730687,-2.96888613721825,5420.068554995599,1.4294036188090623e6,16,0.0,1.0
0.40000000000025926,4.61231012442983,0.8454284812393023,439.5127163456989,1.3769693201924574e6,16,0.0,1.0
0.42000000000027926,4.584556075640948,-5.535831763282025,18844.449823139134,1.327490007690401e6,16,0.0,1.0
0.44000000000029926,4.571526141919857,4.680704265288588,13472.249001093998,1.2801705721298512e6,16,0.0,1.0
0.46000000000031926,4.5735570722802175,11.018982247584926,74662.1793779207,1.23495196459204e6,16,0.0,1.0
0.48000000000033927,4.572097419509409,1.6898876493053425,1756.0357766462992,1.1923257434884305e6,16,0.0,1.0
0.5000000000003593,4.567897429407304,-0.7611976759156107,356.2973590330617,1.1527256680138495e6,16,0.0,1.0
0.5200000000002682,4.570633698347371,5.529391536060317,18800.629147556956,1.1154089452517617e6,16,0.0,1.0
0.5400000000001772,4.581803621652232,8.040405047599455,39753.33340599199,1.080096970799363e6,16,0.0,1.0
0.5600000000000862,4.601590975676859,7.471475704088668,34326.57500484674,1.0465454367172426e6,16,0.0,1.0
0.5799999999999952,4.628541185785105,5.4551852026400285,18299.39344644548,1.0142913620755252e6,16,0.0,1.0
0.5999999999999042,4.6633199217849315,-0.9846343723352995,596.1666542752961,983667.4173328996,16,0.0,1.0
0.6199999999998131,4.789013713874128,6.1208982431963515,23038.17194323449,955351.3468001861,16,0.0,1.0
0.6399999999997221,4.916376457914239,28.964808957657766,515892.28448951495,927132.2018337575,16,0.0,1.0
0.6599999999996311,4.993565603553155,4.1831085081269475,10760.091298388463,900240.7882009381,16,0.0,1.0
0.6799999999995401,5.042375702740678,-7.426216501610544,33911.961360350535,874932.7257225984,16,0.0,1.0
0.6999999999994491,5.060093113918343,0.9052618930297541,503.9253130605464,850654.5526682942,15,0.0,1.0
0.719999999999358,5.065445826109399,6.503451701716027,26007.914846705935,827575.1409856223,11,0.0,1.0
0.739999999999267,5.064698278482937,8.078786242594918,40133.76750579005,805430.2273647848,8,0.0,1.0
0.759999999999176,5.04020834302858,0.7746501633437165,369.00217802376346,784132.7165944948,8,0.0,1.0
0.779999999999085,4.994965214613905,-4.571626953358506,12851.661114550987,763663.465679276,8,0.0,1.0
0.799999999998994,4.944042320988331,-1.559993618532538,1496.4538901460553,743947.8613610814,8,0.0,1.0
0.8199999999989029,4.898050205057447,2.1597522536892524,2868.30657021465,724847.7996672033,8,0.0,1.0
0.8399999999988119,4.860762068228956,1.555156025947258,1487.1871731504225,706514.8361273565,8,0.0,1.0
0.8599999999987209,4.83273697181759,0.0935056633690193,5.376424200351317,688897.0016821781,8,0.0,1.0
0.8799999999986299,4.811631370222659,0.5705572237910789,200.17789250228378,671925.5361009337,8,0.0,1.0
0.8999999999985389,4.795069908172408,1.5677467075293308,1511.3654527002282,655512.766080801,8,0.0,1.0
0.9199999999984478,4.782987018512827,1.8617460430012185,2131.3686568670755,639645.1345909883,8,0.0,1.0
0.9399999999983568,4.776381506496421,1.6173272096691977,1608.4719149880245,624308.6444606483,8,0.0,1.0
0.9599999999982658,4.773401776358955,1.7352997986940975,1851.683381170186,609489.5603813963,8,0.0,1.0
0.9799999999981748,4.772973479528913,3.250173313689785,6495.771451744949,595183.664429857,8,0.0,1.0
0.9999999999980838,4.7742219701830875,3.704088826703967,8436.852989035475,581361.3639011916,8,0.0,1.0
1.0199999999982148,4.776563649328113,4.031992958633248,9996.713047332092,568141.1120479672,8,2.132563190623333e-7,1.0
1.0399999999983458,4.779299992060146,4.784462414826622,14076.153381823911,555583.357904221,8,3.32656228685008e-6,1.0
1.0599999999984768,4.782122123602761,5.860722993338085,21121.272801907384,543458.0148759036,8,1.6162575780614504e-5,1.0
1.0799999999986079,4.785119329643549,5.501680680916638,18612.66052803376,531756.8395663722,8,4.885470285638005e-5,1.0
1.0999999999987389,4.788420428981477,5.73560738318577,20229.098367976625,520435.3406217984,8,0.00011395667950365982,1.0
1.11999999999887,4.792071795770764,7.5429575642734905,34986.54240827951,509402.0448849852,8,0.00022571629087390902,1.0
1.139999999999001,4.796460995681308,8.664159557938866,46160.50795462317,498562.25297475583,8,0.00039948687780313455,1.0
1.159999999999132,4.8021431283003935,4.955887117841423,15102.905585340019,488009.6819503332,8,0.000651254215094953,1.0
1.179999999999263,4.807973511586085,1.7925256481564973,1975.824893738662,478010.9116632708,8,0.0009972597188227287,1.0
1.199999999999394,4.8145570070803,5.09265086977852,15947.97343856924,468362.16155324015,8,0.001453703828681109,1.0
1.219999999999525,4.824125615180421,9.222712349673753,52304.01442106651,458725.679740758,8,0.002036515883453264,1.0
1.239999999999656,4.836965186264341,9.819837648939288,59296.12475113583,449042.0623321053,8,0.0027611789211035905,1.0
1.259999999999787,4.853629463926251,8.188433103562826,41230.56694990549,439465.1198358307,8,0.0036425996400782754,1.0
1.279999999999918,4.872461909722922,6.888170218079762,29175.978980590942,430188.0968535499,8,0.004695015298458514,1.0
1.3000000000000491,4.892114894979793,5.959582022775063,21839.832279207705,421333.1084821747,8,0.005931930640083867,1.0
1.3200000000001801,4.921824558663095,5.283547395432077,17165.99221085044,412514.03055464674,8,0.0073660790539224336,1.0
1.3400000000003112,4.967017083511533,7.598601647415342,35504.63488521082,403585.3068051626,8,0.009009403122639011,1.0
1.3600000000004422,5.051651165006983,17.394283028275126,186050.46538357384,395309.3075958079,8,0.010873050522480351,1.0
1.3800000000005732,5.166658326483657,22.001790519789168,297669.09483658744,386134.2580123277,8,0.012967381919908878,1.0
1.4000000000007042,5.292371133812507,15.960792478937536,156648.6288828099,377495.256065826,8,0.015301988088648522,1.0
1.4200000000008353,5.446684578321477,10.790999686275375,71604.6218971259,370202.4157366107,8,0.017885713959246485,1.0
1.4400000000009663,5.646032289370499,15.826995637061398,154033.3147056251,363573.1300413745,8,0.020726687725049125,1.0
1.4600000000010973,5.853469986538191,18.02875646022128,199870.74915089496,356529.91877532116,8,0.023832353474928167,1.0
1.4800000000012283,6.0061076102532995,6.418035404036538,25329.225647511288,349659.8490962812,8,0.027209506113869925,1.0
1.5000000000013594,6.123062598409025,-4.7008584561614075,13588.51647844912,344636.56784315675,8,0.030864327575970584,1.0
1.5200000000014904,6.2398250911001885,0.39589184260075866,96.3764227409442,340614.59885411366,8,0.03480242353759244,1.0
1.5400000000016214,6.340315946994489,8.908264265167446,48798.208684978046,335448.28352824214,8,0.039028860007530995,1.0
1.5600000000017524,6.408543587561153,8.532863105682438,44772.078076479076,329821.89339721453,8,0.04354819931125548,1.0
1.5800000000018835,6.451949570403088,3.2475983833429902,6485.483056743461,324783.86715284246,7,0.04836453510205505,1.0
1.6000000000020145,6.465959812110323,-1.6674425386138103,1709.6981801937652,319990.0794322536,6,0.05348152612710726,1.0
1.6200000000021455,6.450438721227016,-4.833227501096959,14364.554847873787,315496.8150054717,5,0.05890242855428539,1.0
1.6400000000022765,6.414641970162508,-3.670873408215113,8286.220994960962,311508.8098965535,5,0.06463012672875525,1.0
1.6600000000024075,6.365849274501105,1.0954391588694632,737.8944083684643,307326.48934160755,5,0.0706671622794093,1.0
1.6800000000025386,6.3066959931800906,4.448507588997875,12168.761172149394,302419.4708716205,5,0.07701576153596718,1.0
1.7000000000026696,6.238687176214426,4.380070902530947,11797.228122462164,297266.41746726836,4,0.08367786124984085,1.0
1.7200000000028006,6.1607219917078435,1.6639169986307807,1702.4760577554928,291748.0364193738,4,0.090655132637044,1.0
1.7400000000029316,6.068820941085896,-2.72390174768246,4562.475786881061,286383.48327870335,4,0.09794900378077262,1.0
1.7600000000030627,5.9719768914742275,-4.580770089744175,12903.118503586791,282066.4860179253,4,0.10556068044578366,1.0
1.7800000000031937,5.8780361403766515,-0.5460313107522297,183.33812682244846,278678.846245493,3,0.11349116536728032,1.0
1.8000000000033247,5.786884674714218,5.836502574961975,20947.059143182436,274730.55853204586,3,0.1217412760843289,1.0
1.8200000000034557,5.696285457086443,9.07675561509787,50661.609272252266,269715.93015020405,3,0.13031166139258807,1.0
1.8400000000035868,5.607538319753137,8.266901171289256,42024.56121073867,264591.5533124188,3,0.1392028164937488,1.0
1.8600000000037178,5.521106658711856,5.042220133179155,15633.68295373277,258941.20615744402,3,0.1484150969200674,1.0
1.8800000000038488,5.431654832429896,-1.1251385438770904,778.4481684042274,253504.4341709481,3,0.15794873131203432,1.0
1.9000000000039798,5.341115779015757,-8.167249046773328,41017.51010565416,248765.16318326604,3,0.16780383312586686,1.0
1.9200000000041109,5.251789011480278,-9.364248249694892,53921.69467828394,245265.6504021231,2,0.17798041134540096,1.0
1.9400000000042419,5.180938800512865,-2.3487600001048725,3392.30568623359,243334.9046416176,2,0.18847838027026176,1.0
1.960000000004373,5.139005162686863,9.300932734202684,53194.98649878828,241008.14832846454,2,0.19929756844910151,1.0
1.980000000004504,5.113638917871053,13.05266763462193,104765.0091050928,234290.32001297962,2,0.21043772682333323,1.0
2.000000000004635,5.09635652350474,6.7962864431090635,28402.792798408802,228542.7406051769,2,0.2218985361432481,1.0
2.020000000004766,5.07667352563924,0.9327425924165998,534.9846402863512,226259.46817623818,2,0.23367961371480314,1.0
2.040000000004897,5.056825583192883,8.54291219149534,44877.59562240725,224473.0292546765,2,0.24578051953175195,1.0
2.060000000005028,5.0359053142678265,8.317686457894084,42542.4783474775,218012.97371641442,2,0.2582007618441963,1.0
2.080000000005159,5.001445643248227,-0.22879930020333342,32.19045235337328,212299.4474194598,0,0.27093980221115704,1.0
2.10000000000529,4.946212540987258,-9.006447190911853,49879.800726541645,209828.2453989207,0,0.2839970600813857,1.0
2.120000000005421,4.887118509286894,-11.322773994710145,78835.78084827366,208214.8878382852,0,0.2973719169433614,1.0
2.140000000005552,4.821723482303276,-5.545213997007456,18908.379821310307,207014.40676970943,0,0.3110637200823627,1.0
