island,mass_kg,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,n_lines,density_profile,n_expansion,bank_angle_deg,blade_scale
1,5.765004896304765,0.022710380066983064,0.01132532732043304,1.0316409681734797,1.0,0.6238478112124631,0.3344403235727979,0.2,18.3776696216032,-0.33126240390636674,14.252558116069311,30.65572535162616,0.2291846612251607
2,5.752079651583308,0.02393602656251258,0.01,1.1302419689219605,1.0,0.6,0.3,1.9242318141136963,16.650924279059247,-0.1356163480766549,5.773283350591715,23.629717587237412,0.39278825218644636
3,5.778023720917137,0.023315982162896317,0.01,1.1457050240256532,1.0,0.6,0.3,0.6264999524554888,12.66857296005877,-0.16124456327417339,4.4130191002668875,35.0,0.4897302399057954
4,6.376939465355694,0.022214337690936798,0.01,0.9778547943428351,1.0,0.622772602048349,1.5,3.0,17.80960849206198,0.7568096520435426,11.778808960070979,27.854302924047705,0.2674611148341734
5,5.658224758746378,0.0208406908123756,0.01,1.0630496627723987,0.6225550117137898,0.6,0.3,2.925678531821843,16.50715817364128,-0.4264354828280069,2.7323406217967285,21.853147796465624,0.45977758444432926
