timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-28T09:06:40.296,2000000,128071992,39.294581239992816,1.8000000000000003,0.0,239.59529304504395,3.577708763999664,0.3000000000000001,1.892011599346693,8
