rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,400.71927525378663,1.8000000000000023,true,5,8,1,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.19999999999999996,0.1769059718241318,3.1578683574183426,0.6040077386573979,0.010000000000003513
2,400.71927525378663,1.800000000000003,true,5,8,1,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.19999999999999998,0.8414761870374438,0.9853057981067761,0.3749962365985529,0.010000000000003013
3,400.71927525378663,1.8000000000000023,true,5,8,1,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999998,0.9598453679638123,2.084710852148474,0.176645031727154,0.010000000000003157
4,400.71927525378663,1.8000000000000014,true,5,8,1,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000025,0.2,0.9598027465515399,3.1528240073876534,0.0350686432631101,0.010000000000003409
5,400.71927525378663,1.8000000000000007,true,5,8,1,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000018,0.19999999999999998,0.1272029210520139,0.6335481873391895,0.10337754032642646,0.010000000000006538
6,400.71927525378663,1.8000000000000007,true,5,8,1,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000018,0.2,0.496548789854832,1.9072826911213059,0.11390540660622064,0.010000000000006525
7,400.71927525378663,1.8000000000000014,true,5,8,1,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000025,0.19999999999999998,0.22515978324521135,0.6639278692597208,0.14532864699890502,0.010000000000003478
8,400.71927525378663,1.800000000000001,true,5,8,1,5.366563145999495,1.0,2,0.162838009621971,0.02000000000000002,0.19999999999999998,0.4722553734095477,1.1579144812525015,0.06558327804677003,0.010000000000003543
9,400.71927525378663,1.8000000000000014,true,5,8,1,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.1999999999999999,0.33094895536089286,0.36327643921335695,0.24113041346395725,0.010000000000003584
10,400.71927525378663,1.800000000000001,true,5,8,1,5.366563145999495,1.0,2,0.162838009621971,0.02000000000000002,0.2,0.5686055851535639,3.482641465318154,0.18738543040217182,0.01000000000000304
11,400.71927525378663,1.8000000000000014,true,5,8,1,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.1999999999999999,0.2551718552006187,0.9974325565880163,0.16797493540995026,0.010000000000003319
12,400.71927525378663,1.8000000000000007,true,5,8,1,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.1999999999999999,0.5935880956859609,1.1232773897636172,0.17455002964819083,0.010000000000003367
13,400.71927525378663,1.8000000000000005,true,5,8,1,5.366563145999495,1.0,2,0.16283800962197098,0.02000000000000003,0.2,0.9531680133708285,2.5805426790601595,0.06606974627959666,0.01000000000000292
