island_idx,cfg_name,beam_profile,variant,seed,best_mass_kg,min_fos,feasible,r_hub_m,r_bottom_m,target_Lr,n_lines,tether_length_m,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,knuckle_kg,evaluations,elapsed_s,status
13,10kw,elliptical,2,1,10.587222895183203,1.800000000000002,true,1.6000000000000005,0.3364549209539953,1.9999999999999998,8,30.0,0.038931730449518406,0.02,0.9999999999999998,0.49181000385083556,0.01,128071992,204.7987298965454,OK
