timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-28T06:56:00.163,2000000,128071992,11.470082686671015,1.8000000000000005,0.0,203.88732194900513,1.6000000000000005,0.3364549209539952,1.9999999999999996,8
