rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,8.426409715393952e-17,1.9449775971038625,0.7,0.010000000000000123
2,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,8.004380827575082e-17,3.0067337985541602,0.7,0.010000000000000203
3,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,5.273356191082525e-17,1.3563836347101084,0.7,0.010000000000000252
4,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,7.008828541675967e-17,2.7048527790350283,0.7,0.010000000000000009
5,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,2.8987313788579286e-17,2.150653006848873,0.7,0.010000000000000125
6,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,4.848149644223938e-17,0.33203117847433095,0.7,0.010000000000000042
7,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,4.190730887845307e-17,2.9843341565442403,0.7,0.010000000000000123
8,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,3.125891265558683e-17,1.2149515966601405,0.7,0.010000000000000115
9,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,5.814532460742332e-18,1.641039642936383,0.7,0.010000000000000127
10,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,5.339784340427225e-17,2.166345932381129,0.7,0.01
11,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,8.431267691786295e-17,0.7869800280103306,0.7,0.010000000000000092
12,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,4.1396693690841443e-17,2.779579650381141,0.7,0.010000000000000208
13,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,9.232016274427047e-18,1.641039642936383,0.7,0.01000000000000004
14,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,7.231174358732866e-17,3.175256576773902,0.7,0.010000000000000045
15,155.37429332094933,1.8000000000000003,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.02937312722699482,0.2,5.448126343341376e-17,3.3720922975203815,0.7,0.010000000000000148
16,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,1.3594502925961764e-17,2.9635928795187203,0.7,0.010000000000000047
17,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994814,0.2,8.429941313301612e-17,0.7033292106389266,0.7,0.010000000000000158
18,155.37429332094933,1.8,true,5,8,5,3.577708763999664,0.15,6,0.17944185374654645,0.029373127226994818,0.2,3.75887433556339e-17,2.7288403635912886,0.7,0.01000000000000026
