island,mass_kg,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,n_lines,density_profile,n_expansion,bank_angle_deg,blade_scale
41,59.00602280597458,0.08201447077672892,0.010001773858605074,1.0090595762195167,0.8540236377429717,5.401672244134874,3.038507767276783,2.9899476022534173,8.89462077897898,-0.08949015731498038,3.0041699565391413,20.770835240194636,0.27422432347724596
42,58.48427613256142,0.08624987671187372,0.010000003062983332,1.0000007532100443,0.7091086500039394,5.396543945697816,1.455572370144218,3.0,8.929119209116262,-0.10748885151423737,4.26739468453944,27.119494347389008,0.3170736923800326
43,72.1344079858599,0.08125422630007559,0.01,1.000001761926498,0.9999806619492003,5.5541064065324175,4.424623400470671,3.0,11.958620893855281,-0.04040741477378826,1.1494619427155919,35.0,0.5175438339862384
44,72.13409186905874,0.08125369486300654,0.01,1.0000003812743958,1.0,5.554067209991617,4.424655882874475,2.999999980652561,11.977507394915046,-0.04040550752494291,1.451295412326512,34.999993139592966,0.5175379133212596
45,72.13412921232757,0.08125369460435812,0.010000000090061863,1.0000014407274873,1.0,5.554067010538778,4.42465718434457,2.9999997931886604,11.537467680068385,-0.04040517206889107,0.8537243748852652,34.99999876357214,0.5175383827785207
46,58.484441848704606,0.08622166850326131,0.01,1.0000054034433632,0.7075236219463451,5.396543945697816,1.4529428763763899,2.978222875821183,8.784706321885833,-0.10885021239938955,3.7525394957681946,27.138598093265,0.31745502466244324
47,59.73409775050536,0.08427832015670338,0.010088953177306886,1.0062559234443178,0.787955754248929,5.396543945697816,1.558325012011522,2.999329312339761,9.617956783486331,-0.11240518531421066,3.9388788730795787,18.9750701344632,0.29776465213272485
48,1.0000040315620454e6,0.010603207008669806,0.010000001263615832,0.15,1.0,5.396543945697816,0.3104216206307332,3.0,3.1355892514293418,0.8,16.872554856130392,24.62437747445066,2.0
49,66.12327895599637,0.0809031329652601,0.01000001825124348,1.0000098452883386,0.999999473965473,5.828105574929485,4.194902562556866,2.9999993739780226,10.933723140013402,-0.05805408324181727,1.9930024045488823,23.217578461606475,0.3052093281963507
50,58.48427491206613,0.08624930754980793,0.01000000395049224,1.0000006097283862,0.7095975795970283,5.396544288667793,1.4570932957872011,3.0,9.143094859174207,-0.10703985681938502,3.9671957279050147,27.10136602947946,0.3168410189924481
51,58.48770617985595,0.08612182459801561,0.01,1.000097295388091,0.703134326317994,5.396571352311084,1.4473476597323927,2.999337543603754,9.02151866895948,-0.11260674194160772,4.094307787461611,27.135951332969135,0.31820125854871506
52,72.1340931581027,0.08125370730476147,0.010000001151877942,1.0000003968458282,1.0,5.554068526805459,4.424654647433135,3.0,11.614188376953843,-0.04040552934829182,0.6762781048166083,34.999972946932154,0.5175378941110808
53,59.74755094780423,0.08408193816123621,0.01,1.0055978067885687,1.0,5.396543945697816,3.146869674791083,3.0,9.080612225329569,-0.05419395102174873,3.0923303826662263,18.74707833514267,0.263141947351994
54,59.36668262140914,0.0865409342111524,0.01,0.9999994095104338,0.7732644394527687,5.396544892271107,2.0165474991860455,3.0,9.404225193769797,-0.10861399941633204,3.007150039677252,34.99504536976097,0.3673536642234155
55,58.48437117280028,0.08626063825908731,0.010000007898490227,1.0000079812883678,0.71028971504545,5.396544077833218,1.458319693538218,2.972003691370861,9.192188458475968,-0.10644027523262473,4.058312382316279,27.09142579782831,0.3166620444820055
56,77.78560394118422,0.07987795385897524,0.010000002611725982,1.0000007838050973,0.9999988280932224,5.576660851618397,5.0,2.991006700921504,11.918974305061703,-0.01955009981483048,1.1032002550503637,34.999903499550626,0.49233228415459024
57,72.13413930748787,0.08125362109957213,0.010000003670334084,1.0000051908871195,0.9999986249911027,5.554067481516998,4.424656178777557,2.9999999725153117,11.7675976334747,-0.04040522943468085,0.6882677544876344,35.0,0.51753795483215
58,64.16881138830539,0.08186435744277454,0.01,1.032134119286986,0.8676734287267771,5.426669380126374,3.020591761060272,2.992911062161183,11.331289644398893,-0.08712358842463437,2.195557441898933,35.0,0.4205969213098021
59,101.72678597066053,0.08704811444105359,0.01,1.000072869592285,0.48944829470054474,5.396543945697816,4.889669582933678,2.862289039033805,11.72487411487594,0.0004267337293444978,0.0,31.799672674670077,0.005
60,72.1412963309987,0.081252835501735,0.01,1.0004557139041252,0.9998575553469083,5.554507310051966,4.424514992658608,2.999922852976953,11.919703879157742,-0.04043586677754754,0.5524897704608871,34.9776738920264,0.5174653982598617
