timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T12:47:45.892,2000000,128071992,749.4976337048095,1.8000000000000003,0.0,237.22549510002136,3.577708763999665,0.3000000000000008,1.7551028579440326,8
