rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999999,0.4854172589352112,1.2106201574891267,0.51642818674939,0.010000000000000002
2,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999998,0.48541725893521115,3.1978103645172355,0.4057431821270472,0.01
3,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000025,1.0,0.48541725893521104,2.0452524477580205,0.4223488708666586,0.01
4,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999999,0.4854172589352112,3.338268413871895,0.67854836717662,0.01
5,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000025,1.0,0.4854172589352109,3.4651897931431552,0.1566862335640057,0.010000000000000002
6,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999996,0.4854172589352105,2.0559668384411744,0.6276412759227928,0.010000000000000002
7,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999999,0.4854172589352111,2.1086544431068646,0.5254401773103201,0.010000000000000002
8,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999996,0.4854172589352106,1.2707522301642058,0.4958826054323662,0.010000000000000002
9,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999997,0.48541725893521104,1.2691609721995807,0.590892906921962,0.01
10,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999996,0.48541725893521054,1.7661097360729914,0.6548683214017346,0.010000000000000002
11,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999996,0.48541725893521054,1.9175207344703828,0.4143398636074817,0.010000000000000002
12,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999996,0.485417258935211,2.146166898053681,0.07545655032820929,0.010000000000000002
13,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000028,1.0,0.48541725893521104,0.8681988878760446,0.6461857669126965,0.010000000000000002
14,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999998,0.48541725893521115,3.410934329201326,0.41450816541614505,0.010000000000000002
15,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999996,0.4854172589352109,2.851109012323123,0.19556436929526647,0.010000000000000002
16,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000014,0.9999999999999996,0.48541725893521054,2.9306224133767067,0.6349998599736995,0.010000000000000002
17,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999996,0.48541725893521104,3.235062141919804,0.6968581895775452,0.01
18,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000025,1.0,0.4854172589352111,0.9598249167165009,0.3696432577360048,0.010000000000000002
19,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999997,0.4854172589352109,0.5226427962520959,0.6648503631443021,0.010000000000000002
20,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.038015330066044774,0.020000000000000018,0.9999999999999993,0.4854172589352106,1.9254815644702112,0.164911553136548,0.010000000000000002
21,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999996,0.4854172589352111,3.2991605723054924,0.6361255179581515,0.010000000000000002
22,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.02000000000000003,1.0,0.48541725893521104,2.2466521611994077,0.5027932245120121,0.010000000000000002
23,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999996,0.4854172589352106,2.96969218362858,0.2535125358908419,0.010000000000000002
24,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999997,0.4854172589352111,2.4661891800087012,0.20581547543855103,0.010000000000000002
25,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999997,0.48541725893521104,0.5973333660770384,0.3711348468950014,0.010000000000000002
26,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.02000000000000003,1.0,0.48541725893521104,0.8512939420816422,0.5842977574568753,0.010000000000000002
27,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000028,1.0,0.4854172589352111,2.1581476448462045,0.3696432577360048,0.010000000000000002
28,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999997,0.485417258935211,1.0092165785342582,0.5330460247864823,0.01
29,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000028,1.0,0.485417258935211,2.3822795087747615,0.16676258572338234,0.010000000000000002
30,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999997,0.4854172589352111,1.851427968717232,0.6047100258552348,0.010000000000000002
31,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000025,1.0,0.4854172589352109,0.9370356354050802,0.5644203958578239,0.010000000000000002
32,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999996,0.4854172589352111,0.7414553559603344,0.6657642641551073,0.010000000000000002
33,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999996,0.485417258935211,2.0401791991755074,0.2438264707841863,0.010000000000000002
34,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000014,0.9999999999999997,0.4854172589352109,2.4776578295828604,0.49275201162708937,0.01
35,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999998,0.4854172589352111,0.4652075047562455,0.6237533354447353,0.010000000000000002
36,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999997,0.48541725893521087,1.8133465758543275,0.3260788377557552,0.010000000000000002
37,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999996,0.48541725893521104,3.460577725092434,0.0936645083478638,0.01
38,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000014,0.9999999999999996,0.4854172589352105,3.4112803876243136,0.3457481454080674,0.010000000000000002
39,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999997,0.4854172589352111,0.5226427962520959,0.44843556022047376,0.01
40,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.038015330066044774,0.020000000000000018,0.9999999999999993,0.4854172589352107,2.664507017713757,0.2997867051459847,0.010000000000000002
41,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999998,0.4854172589352111,3.3018606208829393,0.39094358717311795,0.010000000000000002
42,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000018,0.9999999999999997,0.48541725893521087,0.8301459459808529,0.10005756669973959,0.010000000000000002
43,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999996,0.4854172589352106,0.8458308377851993,0.6966927580895366,0.010000000000000002
44,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999996,0.485417258935211,0.5400206944454018,0.6986474632672253,0.01
45,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.02000000000000003,1.0,0.4854172589352105,3.1904658676400945,0.4483064914835199,0.010000000000000002
46,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999996,0.4854172589352111,2.964836138977688,0.5811787833263293,0.01
47,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000028,1.0,0.4854172589352111,2.3906780239217515,0.3615782327648347,0.010000000000000002
48,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999996,0.48541725893521054,1.666608951081395,0.6326641843886808,0.010000000000000002
49,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.02000000000000002,1.0,0.4854172589352109,0.9370356354050802,0.6418820766043429,0.01
50,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000028,1.0,0.4854172589352111,2.071952124251963,0.6047100258552348,0.010000000000000002
51,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.02000000000000002,1.0,0.485417258935211,2.2245448824722653,0.5020589507646014,0.010000000000000002
52,5.05607423150718,1.800000000000002,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999999,0.4854172589352111,3.443847000489108,0.35892893585869823,0.010000000000000002
53,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999996,0.48541725893521115,0.5185939917092233,0.6393070048729464,0.010000000000000002
54,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.02000000000000003,1.0,0.4854172589352111,2.3822795087747615,0.6091965462563983,0.010000000000000002
55,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.02000000000000002,0.9999999999999996,0.48541725893521104,0.5108491716515418,0.6613961497761474,0.010000000000000002
56,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000028,1.0,0.48541725893521104,2.0755125647099013,0.3242216148111072,0.010000000000000002
57,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604476,0.020000000000000028,1.0,0.4854172589352106,2.765006813529929,0.503198433355746,0.01
58,5.05607423150718,1.8,true,5,8,1,1.6,0.25,5,0.03801533006604477,0.020000000000000025,0.9999999999999996,0.485417258935211,1.3675647330142748,0.5842977574568753,0.010000000000000002
